Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
BWB002,Anglo American New,"",2015-09-01 10:00:00,(none),"14,026.40",760,(none),760
BWB004,Anglo American New,"",2015-09-01 10:00:00,(none),"14,026.40",760,(none),760
BWB005,Anglo American New,"",2015-09-01 10:00:00,(none),"14,026.40",760,(none),760
BWB006,Anglo American New,"",2015-09-01 10:00:00,(none),"14,026.40",760,(none),760
BWS08,Anglo American New,"",2015-09-01 06:00:00,(none),"2,781.82",96,(none),96
BWS08,Anglo American New,"",2015-09-01 10:00:00,(none),"2,804.24",96,(none),96
BWS08,Anglo American New,"",2015-09-01 15:00:00,(none),"2,659.25",96,(none),96
BWBT02,Anglo American New,"",2015-09-01 06:00:00,(none),"2,772.85",96,(none),96
BWBT02,Anglo American New,"",2015-09-01 10:00:00,(none),"2,630.85",96,(none),96
BWBT03,Anglo American New,"",2015-09-01 06:00:00,(none),633.59,24,(none),24
BWBT03,Anglo American New,"",2015-09-01 12:00:00,(none),653.03,24,(none),24
BWBT04,Anglo American New,"",2015-09-01 06:00:00,(none),"2,893.61",100,(none),100
BWBT04,Anglo American New,"",2015-09-01 10:00:00,(none),"2,896.72",100,(none),100
BWBT05,Anglo American New,"",2015-09-01 06:00:00,(none),"2,915.36",100,(none),100
BWBT05,Anglo American New,"",2015-09-01 10:00:00,(none),"2,874.97",100,(none),100
BWBT05,Anglo American New,"",2015-09-01 16:00:00,(none),670.60,24,(none),24
BWBT05,Anglo American New,"",2015-09-01 21:00:00,(none),650.04,24,(none),24
BWC002,Anglo American New,"",2015-09-01 10:00:00,(none),"14,026.40",760,(none),760
444007,Anglo American New,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"7,542.30",382,2015-09-01 12:09:00,350
444011,Anglo American New,"",2015-09-01 23:00:00,2015-09-01 23:17:00,"7,558.89",385,2015-09-01 23:59:00,350
444016,Anglo American New,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"7,679.13",652,2015-09-01 12:09:00,350
444016,Anglo American New,"",2015-09-01 00:00:00,2015-09-01 00:00:00,"5,355.82",272,2015-09-01 00:58:00,280
444030,Anglo American New,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"2,743.45",124,2015-09-01 11:05:00,104
444033,Anglo American New,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"2,817.46",214,2015-09-01 11:05:00,140
444033,Anglo American New,"",2015-09-01 01:30:00,2015-09-01 01:30:00,"7,704.01",383,2015-09-01 02:36:00,350
444033,Anglo American New,"",2015-09-01 20:00:00,2015-09-01 22:56:00,"5,715.13",300,2015-09-01 23:55:00,280
444040,Anglo American New,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"7,579.62",379,2015-09-01 12:08:00,350
444040,Anglo American New,"",2015-09-01 00:00:00,2015-09-01 00:00:00,"2,791.36",140,2015-09-01 00:10:00,140
444040,Anglo American New,"",2015-09-01 05:30:00,2015-09-01 05:30:00,"2,805.18",175,2015-09-01 05:50:00,140
444041,Anglo American New,"",2015-09-01 12:00:00,2015-09-01 17:00:00,"2,700.56",54,2015-09-01 17:10:00,104
444041,Anglo American New,"",2015-09-01 05:30:00,2015-09-01 05:30:00,"2,769.86",290,2015-09-01 05:35:00,140
444041,Anglo American New,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"2,699.03",139,2015-09-01 12:17:00,104
444042,Anglo American New,"",2015-09-01 22:00:00,2015-09-01 22:00:00,"5,242.20",270,2015-09-01 22:17:00,280
444032,Anglo American New,"",2015-09-01 02:00:00,2015-09-01 00:32:00,"5,266.77",271,2015-09-01 00:53:00,280
444032,Anglo American New,"",2015-09-01 13:00:00,2015-09-01 13:00:00,"7,770.35",364,2015-09-01 13:54:00,350
444032,Anglo American New,"",2015-09-02 00:00:00,2015-09-01 23:20:00,"5,291.33",483,2015-09-01 23:21:00,280
444031,Anglo American New,"",2015-09-01 05:00:00,2015-09-01 05:00:00,"2,812.85",154,2015-09-01 05:10:00,140
444031,Anglo American New,"",2015-09-01 23:00:00,2015-09-01 21:49:00,"5,303.62",269,2015-09-01 21:51:00,280
