Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M013,6000,Manline Mega,50.000,"",2015-09-27,"R4,356.53",R568.24,256,No
M039,4087,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M042,4090,Manline Mega,50.000,"",2015-09-27,"R5,419.88",R706.94,231,Yes
M044,4092,Manline Mega,50.000,"",2015-09-27,"R5,419.88",R706.94,231,No
M045,4093,Manline Mega,50.000,"",2015-09-27,"R5,419.88",R706.94,231,No
M051,4082,Manline Mega,50.000,"",2015-09-27,"R4,382.03",R571.57,231,No
M052,4098,Manline Mega,50.000,"",2015-09-27,"R4,382.03",R571.57,231,Yes
M054,4084,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M055,4085,Manline Mega,50.000,"",2015-09-27,"R4,382.03",R571.57,231,No
M056,4099,Manline Mega,50.000,"",2015-09-27,"R5,419.88",R706.94,231,Yes
M059,4101,Manline Mega,50.000,"",2015-09-27,"R4,382.03",R571.57,231,No
M060,4078,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M063,4079,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M064,5001,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,No
M065,5003,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,No
M066,"",Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,No
M067,6010,Manline Mega,50.000,"",2015-09-27,"R4,612.50",R601.63,171,No
M068,6011,Manline Mega,50.000,"",2015-09-27,"R4,612.50",R601.63,171,No
M069,30193,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M070,30186,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,No
M071,30189,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M072,30185,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
M076,30188,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,No
M077,30191,Manline Mega,50.000,"",2015-09-27,"R6,833.33",R891.30,171,Yes
