Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
119,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-04 12:00:00,2015-08-04 11:00:00,"5,092.50",175,2015-08-04 11:22:00,0
122,National Brands,"",2015-08-04 15:00:00,2015-08-04 15:00:00,"27,163.00",1150,2015-08-04 15:40:00,1150
124,Canter Transport,"",2015-08-04 16:00:00,2015-08-04 17:00:00,"10,000.00",610,2015-08-04 18:00:00,610
111,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 03:00:00,2015-08-04 03:00:00,"2,294.06",116,2015-08-04 03:10:00,100
111,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 12:00:00,2015-08-04 12:20:00,"2,294.06",113,2015-08-04 12:35:00,100
111,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 18:00:00,2015-08-04 18:04:00,"2,292.48",48,2015-08-04 18:16:00,100
111,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 23:00:00,2015-08-04 21:16:00,"1,183.05",49,2015-08-04 21:33:00,120
111,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-05 01:30:00,2015-08-04 23:14:00,"2,292.48",48,2015-08-04 23:16:00,100
266,National Brands,"",2015-08-04 08:00:00,2015-08-04 08:10:00,"10,741.31",276,2015-08-04 08:40:00,290
266,National Brands,"",2015-08-04 19:00:00,2015-08-04 19:35:00,"6,885.46",290,2015-08-04 19:45:00,290
268,Barloworld Corobrick,"",2015-08-04 16:00:00,2015-08-04 17:45:00,"17,598.00",1083,2015-08-04 17:48:00,1083
129,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-04 12:00:00,2015-08-04 11:27:00,"5,092.50",0,2015-08-04 11:45:00,0
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 00:30:00,2015-08-04 00:10:00,"2,294.06",112,2015-08-04 00:25:00,100
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 07:00:00,2015-08-04 06:30:00,"2,294.06",94,2015-08-04 07:10:00,100
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-04 11:00:00,2015-08-04 10:50:00,"2,292.48",95,2015-08-04 11:10:00,100
