Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
250,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 11:00:00,2015-09-29 12:45:00,"6,275.47",186,2015-09-29 14:00:00,140
251,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 08:00:00,2015-09-28 21:35:00,"6,762.79",296,2015-09-29 07:00:00,140
252,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 08:00:00,2015-09-29 08:35:00,"4,806.25",325,2015-09-29 10:20:00,192
253,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 07:00:00,2015-09-29 09:00:00,"2,421.29",4,2015-09-29 09:35:00,0
254,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 07:00:00,2015-09-29 06:30:00,"8,201.55",397,2015-09-29 08:00:00,162
256,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 09:00:00,2015-09-29 05:50:00,"7,589.18",375,2015-09-29 09:45:00,162
257,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 07:00:00,2015-09-29 05:00:00,"7,070.59",356,2015-09-29 08:50:00,162
258,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 07:00:00,2015-09-29 05:00:00,"2,535.05",4,2015-09-29 08:41:00,0
259,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 07:00:00,(none),"3,806.95",162,(none),162
260,Wilmar Continental Edible Oils & Fats Pty Ltd,"",2015-09-29 07:00:00,2015-09-28 21:45:00,"3,762.12",334,2015-09-29 07:30:00,216
255,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-09-29 07:00:00,2015-09-29 05:15:00,"7,394.42",325,2015-09-29 08:50:00,192
