Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
"","","","",""
Demo,404940,153349.00,153351.00,-2.00
"","","","",""
MFR Demo 02,404970,1362.00,(n/a),0.00
"","","","",""
"","","","",""
MFR Demo 02,404975,1818.00,2018.00,-200.00
"","","","",""
MFR Demo 02,404980,2149.00,2151.00,-2.00
"","","","",""
MFR Demo 02,404983,2394.00,2018.00,376.00
"","","","",""
MFR Demo 02,404987,2912.00,2396.00,516.00
"","","","",""
"","","","",""
MFR Demo 02,404993,3747.00,3201.00,546.00
"","","","",""
"","","","",""
MFR Demo 02,404999,4510.00,4511.00,-1.00
"","","","",""
"","","","",""
"","","","",""
255,405005,284812.00,284808.00,4.00
MFR Demo 02,405014,5375.00,4869.00,506.00
MFR Demo 02,405015,5670.00,5672.00,-2.00
MFR Demo 02,405016,5955.00,5377.00,578.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405026,7171.00,10281.00,-3110.00
"","","","",""
"","","","",""
MFR Demo 02,405029,8288.00,8173.00,115.00
MFR Demo 02,405031,8492.00,8494.00,-2.00
MFR Demo 02,405032,8925.00,8289.00,636.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405057,10279.00,10281.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405063,11416.00,10822.00,594.00
MFR Demo 02,405064,11686.00,11418.00,268.00
MFR Demo 02,405065,11959.00,11418.00,541.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405070,13030.00,12494.00,536.00
MFR Demo 02,405071,13200.00,13038.00,162.00
"","","","",""
"","","","",""
MFR Demo 02,405074,14641.00,14375.00,266.00
"","","","",""
140255,405136,325290.00,325106.00,184.00
141002,405141,272122.00,272092.00,30.00
"","","","",""
135004,405143,278232.00,277952.00,280.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140256,405148,401649.00,401200.00,449.00
"","","","",""
"","","","",""
140250,405152,384723.00,384415.00,308.00
"","","","",""
"","","","",""
"","","","",""
140268,405225,440274.00,440523.00,-249.00
"","","","",""
"","","","",""
140267,405228,439174.00,439160.00,14.00
"","","","",""
"","","","",""
140270,405231,444934.00,444934.00,0.00
140268,405232,440524.00,440523.00,1.00
"","","","",""
MFR Demo 02,405234,16249.00,16251.00,-2.00
"","","","",""
140277,405236,288334.00,288851.00,-517.00
"","","","",""
"","","","",""
MFR Demo 02,405239,16809.00,16810.00,-1.00
"","","","",""
MFR Demo 02,405243,17552.00,17554.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,405246,18523.00,18524.00,-1.00
MFR Demo 02,405247,18823.00,18825.00,-2.00
MFR Demo 02,405248,19048.00,19050.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,405252,19823.00,20127.00,-304.00
"","","","",""
MFR Demo 02,405260,20423.00,19824.00,599.00
MFR Demo 02,405262,20703.00,20705.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140278,405272,216352.00,216803.00,-451.00
MFR Demo 02,405273,22005.00,21230.00,775.00
"","","","",""
MFR Demo 02,405279,22641.00,22006.00,635.00
"","","","",""
MFR Demo 02,405285,22880.00,36795.00,-13915.00
140278,405288,217218.00,217356.00,-138.00
140278,405290,217641.00,217801.00,-160.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140272,405301,262193.00,262193.00,0.00
140276,405304,283204.00,283204.00,0.00
"","","","",""
MFR Demo 02,405312,23897.00,59043.00,-35146.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140262,405319,297995.00,298054.00,-59.00
"","","","",""
141006,405322,117764.00,117764.00,0.00
"","","","",""
140262,405326,298054.00,298054.00,0.00
141001,405327,253292.00,253292.00,0.00
"","","","",""
140274,405331,303574.00,303574.00,0.00
140259,405332,277789.00,277789.00,0.00
"","","","",""
"","","","",""
MFR Demo 02,405335,24716.00,24378.00,338.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140259,405347,277820.00,277820.00,0.00
135003,405348,186665.00,186604.00,61.00
MFR Demo 02,405349,26345.00,26770.00,-425.00
140264,405352,289908.00,289908.00,0.00
"","","","",""
"","","","",""
140265,405355,275868.00,275868.00,0.00
"","","","",""
141006,405358,117867.00,117867.00,0.00
"","","","",""
MFR Demo 02,405362,26768.00,26770.00,-2.00
MFR Demo 02,405363,26975.00,26976.00,-1.00
MFR Demo 02,405367,27166.00,26976.00,190.00
"","","","",""
MFR Demo 02,405374,27373.00,27169.00,204.00
"","","","",""
140274,405378,303912.00,303912.00,0.00
"","","","",""
MFR Demo 02,405380,27661.00,27834.00,-173.00
"","","","",""
"","","","",""
"","","","",""
140272,405386,262599.00,262686.00,-87.00
258,405389,277247.00,277240.00,7.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140273,405398,312982.00,313128.00,-146.00
MFR Demo 02,405399,28261.00,28469.00,-208.00
"","","","",""
"","","","",""
140258,405404,341956.00,341956.00,0.00
140259,405405,277953.00,277953.00,0.00
"","","","",""
140260,405407,329421.00,329403.00,18.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405654,29517.00,29518.00,-1.00
251,405670,294745.00,294740.00,5.00
254,405719,283415.00,283412.00,3.00
"","","","",""
"","","","",""
140275,405730,281171.00,281211.00,-40.00
"","","","",""
140272,405733,262807.00,262807.00,0.00
"","","","",""
140276,405747,283741.00,283865.00,-124.00
"","","","",""
140262,405749,298144.00,298143.00,1.00
"","","","",""
141006,405752,117972.00,117972.00,0.00
"","","","",""
"","","","",""
140275,405772,281353.00,281353.00,0.00
140272,405774,262858.00,262858.00,0.00
140261,405775,348157.00,348157.00,0.00
"","","","",""
140276,405777,283989.00,283989.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
135003,405788,187465.00,187465.00,0.00
"","","","",""
"","","","",""
140260,405792,329948.00,329948.00,0.00
140264,405796,290630.00,290630.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140275,405801,281411.00,281411.00,0.00
140266,405802,316532.00,316532.00,0.00
MFR Demo 02,405805,29841.00,29842.00,-1.00
MFR Demo 02,405807,30012.00,30493.00,-481.00
MFR Demo 02,405808,30491.00,30493.00,-2.00
"","","","",""
"","","","",""
"","","","",""
140262,405816,298485.00,298484.00,1.00
140258,405817,342587.00,342587.00,0.00
"","","","",""
"","","","",""
141009,405820,116528.00,116393.00,135.00
140265,405821,276279.00,276279.00,0.00
140263,405822,309171.00,309317.00,-146.00
MFR Demo 02,405823,31450.00,30785.00,665.00
"","","","",""
"","","","",""
140275,405826,281546.00,281546.00,0.00
140255,405828,325764.00,325546.00,218.00
"","","","",""
135001,405830,304042.00,303880.00,162.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405836,32322.00,32536.00,-214.00
"","","","",""
"","","","",""
"","","","",""
140266,405844,316674.00,316674.00,0.00
"","","","",""
140261,405847,348488.00,348488.00,0.00
"","","","",""
140264,405849,291082.00,291082.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140258,405863,342731.00,342731.00,0.00
"","","","",""
"","","","",""
140273,405868,313708.00,313850.00,-142.00
135003,405869,187773.00,187918.00,-145.00
140276,405873,284513.00,284513.00,0.00
140260,405874,330326.00,330327.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140264,405883,291336.00,291336.00,0.00
"","","","",""
"","","","",""
140263,405898,309533.00,309533.00,0.00
140265,405899,276424.00,276424.00,0.00
"","","","",""
140272,405912,263324.00,263321.00,3.00
"","","","",""
"","","","",""
"","","","",""
140260,405919,330458.00,330458.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140258,405929,343274.00,343274.00,0.00
"","","","",""
140267,405933,439982.00,439982.00,0.00
140277,405935,289067.00,288851.00,216.00
"","","","",""
141007,405938,127963.00,127963.00,0.00
140265,405939,276704.00,276704.00,0.00
140261,405940,349153.00,349153.00,0.00
"","","","",""
"","","","",""
140268,405943,441024.00,441024.00,0.00
"","","","",""
140259,405946,278765.00,278765.00,0.00
"","","","",""
"","","","",""
140274,405949,304825.00,304829.00,-4.00
"","","","",""
140273,405951,314129.00,314131.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,406116,33301.00,33608.00,-307.00
"","","","",""
541003,406120,238675.00,238600.00,75.00
"","","","",""
541003,406123,239041.00,239043.00,-2.00
"","","","",""
541003,406125,239239.00,239211.00,28.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,406132,33733.00,33735.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541003,406142,240369.00,240371.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,406158,241747.00,241820.00,-73.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,406162,36930.00,37325.00,-395.00
541003,406163,242199.00,242201.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541003,406169,242336.00,242337.00,-1.00
MFR Demo 02,406170,37899.00,37325.00,574.00
"","","","",""
MFR Demo 02,406172,38172.00,38172.00,0.00
541003,406173,242977.00,242979.00,-2.00
541003,406176,243742.00,243760.00,-18.00
MFR Demo 02,406177,38468.00,38740.00,-272.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,406185,244215.00,244216.00,-1.00
541003,406186,244716.00,244716.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,406198,41256.00,41258.00,-2.00
MFR Demo 02,406200,41547.00,40511.00,1036.00
"","","","",""
MFR Demo 02,406202,41911.00,41913.00,-2.00
"","","","",""
MFR Demo 02,406206,42727.00,42728.00,-1.00
"","","","",""
MFR Demo 02,406208,43893.00,43595.00,298.00
MFR Demo 02,406210,44425.00,44426.00,-1.00
"","","","",""
MFR Demo 02,406212,44510.00,44426.00,84.00
MFR Demo 02,406213,44802.00,44804.00,-2.00
"","","","",""
257,406215,275762.00,275756.00,6.00
"","","","",""
541004,406217,488833.00,488894.00,-61.00
"","","","",""
541004,406222,489199.00,489201.00,-2.00
541004,406223,489463.00,488894.00,569.00
"","","","",""
541004,406232,489979.00,490272.00,-293.00
541004,406262,490270.00,490272.00,-2.00
"","","","",""
140265,406463,276863.00,276863.00,0.00
"","","","",""
140275,406465,282060.00,282060.00,0.00
"","","","",""
140264,406467,292298.00,292298.00,0.00
140273,406468,314275.00,314275.00,0.00
141007,406469,128095.00,128095.00,0.00
135003,406470,188100.00,188099.00,1.00
141006,406473,118248.00,118248.00,0.00
140259,406475,278841.00,189325.00,89516.00
"","","","",""
140265,406477,277010.00,185360.00,91650.00
"","","","",""
140274,406479,305310.00,202800.00,102510.00
"","","","",""
"","","","",""
135003,406484,188172.00,88028.00,100144.00
"","","","",""
"","","","",""
141001,406487,254149.00,179234.00,74915.00
140259,406489,278911.00,278911.00,0.00
140259,406493,278975.00,278911.00,64.00
"","","","",""
"","","","",""
140275,406496,282466.00,282466.00,0.00
140261,406503,349729.00,349729.00,0.00
140273,406504,314724.00,314968.00,-244.00
"","","","",""
140258,406506,344021.00,344021.00,0.00
"","","","",""
140259,406508,279257.00,279257.00,0.00
140265,406509,277278.00,277278.00,0.00
140260,406510,331419.00,331419.00,0.00
"","","","",""
140275,406514,282631.00,282631.00,0.00
"","","","",""
140274,406517,305599.00,305599.00,0.00
135003,406518,188461.00,188461.00,0.00
"","","","",""
"","","","",""
140264,406523,292712.00,292712.00,0.00
140263,406527,310681.00,310681.00,0.00
"","","","",""
140275,406529,282754.00,282754.00,0.00
"","","","",""
"","","","",""
"","","","",""
141006,406537,118438.00,118438.00,0.00
140263,406539,310916.00,310916.00,0.00
140276,406543,285889.00,285911.00,-22.00
"","","","",""
135003,406545,188763.00,188763.00,0.00
"","","","",""
"","","","",""
140275,406548,282783.00,282782.00,1.00
"","","","",""
"","","","",""
140259,406551,279716.00,279716.00,0.00
140273,406552,315003.00,219032.00,95971.00
140258,406553,344371.00,230450.00,113921.00
"","","","",""
256,406559,290865.00,290870.00,-5.00
"","","","",""
"","","","",""
140266,406565,317539.00,317608.00,-69.00
"","","","",""
140278,406567,219181.00,219245.00,-64.00
254,406595,284690.00,284685.00,5.00
"","","","",""
"","","","",""
"","","","",""
135004,406614,278928.00,278608.00,320.00
"","","","",""
140257,406616,362722.00,362467.00,255.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,406630,490578.00,490579.00,-1.00
541004,406633,491083.00,491385.00,-302.00
541004,406635,491383.00,490579.00,804.00
541004,406637,491678.00,492067.00,-389.00
"","","","",""
"","","","",""
541004,406645,492854.00,492856.00,-2.00
541004,406648,493447.00,492615.00,832.00
"","","","",""
"","","","",""
140252,406654,340312.00,340582.00,-270.00
541005,406656,480641.00,187087.00,293554.00
541005,406658,480938.00,171160.00,309778.00
"","","","",""
541005,406660,481399.00,187748.00,293651.00
"","","","",""
541005,406666,481975.00,172199.00,309776.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,406682,484320.00,174553.00,309767.00
"","","","",""
"","","","",""
141008,406687,105132.00,104978.00,154.00
"","","","",""
"","","","",""
"","","","",""
140250,406692,386001.00,386001.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140254,406698,337609.00,337183.00,426.00
"","","","",""
541005,406703,485963.00,175618.00,310345.00
541005,406704,486273.00,176202.00,310071.00
"","","","",""
541005,406706,486564.00,176806.00,309758.00
541005,406709,486929.00,176952.00,309977.00
541005,406712,487015.00,176695.00,310320.00
541005,406721,487307.00,177321.00,309986.00
"","","","",""
541005,406723,487688.00,177627.00,310061.00
140252,407061,340823.00,340977.00,-154.00
"","","","",""
"","","","",""
141008,407066,105268.00,105132.00,136.00
135001,407067,304796.00,304580.00,216.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140252,407073,341058.00,340582.00,476.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140255,407082,326762.00,326475.00,287.00
140250,407084,386612.00,386297.00,315.00
"","","","",""
"","","","",""
140252,407087,341421.00,341058.00,363.00
"","","","",""
253,407110,305156.00,305130.00,26.00
"","","","",""
"","","","",""
541004,407114,495053.00,494338.00,715.00
"","","","",""
"","","","",""
541004,407117,495695.00,495697.00,-2.00
"","","","",""
541004,407125,495770.00,495772.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541004,407145,496113.00,495850.00,263.00
541004,407146,496369.00,496370.00,-1.00
"","","","",""
"","","","",""
541004,407149,497505.00,496861.00,644.00
"","","","",""
541004,407152,497848.00,497850.00,-2.00
"","","","",""
541005,407155,487895.00,177321.00,310574.00
"","","","",""
541005,407157,488354.00,178297.00,310057.00
541005,407158,489058.00,179067.00,309991.00
541006,407159,"",493490.00,-493490.00
"","","","",""
541008,407162,532721.00,532723.00,-2.00
"","","","",""
541008,407165,533007.00,533008.00,-1.00
541005,407166,489386.00,179331.00,310055.00
541005,407167,489446.00,179450.00,309996.00
"","","","",""
"","","","",""
140278,407170,220509.00,220635.00,-126.00
541005,407171,490038.00,179984.00,310054.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541008,407187,533709.00,533771.00,-62.00
"","","","",""
541008,407189,534218.00,534220.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541009,407197,539988.00,539989.00,-1.00
"","","","",""
"","","","",""
140260,407202,332195.00,216824.00,115371.00
"","","","",""
"","","","",""
541008,407206,535209.00,535211.00,-2.00
541008,407208,535749.00,535211.00,538.00
"","","","",""
140275,407211,283131.00,283131.00,0.00
"","","","",""
"","","","",""
140273,407214,315286.00,315286.00,0.00
"","","","",""
"","","","",""
541008,407217,536091.00,536150.00,-59.00
541008,407218,536148.00,535751.00,397.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140258,407224,344764.00,344764.00,0.00
140276,407225,286351.00,286351.00,0.00
"","","","",""
"","","","",""
"","","","",""
541008,407229,536589.00,536591.00,-2.00
140274,407230,306168.00,306170.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140272,407237,264725.00,264725.00,0.00
"","","","",""
135003,407243,189435.00,189431.00,4.00
141006,407244,118632.00,118632.00,0.00
140259,407245,280229.00,280229.00,0.00
"","","","",""
140258,407247,345159.00,345159.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140272,407261,264827.00,264827.00,0.00
"","","","",""
140276,407264,286682.00,286682.00,0.00
140267,407270,440142.00,440142.00,0.00
140268,407272,441098.00,441357.00,-259.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140260,407284,332573.00,332573.00,0.00
"","","","",""
140274,407290,306419.00,203293.00,103126.00
"","","","",""
140258,407294,345410.00,230801.00,114609.00
"","","","",""
"","","","",""
140275,407306,283562.00,283564.00,-2.00
140272,407307,264988.00,264988.00,0.00
140275,407312,283652.00,283652.00,0.00
"","","","",""
"","","","",""
140268,407325,441357.00,441357.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140277,407335,289324.00,289322.00,2.00
140269,407336,434769.00,435241.00,-472.00
"","","","",""
140270,407342,446083.00,446339.00,-256.00
"","","","",""
140269,407344,435241.00,435241.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541008,407353,538084.00,538085.00,-1.00
140270,407354,446339.00,446339.00,0.00
140269,407355,435484.00,435484.00,0.00
541008,407356,538172.00,537757.00,415.00
541008,407358,538401.00,538403.00,-2.00
140268,407360,441877.00,441876.00,1.00
541008,407362,538775.00,538173.00,602.00
140277,407363,290168.00,290703.00,-535.00
"","","","",""
"","","","",""
541008,407370,539371.00,539373.00,-2.00
"","","","",""
"","","","",""
541008,407373,539840.00,539841.00,-1.00
140270,407375,446857.00,446857.00,0.00
541008,407376,539911.00,539913.00,-2.00
140277,407377,290703.00,290703.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140269,407386,435919.00,435918.00,1.00
"","","","",""
"","","","",""
141002,407493,273587.00,273635.00,-48.00
"","","","",""
140254,407495,338732.00,338732.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
141008,407501,105702.00,105545.00,157.00
"","","","",""
"","","","",""
140255,407505,327182.00,326836.00,346.00
"","","","",""
135001,407507,305585.00,305585.00,0.00
"","","","",""
"","","","",""
"","","","",""
141007,407516,128694.00,128694.00,0.00
140263,407517,312121.00,312121.00,0.00
"","","","",""
140259,407520,280550.00,280550.00,0.00
"","","","",""
141006,407522,118803.00,118803.00,0.00
"","","","",""
"","","","",""
140265,407528,278470.00,278470.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140264,407533,293986.00,293986.00,0.00
"","","","",""
"","","","",""
"","","","",""
140270,407537,447239.00,447239.00,0.00
140268,407538,442388.00,442388.00,0.00
"","","","",""
"","","","",""
"","","","",""
140268,407544,442673.00,442673.00,0.00
141001,407546,255036.00,255036.00,0.00
140270,407547,447517.00,447517.00,0.00
140277,407549,291425.00,291425.00,0.00
"","","","",""
140259,407554,280620.00,280620.00,0.00
"","","","",""
135003,407556,189759.00,189759.00,0.00
140263,407557,312349.00,312349.00,0.00
"","","","",""
140275,407559,284003.00,283652.00,351.00
140272,407560,265346.00,265049.00,297.00
"","","","",""
"","","","",""
"","","","",""
140259,407905,280847.00,280847.00,0.00
135003,407906,189863.00,189863.00,0.00
"","","","",""
140273,407909,316248.00,316248.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140261,407924,351403.00,351403.00,0.00
"","","","",""
"","","","",""
"","","","",""
141010,407937,122978.00,122806.00,172.00
140258,407940,345868.00,345888.00,-20.00
"","","","",""
140264,407943,294118.00,294054.00,64.00
"","","","",""
140274,407950,307207.00,307207.00,0.00
140254,407951,339179.00,338889.00,290.00
"","","","",""
135001,407953,305967.00,305585.00,382.00
"","","","",""
"","","","",""
135002,407957,240342.00,239952.00,390.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
257,407983,276825.00,276830.00,-5.00
541009,408027,541365.00,541366.00,-1.00
"","","","",""
"","","","",""
541009,408040,542060.00,542062.00,-2.00
"","","","",""
541009,408043,542398.00,542462.00,-64.00
"","","","",""
541009,408045,542761.00,542762.00,-1.00
541009,408048,543171.00,542462.00,709.00
"","","","",""
"","","","",""
541009,408052,544244.00,544246.00,-2.00
541009,408054,544429.00,544557.00,-128.00
541009,408055,544555.00,544431.00,124.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541009,408072,545613.00,545614.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541009,408081,546303.00,545806.00,497.00
"","","","",""
"","","","",""
541009,408084,546947.00,546948.00,-1.00
"","","","",""
541009,408090,547509.00,547510.00,-1.00
541009,408091,547701.00,547703.00,-2.00
"","","","",""
"","","","",""
541011,408099,445155.00,445157.00,-2.00
"","","","",""
541011,408103,445626.00,445628.00,-2.00
541011,408104,445686.00,445687.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541011,408122,446554.00,446556.00,-2.00
541011,408125,446790.00,446879.00,-89.00
"","","","",""
541011,408157,447171.00,447478.00,-307.00
"","","","",""
541011,408167,447719.00,447173.00,546.00
541011,408170,447998.00,448000.00,-2.00
541011,408173,448297.00,447721.00,576.00
541011,408175,448446.00,448447.00,-1.00
"","","","",""
541011,408179,448959.00,448299.00,660.00
"","","","",""
140254,408185,339368.00,339440.00,-72.00
"","","","",""
141008,408189,105967.00,105793.00,174.00
"","","","",""
140254,408192,339440.00,339440.00,0.00
"","","","",""
135004,408324,279889.00,279492.00,397.00
"","","","",""
140255,408326,327717.00,327473.00,244.00
"","","","",""
"","","","",""
140252,408330,342069.00,341809.00,260.00
"","","","",""
"","","","",""
140270,408350,447756.00,447751.00,5.00
"","","","",""
140277,408352,291970.00,292037.00,-67.00
140266,408354,319323.00,319387.00,-64.00
"","","","",""
"","","","",""
140260,408358,333378.00,333378.00,0.00
141006,408359,119029.00,119029.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140272,408365,265741.00,265774.00,-33.00
"","","","",""
140265,408367,278948.00,278949.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140278,408379,222070.00,221808.00,262.00
140259,408380,281056.00,281056.00,0.00
"","","","",""
"","","","",""
140265,408383,279073.00,278803.00,270.00
140278,408385,222075.00,221808.00,267.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140277,408413,292111.00,292111.00,0.00
140267,408416,443042.00,443042.00,0.00
"","","","",""
"","","","",""
541011,408469,449792.00,449793.00,-1.00
"","","","",""
"","","","",""
541011,408485,450483.00,450780.00,-297.00
541011,408487,450779.00,450780.00,-1.00
"","","","",""
"","","","",""
541011,408494,451200.00,451451.00,-251.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140257,408756,364162.00,363945.00,217.00
140256,408757,403777.00,403760.00,17.00
"","","","",""
141008,408762,106120.00,105967.00,153.00
141010,408764,123346.00,123076.00,270.00
"","","","",""
135004,408766,280267.00,279889.00,378.00
"","","","",""
"","","","",""
