Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
266,Barloworld Logistics Africa Pty Ltd Fruitone,"",2015-09-29 13:00:00,2015-09-29 12:10:00,"6,500.00",436,2015-09-29 13:37:00,396
127,Puma Energy Botswana,"",2015-09-29 20:00:00,2015-09-29 20:00:00,0.00,0,2015-09-29 21:00:00,0
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 03:00:00,2015-09-29 03:15:00,"2,213.12",94,2015-09-29 03:45:00,100
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 10:00:00,2015-09-29 09:47:00,"2,213.12",114,2015-09-29 10:00:00,100
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 21:00:00,2015-09-29 21:35:00,"2,213.12",94,2015-09-29 22:10:00,100
132,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 03:00:00,2015-09-29 02:40:00,"2,213.64",127,2015-09-29 02:45:00,100
299,Barloworld DTS,"",2015-09-29 02:00:00,2015-09-29 01:13:00,"2,225.88",79,2015-09-29 02:19:00,80
299,Barloworld DTS,"",2015-09-29 08:00:00,2015-09-29 08:23:00,"2,225.88",78,2015-09-29 08:27:00,80
299,Barloworld DTS,"",2015-09-29 14:00:00,2015-09-29 12:43:00,"2,225.66",112,2015-09-29 15:25:00,80
299,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 22:00:00,2015-09-29 22:05:00,"2,213.12",112,2015-09-29 22:45:00,100
303,Monteagle Africa Limited,"",2015-09-29 19:00:00,2015-09-29 17:50:00,"6,122.07",109,2015-09-29 18:00:00,91.8
304,National Brands,"",2015-09-29 10:00:00,2015-09-29 10:24:00,"10,366.31",565,2015-09-29 12:00:00,630
150,Quality Sugars(PTY)Ltd,"",2015-09-29 14:00:00,2015-09-29 15:30:00,"8,840.00",427,2015-09-29 16:50:00,430
9,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 02:00:00,2015-09-29 01:20:00,"2,213.12",114,2015-09-29 01:30:00,100
9,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 09:00:00,2015-09-29 08:37:00,"2,213.12",96,2015-09-29 08:52:00,100
9,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 14:00:00,2015-09-29 15:15:00,"2,213.12",115,2015-09-29 15:35:00,100
9,Illovo Sugar Speed Fleet Noodesburg,"",2015-09-29 21:00:00,2015-09-29 20:30:00,"2,213.12",96,2015-09-29 20:41:00,100
