Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
7,412456,62106.00,62598.00,-492.00
"","","","",""
160,412465,55189.00,55224.00,-35.00
141,412466,443716.00,443786.00,-70.00
"","","","",""
"","","","",""
51,412480,60215.00,60298.00,-83.00
348,412490,43085.00,44652.00,-1567.00
62,412491,46971.00,47143.00,-172.00
84,412492,496384.00,496384.00,0.00
"","","","",""
12,412497,66553.00,66636.00,-83.00
158,412503,51805.00,51880.00,-75.00
132,412505,442627.00,442553.00,74.00
96,412507,471072.00,471148.00,-76.00
159,412508,59892.00,59814.00,78.00
43,412527,50876.00,51153.00,-277.00
85,412528,462692.00,462950.00,-258.00
116,412546,462341.00,462770.00,-429.00
"","","","",""
144,412592,396046.00,396485.00,-439.00
"","","","",""
"","","","",""
38,412652,44377.00,45685.00,-1308.00
133,412663,366183.00,366328.00,-145.00
50,412694,58042.00,58551.00,-509.00
374,412696,11766.00,12769.00,-1003.00
"","","","",""
261,412714,549476.00,549465.00,11.00
54,412722,48456.00,49066.00,-610.00
343,412725,37397.00,37300.00,97.00
86,412774,498037.00,498870.00,-833.00
"","","","",""
248,412788,456913.00,457169.00,-256.00
152,412804,61369.00,61845.00,-476.00
105,412821,471283.00,471787.00,-504.00
349,412827,47487.00,48019.00,-532.00
"","","","",""
329,412844,37176.00,37632.00,-456.00
"","","","",""
"","","","",""
"","","","",""
344,412888,36090.00,36712.00,-622.00
49,412890,65193.00,66638.00,-1445.00
107,412892,438437.00,438449.00,-12.00
"","","","",""
95,412904,499411.00,499444.00,-33.00
"","","","",""
"","","","",""
108,412924,462672.00,462730.00,-58.00
DM10,412933,14764.00,14768.00,-4.00
"","","","",""
331,412940,45320.00,45633.00,-313.00
"","","","",""
"","","","",""
"","","","",""
7,412987,63008.00,63458.00,-450.00
"","","","",""
138,413008,485888.00,485825.00,63.00
"","","","",""
330,413043,44207.00,44121.00,86.00
"","","","",""
154,413053,56708.00,56678.00,30.00
"","","","",""
128,413059,456939.00,456928.00,11.00
329,413079,37663.00,37632.00,31.00
364,413080,20583.00,21198.00,-615.00
52,413081,58914.00,58889.00,25.00
339,413088,27720.00,29405.00,-1685.00
332,413093,30111.00,31260.00,-1149.00
332,413094,31270.00,31260.00,10.00
"","","","",""
337,413108,41333.00,41333.00,0.00
337,413112,43084.00,43868.00,-784.00
337,413113,43629.00,43868.00,-239.00
"","","","",""
127,413190,470397.00,470909.00,-512.00
"","","","",""
DM5,413242,29129.00,29127.00,2.00
104,413243,419213.00,419244.00,-31.00
303,413254,96867.00,97376.00,-509.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
265,413324,472732.00,473139.00,-407.00
"","","","",""
12,413330,67346.00,67684.00,-338.00
147,413331,65687.00,65698.00,-11.00
361,413334,23633.00,24190.00,-557.00
141,413347,444242.00,444252.00,-10.00
"","","","",""
263,413357,481615.00,482064.00,-449.00
345,413362,33116.00,33126.00,-10.00
261,413366,549990.00,550176.00,-186.00
144,413369,396917.00,397345.00,-428.00
379,413378,19242.00,19832.00,-590.00
157,413384,57213.00,57721.00,-508.00
159,413386,61027.00,61481.00,-454.00
158,413388,52217.00,52452.00,-235.00
343,413391,37971.00,37430.00,541.00
155,413398,61906.00,61988.00,-82.00
245,413400,462011.00,462092.00,-81.00
248,413406,457432.00,457385.00,47.00
366,413409,21424.00,20895.00,529.00
365,413410,38637.00,38665.00,-28.00
DM09,413426,15380.00,15310.00,70.00
143,413427,395896.00,395875.00,21.00
264,413446,495821.00,496345.00,-524.00
304,413449,117584.00,117537.00,47.00
123,413473,545981.00,545933.00,48.00
246,413498,497444.00,498052.00,-608.00
362,413499,23754.00,25725.00,-1971.00
9,413516,58577.00,58575.00,2.00
374,413517,13952.00,16008.00,-2056.00
374,413518,14295.00,16008.00,-1713.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
139,413572,499938.00,500178.00,-240.00
106,413595,412621.00,412589.00,32.00
146,413652,360082.00,361706.00,-1624.00
"","","","",""
245,413679,462174.00,462744.00,-570.00
124,413692,474122.00,474724.00,-602.00
349,413693,48766.00,48749.00,17.00
134,413695,363868.00,364011.00,-143.00
"","","","",""
105,413727,472459.00,472972.00,-513.00
267,413730,458708.00,457977.00,731.00
299,413732,123239.00,123220.00,19.00
122,413739,547143.00,547463.00,-320.00
"","","","",""
"","","","",""
"","","","",""
48,413764,63922.00,63491.00,431.00
"","","","",""
145,413781,432972.00,432746.00,226.00
141,413782,444916.00,444583.00,333.00
"","","","",""
154,413805,57674.00,58767.00,-1093.00
"","","","",""
369,413807,29960.00,30006.00,-46.00
303,413808,97380.00,97979.00,-599.00
"","","","",""
"","","","",""
53,413827,60846.00,60882.00,-36.00
"","","","",""
62,413829,48049.00,48223.00,-174.00
142,413834,477482.00,477603.00,-121.00
268,413844,479584.00,479698.00,-114.00
"","","","",""
68,413905,474277.00,474882.00,-605.00
"","","","",""
132,413933,443621.00,443341.00,280.00
"","","","",""
55,413936,54038.00,53989.00,49.00
158,413938,52710.00,52717.00,-7.00
"","","","",""
150,413940,62430.00,62490.00,-60.00
"","","","",""
330,413947,45078.00,45652.00,-574.00
139,413949,500365.00,500178.00,187.00
162,413960,45882.00,45911.00,-29.00
12,413961,68188.00,68235.00,-47.00
339,413964,29478.00,29405.00,73.00
265,413967,473505.00,473983.00,-478.00
"","","","",""
DM5,413969,29990.00,29969.00,21.00
304,413986,118683.00,118715.00,-32.00
248,413987,458494.00,458938.00,-444.00
140,413988,419400.00,419367.00,33.00
138,413998,487001.00,487612.00,-611.00
266,414019,506611.00,506564.00,47.00
340,414022,26330.00,27532.00,-1202.00
"","","","",""
"","","","",""
159,414031,63602.00,63073.00,529.00
128,414036,457957.00,458143.00,-186.00
"","","","",""
49,414068,67134.00,67180.00,-46.00
86,414071,499603.00,498870.00,733.00
"","","","",""
"","","","",""
"","","","",""
247,414110,486761.00,486859.00,-98.00
161,414114,53878.00,53954.00,-76.00
85,414115,463903.00,465198.00,-1295.00
366,414119,22019.00,21470.00,549.00
152,414130,63261.00,63213.00,48.00
53,414139,61024.00,61174.00,-150.00
83,414152,489863.00,489890.00,-27.00
331,414154,46583.00,46927.00,-344.00
362,414159,24616.00,25725.00,-1109.00
334,414160,41731.00,42405.00,-674.00
"","","","",""
368,414163,34066.00,34724.00,-658.00
"","","","",""
"","","","",""
"","","","",""
147,414180,66315.00,66466.00,-151.00
"","","","",""
"","","","",""
DM5,414187,31115.00,29969.00,1146.00
"","","","",""
375,414192,24387.00,24675.00,-288.00
"","","","",""
"","","","",""
363,414300,38827.00,38751.00,76.00
"","","","",""
DM5,414332,31549.00,29969.00,1580.00
344,414369,36791.00,37027.00,-236.00
379,414378,19870.00,19832.00,38.00
"","","","",""
"","","","",""
342,414411,24402.00,24761.00,-359.00
153,414458,53809.00,53952.00,-143.00
374,414462,16126.00,16008.00,118.00
"","","","",""
131,414515,438007.00,438884.00,-877.00
"","","","",""
331,414545,46950.00,46927.00,23.00
128,414551,458334.00,458143.00,191.00
264,414560,497257.00,497704.00,-447.00
367,414571,18469.00,18870.00,-401.00
"","","","",""
"","","","",""
"","","","",""
248,414589,459387.00,458938.00,449.00
155,414590,63171.00,63250.00,-79.00
53,414604,61427.00,61924.00,-497.00
"","","","",""
"","","","",""
265,414634,474527.00,474638.00,-111.00
"","","","",""
"","","","",""
"","","","",""
133,414710,367606.00,367566.00,40.00
"","","","",""
337,414742,45635.00,47101.00,-1466.00
51,414758,61627.00,61549.00,78.00
111,414759,463352.00,463320.00,32.00
"","","","",""
"","","","",""
124,414837,474863.00,475332.00,-469.00
267,414871,460164.00,462465.00,-2301.00
154,414906,59224.00,59744.00,-520.00
"","","","",""
157,414926,58391.00,58290.00,101.00
144,414945,397923.00,398350.00,-427.00
"","","","",""
129,414982,369259.00,369414.00,-155.00
43,414986,52394.00,54361.00,-1967.00
"","","","",""
"","","","",""
369,415002,32139.00,30943.00,1196.00
"","","","",""
158,415006,53082.00,54034.00,-952.00
336,415007,38554.00,38428.00,126.00
"","","","",""
"","","","",""
350,415023,40149.00,41170.00,-1021.00
245,415026,463507.00,464011.00,-504.00
105,415027,473989.00,473958.00,31.00
"","","","",""
248,415036,459981.00,460086.00,-105.00
328,415039,37685.00,38905.00,-1220.00
97,415040,450013.00,451149.00,-1136.00
"","","","",""
261,415046,551773.00,552315.00,-542.00
363,415054,40239.00,38751.00,1488.00
333,415055,47259.00,46897.00,362.00
140,415057,420343.00,420203.00,140.00
303,415059,99088.00,99126.00,-38.00
"","","","",""
96,415075,473526.00,474460.00,-934.00
"","","","",""
"","","","",""
7,415085,65439.00,65414.00,25.00
"","","","",""
330,415091,46378.00,47066.00,-688.00
"","","","",""
49,415098,68229.00,68204.00,25.00
366,415100,23271.00,23193.00,78.00
"","","","",""
138,415107,488198.00,488177.00,21.00
51,415125,62162.00,62601.00,-439.00
38,415162,48813.00,47965.00,848.00
"","","","",""
"","","","",""
43,415193,52901.00,54361.00,-1460.00
"","","","",""
158,415211,53597.00,54034.00,-437.00
"","","","",""
"","","","",""
9,415222,59845.00,60803.00,-958.00
168,415286,44995.00,44995.00,0.00
"","","","",""
336,415303,38906.00,39414.00,-508.00
268,415320,481133.00,481128.00,5.00
154,415333,59756.00,59744.00,12.00
"","","","",""
340,415341,27554.00,27532.00,22.00
"","","","",""
"","","","",""
365,415383,40163.00,40118.00,45.00
104,415417,420752.00,420720.00,32.00
139,415422,502210.00,502146.00,64.00
96,415426,474033.00,474460.00,-427.00
"","","","",""
246,415457,499544.00,499487.00,57.00
"","","","",""
159,415475,64128.00,64215.00,-87.00
367,415478,19255.00,19735.00,-480.00
"","","","",""
"","","","",""
116,415501,464609.00,465952.00,-1343.00
152,415517,64810.00,64731.00,79.00
343,415529,39537.00,39353.00,184.00
9,415537,60368.00,60803.00,-435.00
108,415568,463994.00,463947.00,47.00
265,415571,475329.00,475309.00,20.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
374,415646,17063.00,17932.00,-869.00
"","","","",""
DM10,415663,17232.00,17688.00,-456.00
"","","","",""
"","","","",""
106,415726,414105.00,414252.00,-147.00
53,415729,62610.00,62885.00,-275.00
"","","","",""
266,415767,508196.00,508026.00,170.00
7,415786,66149.00,66633.00,-484.00
160,415795,57796.00,57803.00,-7.00
335,415800,"",38811.00,-38811.00
"","","","",""
263,415831,485148.00,485100.00,48.00
62,415836,49602.00,49735.00,-133.00
"","","","",""
245,415856,464571.00,465029.00,-458.00
"","","","",""
"","","","",""
"","","","",""
304,415933,119832.00,120309.00,-477.00
52,415940,62573.00,62909.00,-336.00
"","","","",""
150,415947,63853.00,64327.00,-474.00
168,415949,45530.00,45965.00,-435.00
84,415950,498633.00,498601.00,32.00
350,415959,41314.00,42980.00,-1666.00
"","","","",""
331,415975,48316.00,48213.00,103.00
153,415979,54900.00,54900.00,0.00
145,415980,435497.00,435644.00,-147.00
375,415984,26522.00,27010.00,-488.00
138,415990,489186.00,489223.00,-37.00
"","","","",""
"","","","",""
333,416032,48015.00,47932.00,83.00
369,416036,32387.00,32583.00,-196.00
383,416039,13553.00,15190.00,-1637.00
265,416042,476000.00,476383.00,-383.00
379,416043,21785.00,22176.00,-391.00
"","","","",""
55,416067,55690.00,56203.00,-513.00
"","","","",""
261,416081,553042.00,552807.00,235.00
161,416144,54761.00,54678.00,83.00
303,416190,100674.00,101196.00,-522.00
149,416214,50265.00,50742.00,-477.00
"","","","",""
142,416272,479836.00,480423.00,-587.00
"","","","",""
119,416300,428289.00,428798.00,-509.00
266,416309,509066.00,509032.00,34.00
152,416312,66002.00,66519.00,-517.00
"","","","",""
336,416319,40124.00,40025.00,99.00
299,416320,126909.00,127451.00,-542.00
105,416330,474894.00,475403.00,-509.00
"","","","",""
"","","","",""
"","","","",""
50,416350,61652.00,62077.00,-425.00
"","","","",""
"","","","",""
154,416358,60975.00,60899.00,76.00
61,416359,64401.00,65266.00,-865.00
367,416360,20436.00,20675.00,-239.00
DM10,416362,18337.00,18848.00,-511.00
"","","","",""
"","","","",""
338,416371,27306.00,26186.00,1120.00
"","","","",""
338,416382,28257.00,26186.00,2071.00
338,416385,31012.00,32270.00,-1258.00
338,416386,32570.00,32270.00,300.00
"","","","",""
330,416398,47372.00,47876.00,-504.00
139,416399,503266.00,503890.00,-624.00
246,416400,500976.00,500569.00,407.00
142,416408,480337.00,480423.00,-86.00
366,416417,24703.00,25259.00,-556.00
"","","","",""
68,416420,477577.00,478140.00,-563.00
53,416429,63762.00,64263.00,-501.00
DM09,416435,18140.00,18637.00,-497.00
"","","","",""
248,416453,461783.00,461763.00,20.00
"","","","",""
268,416460,482469.00,482731.00,-262.00
DM11,416468,21313.00,21310.00,3.00
"","","","",""
129,416486,370694.00,370661.00,33.00
"","","","",""
"","","","",""
"","","","",""
12,416509,70830.00,71331.00,-501.00
158,416510,54993.00,55943.00,-950.00
346,416511,36585.00,36511.00,74.00
144,416512,398371.00,398350.00,21.00
349,416540,52268.00,53239.00,-971.00
"","","","",""
347,416556,36864.00,38108.00,-1244.00
160,416557,58880.00,59380.00,-500.00
140,416559,421208.00,421262.00,-54.00
340,416572,29218.00,31328.00,-2110.00
122,416599,550765.00,550241.00,524.00
157,416606,60157.00,60112.00,45.00
DM09,416614,18669.00,18637.00,32.00
"","","","",""
"","","","",""
124,416631,477119.00,476569.00,550.00
337,416650,47120.00,47101.00,19.00
347,416652,38132.00,38108.00,24.00
"","","","",""
"","","","",""
43,416666,54373.00,54361.00,12.00
83,416672,492765.00,493587.00,-822.00
"","","","",""
365,416681,41531.00,42068.00,-537.00
"","","","",""
151,416700,53053.00,53053.00,0.00
303,416707,101755.00,101196.00,559.00
53,416716,64289.00,64263.00,26.00
"","","","",""
304,416720,121343.00,121314.00,29.00
372,416721,24145.00,24077.00,68.00
132,416724,445964.00,446110.00,-146.00
"","","","",""
12,416728,71364.00,71331.00,33.00
158,416735,55506.00,55943.00,-437.00
"","","","",""
341,416759,24739.00,25760.00,-1021.00
341,416760,26339.00,25760.00,579.00
341,416761,26732.00,29058.00,-2326.00
341,416762,27376.00,29058.00,-1682.00
"","","","",""
"","","","",""
155,416776,64842.00,65095.00,-253.00
"","","","",""
55,416778,56725.00,57632.00,-907.00
168,416781,46414.00,46626.00,-212.00
116,416793,465484.00,465952.00,-468.00
344,416795,38799.00,39052.00,-253.00
"","","","",""
140,416799,421309.00,421309.00,0.00
247,416800,489571.00,489721.00,-150.00
341,416803,28229.00,29058.00,-829.00
"","","","",""
147,416806,67173.00,67209.00,-36.00
"","","","",""
86,416827,500907.00,500651.00,256.00
128,416854,459781.00,459951.00,-170.00
"","","","",""
144,416923,399329.00,399071.00,258.00
DM10,416932,18852.00,18848.00,4.00
264,416951,499637.00,499494.00,143.00
"","","","",""
"","","","",""
154,417038,61513.00,61474.00,39.00
244,417083,382655.00,382809.00,-154.00
120,417135,441952.00,442692.00,-740.00
139,417149,503919.00,504589.00,-670.00
133,417155,369116.00,369273.00,-157.00
DM5,417156,32505.00,32408.00,97.00
"","","","",""
"","","","",""
263,417169,485872.00,486433.00,-561.00
379,417175,22979.00,22925.00,54.00
54,417179,51741.00,52115.00,-374.00
"","","","",""
"","","","",""
383,417185,14966.00,15190.00,-224.00
"","","","",""
"","","","",""
157,417196,61111.00,61191.00,-80.00
"","","","",""
149,417198,52282.00,52600.00,-318.00
43,417200,56782.00,56857.00,-75.00
363,417204,41741.00,42480.00,-739.00
53,417217,64957.00,65493.00,-536.00
262,417221,524425.00,525951.00,-1526.00
7,417230,68339.00,68439.00,-100.00
"","","","",""
343,417235,40763.00,40863.00,-100.00
"","","","",""
331,417247,50432.00,50768.00,-336.00
108,417250,465305.00,465427.00,-122.00
365,417252,42496.00,42945.00,-449.00
"","","","",""
96,417257,475633.00,476563.00,-930.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
68,417278,478658.00,479064.00,-406.00
131,417302,439883.00,439574.00,309.00
143,417306,397081.00,396811.00,270.00
"","","","",""
104,417384,"",421889.00,-421889.00
168,417458,47371.00,48329.00,-958.00
246,417481,501945.00,502023.00,-78.00
"","","","",""
"","","","",""
49,417527,70737.00,70975.00,-238.00
62,417534,51145.00,51654.00,-509.00
97,417536,451224.00,452679.00,-1455.00
333,417544,49572.00,49863.00,-291.00
"","","","",""
"","","","",""
162,417585,49180.00,49094.00,86.00
367,417588,21478.00,21454.00,24.00
331,417597,50768.00,50768.00,0.00
267,417604,461985.00,462465.00,-480.00
337,417606,49889.00,50174.00,-285.00
"","","","",""
"","","","",""
"","","","",""
341,417618,29164.00,29058.00,106.00
"","","","",""
"","","","",""
128,417626,460437.00,460468.00,-31.00
141,417628,447409.00,447436.00,-27.00
"","","","",""
95,417639,504458.00,504432.00,26.00
155,417643,66391.00,66831.00,-440.00
"","","","",""
DM11,417656,22546.00,22555.00,-9.00
265,417671,477664.00,478127.00,-463.00
"","","","",""
"","","","",""
146,417698,363351.00,364815.00,-1464.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
152,417719,67574.00,67650.00,-76.00
9,417722,63518.00,64116.00,-598.00
374,417734,17950.00,17932.00,18.00
"","","","",""
328,417743,38906.00,38905.00,1.00
168,417821,47890.00,48329.00,-439.00
"","","","",""
"","","","",""
119,417851,430002.00,430002.00,0.00
146,417887,366290.00,366645.00,-355.00
"","","","",""
43,417908,57274.00,57796.00,-522.00
84,417917,502280.00,502334.00,-54.00
"","","","",""
"","","","",""
330,417937,48266.00,48346.00,-80.00
"","","","",""
"","","","",""
145,417968,436642.00,436782.00,-140.00
"","","","",""
"","","","",""
DM10,418022,20055.00,20562.00,-507.00
139,418027,504733.00,504733.00,0.00
158,418035,56508.00,56942.00,-434.00
132,418041,447447.00,447975.00,-528.00
336,418048,41502.00,41975.00,-473.00
"","","","",""
"","","","",""
123,418059,549252.00,549364.00,-112.00
"","","","",""
140,418074,421972.00,422437.00,-465.00
375,418075,28799.00,28774.00,25.00
"","","","",""
361,418080,26147.00,28348.00,-2201.00
61,418081,66318.00,67276.00,-958.00
"","","","",""
263,418105,486636.00,487926.00,-1290.00
"","","","",""
124,418110,479024.00,479494.00,-470.00
262,418112,525839.00,525951.00,-112.00
105,418123,477074.00,477156.00,-82.00
"","","","",""
120,418136,443395.00,442692.00,703.00
349,418148,54299.00,54893.00,-594.00
143,418150,398247.00,398328.00,-81.00
361,418156,27263.00,28348.00,-1085.00
138,418161,491632.00,492755.00,-1123.00
111,418177,465530.00,465068.00,462.00
"","","","",""
12,418183,73102.00,73492.00,-390.00
83,418187,494303.00,493587.00,716.00
7,418188,69134.00,69134.00,0.00
337,418196,50192.00,50174.00,18.00
"","","","",""
DM5,418226,33533.00,34145.00,-612.00
50,418232,63001.00,62403.00,598.00
"","","","",""
53,418293,66353.00,66459.00,-106.00
"","","","",""
339,418412,33090.00,32795.00,295.00
"","","","",""
"","","","",""
9,418440,64197.00,64197.00,0.00
268,418442,484399.00,484659.00,-260.00
264,418482,500460.00,500757.00,-297.00
333,418505,50436.00,50435.00,1.00
364,418527,26182.00,25928.00,254.00
"","","","",""
"","","","",""
"","","","",""
147,418589,68156.00,68081.00,75.00
48,418590,68182.00,68775.00,-593.00
361,418602,27798.00,28348.00,-550.00
52,418606,65228.00,65925.00,-697.00
"","","","",""
"","","","",""
62,418622,52624.00,52618.00,6.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
133,418652,370488.00,370533.00,-45.00
"","","","",""
246,418656,502705.00,503090.00,-385.00
108,418657,466533.00,465978.00,555.00
299,418665,130592.00,130651.00,-59.00
7,418666,69792.00,69874.00,-82.00
138,418667,492619.00,492755.00,-136.00
304,418670,124242.00,124324.00,-82.00
61,418671,67580.00,67873.00,-293.00
383,418672,16295.00,16469.00,-174.00
366,418673,26929.00,27435.00,-506.00
132,418675,448554.00,448788.00,-234.00
97,418680,452695.00,452679.00,16.00
"","","","",""
"","","","",""
"","","","",""
341,418725,29808.00,29789.00,19.00
"","","","",""
248,418767,463843.00,463824.00,19.00
149,418860,53802.00,54752.00,-950.00
330,418868,48991.00,48951.00,40.00
"","","","",""
244,418994,384119.00,384076.00,43.00
"","","","",""
DM5,419009,34168.00,35061.00,-893.00
84,419016,502851.00,502769.00,82.00
104,419017,423275.00,423318.00,-43.00
129,419019,372085.00,371937.00,148.00
62,419028,52928.00,53493.00,-565.00
347,419039,39180.00,39095.00,85.00
152,419052,69000.00,69188.00,-188.00
369,419060,35151.00,35722.00,-571.00
"","","","",""
168,419062,48860.00,48807.00,53.00
367,419071,23034.00,22952.00,82.00
131,419076,440993.00,441137.00,-144.00
12,419078,74085.00,74081.00,4.00
336,419082,42652.00,43161.00,-509.00
303,419083,104640.00,105200.00,-560.00
"","","","",""
"","","","",""
96,419089,477257.00,477184.00,73.00
"","","","",""
111,419100,466110.00,466072.00,38.00
"","","","",""
"","","","",""
331,419125,52146.00,52328.00,-182.00
107,419130,442014.00,441870.00,144.00
162,419131,50053.00,49897.00,156.00
"","","","",""
53,419150,67142.00,66948.00,194.00
"","","","",""
"","","","",""
97,419166,454284.00,454959.00,-675.00
"","","","",""
"","","","",""
340,419199,30130.00,31328.00,-1198.00
376,419201,21537.00,21071.00,466.00
"","","","",""
"","","","",""
49,419281,72379.00,72473.00,-94.00
51,419295,66174.00,67280.00,-1106.00
154,419350,64006.00,64497.00,-491.00
108,419355,467059.00,467031.00,28.00
DM5,419358,34767.00,35061.00,-294.00
342,419359,25355.00,24761.00,594.00
332,419381,34808.00,34795.00,13.00
"","","","",""
345,419387,36468.00,36433.00,35.00
139,419388,506170.00,506773.00,-603.00
86,419392,502892.00,504292.00,-1400.00
141,419396,448513.00,448368.00,145.00
"","","","",""
"","","","",""
131,419404,441591.00,441434.00,157.00
124,419410,480369.00,480286.00,83.00
"","","","",""
53,419417,67448.00,67301.00,147.00
"","","","",""
"","","","",""
330,419426,49814.00,51188.00,-1374.00
97,419429,454849.00,454959.00,-110.00
155,419433,68803.00,69407.00,-604.00
363,419438,44268.00,44785.00,-517.00
"","","","",""
"","","","",""
48,419493,69919.00,70003.00,-84.00
"","","","",""
154,419508,64509.00,64497.00,12.00
268,419531,485070.00,485627.00,-557.00
246,419546,503476.00,503964.00,-488.00
333,419554,51095.00,51061.00,34.00
"","","","",""
"","","","",""
367,419566,24821.00,25299.00,-478.00
52,419575,66475.00,66524.00,-49.00
366,419592,27642.00,27729.00,-87.00
"","","","",""
"","","","",""
266,419617,511707.00,511662.00,45.00
350,419621,42195.00,42980.00,-785.00
"","","","",""
"","","","",""
"","","","",""
364,419669,26922.00,26878.00,44.00
341,419681,30885.00,30785.00,100.00
"","","","",""
"","","","",""
"","","","",""
261,419717,556104.00,556072.00,32.00
379,419757,25422.00,25822.00,-400.00
"","","","",""
"","","","",""
111,419773,466619.00,466617.00,2.00
"","","","",""
"","","","",""
106,419789,417051.00,417018.00,33.00
9,419832,65836.00,66408.00,-572.00
"","","","",""
"","","","",""
"","","","",""
361,419902,28823.00,28348.00,475.00
348,419906,44165.00,47558.00,-3393.00
"","","","",""
150,419916,68303.00,68910.00,-607.00
DM09,419918,21186.00,21687.00,-501.00
124,419932,481204.00,481152.00,52.00
"","","","",""
379,419944,25744.00,25822.00,-78.00
346,419952,39487.00,38753.00,734.00
159,419953,68538.00,68461.00,77.00
51,419959,67329.00,68303.00,-974.00
"","","","",""
"","","","",""
157,419978,63344.00,63682.00,-338.00
"","","","",""
329,419981,39293.00,39281.00,12.00
299,419989,131784.00,131843.00,-59.00
160,419998,61787.00,61788.00,-1.00
363,420003,45648.00,45742.00,-94.00
DM5,420004,35334.00,35061.00,273.00
304,420005,124995.00,125028.00,-33.00
"","","","",""
7,420012,71114.00,71226.00,-112.00
61,420021,69012.00,69046.00,-34.00
85,420026,466723.00,467028.00,-305.00
336,420030,43670.00,43753.00,-83.00
365,420039,45730.00,45648.00,82.00
162,420044,51342.00,51315.00,27.00
55,420059,59781.00,59775.00,6.00
144,420151,400482.00,400954.00,-472.00
"","","","",""
248,420172,464291.00,465037.00,-746.00
143,420188,398431.00,398410.00,21.00
141,420197,448871.00,448679.00,192.00
155,420246,70007.00,70444.00,-437.00
83,420260,494892.00,496311.00,-1419.00
DM11,420265,24741.00,25197.00,-456.00
119,420281,432502.00,432733.00,-231.00
"","","","",""
"","","","",""
128,420315,461526.00,461498.00,28.00
"","","","",""
152,420340,69576.00,70056.00,-480.00
138,420345,493425.00,493435.00,-10.00
62,420355,54261.00,54723.00,-462.00
"","","","",""
150,420382,69255.00,68910.00,345.00
147,420383,69033.00,68889.00,144.00
"","","","",""
168,420396,49892.00,49697.00,195.00
116,420398,467477.00,467790.00,-313.00
362,420399,26511.00,28059.00,-1548.00
161,420411,57768.00,57624.00,144.00
"","","","",""
342,420425,26353.00,28347.00,-1994.00
362,420426,26849.00,28059.00,-1210.00
362,420427,27751.00,28059.00,-308.00
122,420428,554342.00,554813.00,-471.00
"","","","",""
"","","","",""
268,420453,485794.00,485782.00,12.00
"","","","",""
"","","","",""
"","","","",""
9,420510,66992.00,67470.00,-478.00
383,420511,18778.00,19158.00,-380.00
"","","","",""
"","","","",""
84,420612,503283.00,504146.00,-863.00
52,420637,67808.00,68394.00,-586.00
43,420661,59445.00,60920.00,-1475.00
"","","","",""
370,420682,30287.00,31373.00,-1086.00
"","","","",""
348,420686,46603.00,46280.00,323.00
348,420688,47657.00,47558.00,99.00
370,420689,32994.00,39178.00,-6184.00
348,420691,48600.00,48585.00,15.00
370,420694,33145.00,39178.00,-6033.00
"","","","",""
"","","","",""
124,420719,482200.00,482168.00,32.00
"","","","",""
"","","","",""
346,420759,40167.00,40601.00,-434.00
"","","","",""
245,420775,470143.00,470641.00,-498.00
369,420776,36070.00,35960.00,110.00
146,420798,367257.00,368142.00,-885.00
122,420803,554923.00,555441.00,-518.00
140,420807,423913.00,423846.00,67.00
263,420808,489229.00,489588.00,-359.00
261,420810,557412.00,557519.00,-107.00
"","","","",""
"","","","",""
265,420841,479285.00,479737.00,-452.00
149,420848,55022.00,55591.00,-569.00
54,420849,55157.00,55170.00,-13.00
366,420851,28518.00,28509.00,9.00
105,420853,480167.00,480126.00,41.00
61,420858,69939.00,70018.00,-79.00
"","","","",""
"","","","",""
123,420865,551082.00,551194.00,-112.00
"","","","",""
111,420869,467173.00,467206.00,-33.00
9,420870,67409.00,67470.00,-61.00
"","","","",""
"","","","",""
151,420876,57020.00,58276.00,-1256.00
158,420880,58662.00,58580.00,82.00
51,420883,68457.00,68937.00,-480.00
379,420886,26590.00,26556.00,34.00
349,420888,56846.00,58402.00,-1556.00
157,420893,64298.00,65196.00,-898.00
"","","","",""
160,420906,62893.00,62895.00,-2.00
"","","","",""
"","","","",""
336,420922,44929.00,44935.00,-6.00
332,420923,37963.00,38435.00,-472.00
329,420924,40307.00,40335.00,-28.00
108,420937,468081.00,468165.00,-84.00
153,420958,59761.00,59996.00,-235.00
"","","","",""
"","","","",""
"","","","",""
DM09,420974,22468.00,23116.00,-648.00
247,420978,491111.00,491580.00,-469.00
"","","","",""
264,421029,503282.00,503273.00,9.00
"","","","",""
"","","","",""
350,421077,47053.00,46940.00,113.00
244,421095,385521.00,385499.00,22.00
333,421109,52704.00,52703.00,1.00
116,421114,467795.00,467790.00,5.00
119,421128,433370.00,433951.00,-581.00
"","","","",""
304,421168,126078.00,126590.00,-512.00
129,421169,373866.00,373897.00,-31.00
139,421172,508367.00,508878.00,-511.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
107,421271,443580.00,443444.00,136.00
104,421276,425100.00,425068.00,32.00
"","","","",""
"","","","",""
"","","","",""
95,421296,506397.00,506796.00,-399.00
"","","","",""
124,421345,482874.00,483161.00,-287.00
49,421357,73922.00,74582.00,-660.00
247,421360,491533.00,491580.00,-47.00
