Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444005,9013,Illovo - Germiston F&V,"",334,2015-10-05,"R7,818.26",R931.16,412,Yes
444006,9014,Illovo - Germiston F&V,"",334,2015-10-05,"R7,818.26",R931.16,412,Yes
444069,5553,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444070,9143,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444071,9146,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444072,9159,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444073,9144,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
D550,9719,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
D616,9175,Illovo - Germiston CCC,40.000,333,2015-10-05,"R18,325.60","R2,748.84",1024,Yes
D617,9176,Illovo - Germiston CCC,40.000,333,2015-10-05,"R18,325.60","R2,748.84",1024,Yes
D618,30478,Illovo - Germiston CCC,40.000,333,2015-10-05,"R18,325.60","R2,748.84",1024,Yes
