Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
156,Hillside Aluminium Ltd,"",2015-08-03 05:59:00,2015-08-03 06:00:00,"1,761.90",132,2015-08-03 08:10:00,223
156,Hillside Aluminium Ltd,"",2015-08-03 11:00:00,2015-08-03 11:45:00,"2,270.45",12,2015-08-03 11:50:00,223
156,Hillside Aluminium Ltd,"",2015-08-03 14:49:00,2015-08-03 15:00:00,"1,848.94",12,2015-08-03 15:05:00,223
156,Hillside Aluminium Ltd,"",2015-08-03 18:00:00,2015-08-03 18:20:00,"1,737.03",23,2015-08-03 18:35:00,223
156,Hillside Aluminium Ltd,"",2015-08-03 21:15:00,2015-08-03 21:15:00,"1,761.90",12,2015-08-03 21:20:00,223
238,Buckman New,"",2015-08-03 10:00:00,(none),0.00,160,(none),160
238,Buckman New,"",2015-08-03 18:00:00,(none),0.00,1300,(none),1300
E54,Buckman New,"",2015-08-03 15:00:00,(none),0.00,1250,(none),1250
E49,Ecosse-Protea Chemicals Mining,"",2015-08-03 07:00:00,2015-08-03 07:10:00,"8,382.42",411,2015-08-03 08:15:00,432
E52,Total SA Bridging CPL,"",2015-08-03 10:00:00,(none),"5,133.60",1440,(none),1440
E53,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 11:00:00,"4,064.10",1140,2015-08-03 12:55:00,1140
E55,Buckman New,"",2015-08-03 08:00:00,(none),0.00,200,(none),200
E67,Total Sishen Mines CPL,"",2015-08-03 16:00:00,2015-08-03 11:10:00,"21,019.96",1350,2015-08-03 12:40:00,1350
EC945017,Ecosse - Metsep,"",2015-08-03 00:00:00,2015-08-03 00:05:00,"1,420.20",21,2015-08-03 00:08:00,21
EC945017,Ecosse - Metsep,"",2015-08-03 09:06:00,2015-08-03 09:10:00,"1,420.20",21,2015-08-03 09:12:00,18
EC945017,Ecosse - Metsep,"",2015-08-03 12:06:00,2015-08-03 12:09:00,"2,840.40",18,2015-08-03 12:14:00,18
EC945017,Ecosse - Metsep,"",2015-08-03 15:07:00,2015-08-03 15:10:00,"2,840.40",18,2015-08-03 15:17:00,18
EC945017,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),"1,420.20",45,(none),45
EC945019,Ecosse - Metsep,"",2015-08-03 00:00:00,2015-08-03 00:06:00,"2,840.40",178,2015-08-03 00:10:00,130
EC945019,Ecosse - Metsep,"",2015-08-03 15:06:00,2015-08-03 15:08:00,"2,840.40",75,2015-08-03 15:14:00,90
EC945019,Ecosse - Metsep,"",2015-08-03 18:06:00,2015-08-03 18:10:00,"2,840.40",75,2015-08-03 18:14:00,98
EC945019,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),"3,408.48",45,(none),45
EC144029,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),994.14,30,(none),30
EC144019,Ecosse-Saccol Manganese,"",2015-08-03 10:00:00,2015-08-03 10:40:00,"14,006.28",920,2015-08-03 11:00:00,920
EC144021,Ecosse-AMSOL FERTILISERS,"",2015-08-03 06:00:00,2015-08-03 06:35:00,"228,297.98",200,2015-08-03 07:35:00,219
