startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,EC945017
2015-03-19 00:00:00,2015-03-20 00:00:00,EC945019
2015-03-19 00:00:00,2015-03-20 00:00:00,EC945020
2015-03-19 00:00:00,2015-03-20 00:00:00,EC945021
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144029
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144038
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144017
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144018
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144019
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144020
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144021
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144022
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144023
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144024
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144025
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144026
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144027
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144028
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144034
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144035
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144036
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144030
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144031
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144032
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144033
2015-03-19 00:00:00,2015-03-20 00:00:00,EC144037
2015-03-19 00:00:00,2015-03-20 00:00:00,EC945018
2015-03-19 00:00:00,2015-03-20 00:00:00,DE5
2015-03-19 00:00:00,2015-03-20 00:00:00,ED13
2015-03-19 00:00:00,2015-03-20 00:00:00,E30
2015-03-19 00:00:00,2015-03-20 00:00:00,E44
2015-03-19 00:00:00,2015-03-20 00:00:00,E47
2015-03-19 00:00:00,2015-03-20 00:00:00,E49
2015-03-19 00:00:00,2015-03-20 00:00:00,E45
