Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140271,5118,PPC - P.E,40.000,307,2015-09-30,"R13,433.94","R2,233.51",652,Yes
340001,5273,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340002,5274,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340003,5275,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340004,5276,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340005,5277,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340006,5278,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340007,5279,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340008,5280,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340009,5281,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340010,5282,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340011,5283,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340012,5284,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340013,5285,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340014,5286,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340015,5287,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340016,5288,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340017,5289,PPC - Dwaalboom,40.000,305,2015-09-30,"R8,045.46","R1,206.82",692,Yes
340019,5298,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340020,5299,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340021,5300,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340022,5301,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340023,5302,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340024,5303,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340025,5304,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340026,5305,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340027,5306,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340028,5307,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340030,5309,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340031,5310,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340032,5311,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340033,5312,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340034,5313,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340035,5314,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340036,5315,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340037,5316,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340041,5320,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340043,5322,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
340044,5323,PPC - Dwaalboom,40.000,305,2015-09-30,"R11,220.97","R1,907.57",706,Yes
343090,5079,PPC - Kraaifontein,40.000,309,2015-09-30,"R9,744.25","R1,985.38",447,Yes
343091,1375,PPC - Kraaifontein,40.000,309,2015-09-30,"R9,744.25","R1,985.38",447,Yes
343092,1376,PPC - Kraaifontein,40.000,309,2015-09-30,"R9,744.25","R1,985.38",447,Yes
