Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M007,5099,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,Yes
M024,5098,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,Yes
M031,5049,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,No
M032,5050,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,Yes
M033,5097,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,Yes
M034,6001,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,Yes
M036,6004,Manline Mega,50.000,"",2015-09-06,"R6,183.33",R806.52,124,No
M037,4054,Manline Mega,50.000,"",2015-09-06,"R6,183.33",R806.52,124,No
M038,6005,Manline Mega,50.000,"",2015-09-06,"R6,183.33",R806.52,124,Yes
M040,4088,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M041,4089,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M043,4091,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M046,4094,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M047,4095,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M048,4096,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M049,4086,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,Yes
M050,4097,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,No
M053,4083,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,Yes
M057,4100,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,Yes
M058,4102,Manline Mega,50.000,"",2015-09-06,"R5,936.00",R774.26,212,Yes
M061,4080,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,No
M062,4081,Manline Mega,50.000,"",2015-09-06,"R7,102.00",R926.35,106,No
M073,30187,Manline Mega,50.000,"",2015-09-06,"R6,183.33",R806.52,124,Yes
M074,30192,Manline Mega,50.000,"",2015-09-06,"R6,183.33",R806.52,124,No
M075,30190,Manline Mega,50.000,"",2015-09-06,"R6,183.33",R806.52,124,Yes
