Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M040,4088,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,No
M041,4089,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,No
M043,4091,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,No
M045,4093,Manline Mega,50.000,"",2015-09-04,"R5,604.75",R731.05,239,Yes
M047,4095,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,No
M048,4096,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,No
M049,4086,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,Yes
M050,4097,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,No
M051,4082,Manline Mega,50.000,"",2015-09-04,"R4,531.50",R591.07,239,Yes
M053,4083,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,Yes
M057,4100,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,Yes
M058,4102,Manline Mega,50.000,"",2015-09-04,"R5,936.00",R774.26,212,Yes
