Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140258,5257,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140259,5241,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140260,5242,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140261,5243,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140262,5244,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140263,5245,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140264,5246,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140265,5247,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R5,888.40",R883.26,223,Yes
140266,5248,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R5,594.79",R839.22,297,Yes
140267,5197,Meadow Feeds - P.E,40.000,318,2015-10-10,"R8,613.69","R1,292.05",366,Yes
140268,5198,Meadow Feeds - P.E,40.000,318,2015-10-10,"R8,613.69","R1,292.05",366,Yes
140269,5199,Meadow Feeds - P.E,40.000,318,2015-10-10,"R8,613.69","R1,292.05",366,Yes
140270,5200,Meadow Feeds - P.E,40.000,318,2015-10-10,"R8,613.69","R1,292.05",366,Yes
140272,5249,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140273,5250,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140274,5251,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140275,5252,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140276,5253,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
140277,5201,Meadow Feeds - P.E,40.000,318,2015-10-10,"R8,613.69","R1,292.05",366,Yes
140278,5258,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R5,594.79",R839.22,297,Yes
141001,5143,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,274.32",R941.15,331,Yes
141003,5145,Meadow Feeds - Delmas,40.000,320,2015-10-10,"R4,484.67",R672.70,174,Yes
141006,5254,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
141007,5255,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-10,"R6,037.64",R905.65,223,Yes
144040,5421,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144041,5422,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144042,5423,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144043,5424,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144045,5426,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144046,5425,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144047,6016,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
144048,6015,Festive,34.000,"",2015-10-10,"R5,178.98",R679.84,251,Yes
145001,5390,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
145002,5396,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
145003,5391,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
145004,5392,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
145005,5394,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
145006,5393,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
145007,5395,Meadow Feeds - Standerton,"","",2015-10-10,"R7,780.56",R639.71,253,Yes
250,1187,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
251,1191,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
