Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
D01,1272,RE - Denver,34.000,"",2015-09-20,"R2,440.43",R200.49,125,No
D08,1280,RE - Denver,34.000,"",2015-09-20,"R3,088.92",R287.02,189,No
D10,1282,RE - Denver,34.000,"",2015-09-20,"R5,229.67",R401.93,350,No
D11,1283,RE - Denver,34.000,"",2015-09-20,"R2,960.15",R286.81,165,No
D17,1277,RE - Denver,34.000,"",2015-09-20,"R4,269.94",R612.14,178,No
D18,1289,RE - Denver,34.000,"",2015-09-20,"R4,555.84",R437.17,303,No
D19,1290,RE - Denver,34.000,"",2015-09-20,"R3,579.14",R436.72,148,No
D20,1291,RE - Denver,34.000,"",2015-09-20,"R4,270.52",R436.72,242,No
D23,1294,RE - Denver,34.000,"",2015-09-20,"R4,273.37",R437.17,242,No
D584,30097,RE - Denver,34.000,"",2015-09-20,"R3,006.71",R286.88,141,No
D586,9168,RE - Denver,34.000,"",2015-09-20,"R4,107.31",R476.80,168,No
D587,9171,RE - Denver,34.000,"",2015-09-20,"R4,273.34",R476.80,189,No
D634,30712,RE - Denver,34.000,"",2015-09-20,"R4,085.46",R504.23,168,No
D635,30713,RE - Denver,34.000,"",2015-09-20,"R4,085.46",R504.23,168,No
