Truck,Date,Income,Contribution,Kms,Blackout Status
4,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E77,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E81,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E82,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E83,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E84,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E86,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E87,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E88,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E89,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E90,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E92,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E96,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E97,2015-03-31,"R7,933.12","R1,442.74",328,Yes
