Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
145001,5390,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
145002,5396,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
145003,5391,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
145004,5392,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
145005,5394,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
145006,5393,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
145007,5395,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
541002,5165,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
545245,5377,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
545247,5376,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
545248,5379,Meadow Feeds - Standerton,"","",2015-09-02,"R8,134.12",R661.03,262,Yes
