Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
644251,5267,Illovo - Avoca,40.000,330,2015-08-08,"R5,334.92","R1,244.64",191,Yes
D551,9718,Illovo - Avoca,40.000,330,2015-08-08,"R5,334.92","R1,244.64",191,Yes
D552,9717,Illovo - Avoca,40.000,330,2015-08-08,"R5,334.92","R1,244.64",191,Yes
D640,30586,Illovo - Avoca,40.000,330,2015-08-08,"R9,194.09","R2,676.92",484,Yes
D641,30606,Illovo - Avoca,40.000,330,2015-08-08,"R9,194.09","R2,676.92",484,Yes
D642,30587,Illovo - Avoca,40.000,330,2015-08-08,"R9,194.09","R2,676.92",484,Yes
D643,30572,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D644,30573,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D645,"",Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D646,30575,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D647,30576,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D648,30577,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D649,30578,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D650,30579,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D651,30580,Illovo - Avoca,40.000,330,2015-08-08,"R18,756.74","R5,461.16",838,Yes
D652,30581,Illovo - Avoca,40.000,330,2015-08-08,"R9,194.09","R2,676.92",484,Yes
D653,30585,Illovo - Avoca,40.000,330,2015-08-08,"R9,194.09","R2,676.92",484,Yes
D654,30607,Illovo - Avoca,40.000,330,2015-08-08,"R9,194.09","R2,676.92",484,Yes
ILLOVO SUB 23257,"",Illovo - Avoca,40.000,330,2015-08-08,"R1,078.66",R314.06,192,Yes
ILLOVO SUB 23259,"",Illovo - Avoca,40.000,330,2015-08-08,"R1,078.66",R314.06,192,Yes
ILLOVO SUB 23289,"",Illovo Refined-Noodesburg,"",332,2015-08-08,"R14,641.25","R2,635.42",781,Yes
ILLOVO SUB 23299,"",Illovo - Avoca,40.000,330,2015-08-08,"R1,078.66",R314.06,192,Yes
ILLOVO SUB 23301,"",Illovo - Avoca,40.000,330,2015-08-08,"R1,078.66",R314.06,192,Yes
