startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,D08
2015-03-19 00:00:00,2015-03-20 00:00:00,D10
2015-03-19 00:00:00,2015-03-20 00:00:00,D09
2015-03-19 00:00:00,2015-03-20 00:00:00,D20
2015-03-19 00:00:00,2015-03-20 00:00:00,D23
2015-03-19 00:00:00,2015-03-20 00:00:00,D01
2015-03-19 00:00:00,2015-03-20 00:00:00,D11
2015-03-19 00:00:00,2015-03-20 00:00:00,D12
2015-03-19 00:00:00,2015-03-20 00:00:00,D17
2015-03-19 00:00:00,2015-03-20 00:00:00,D19
2015-03-19 00:00:00,2015-03-20 00:00:00,D18
