Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
D08,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"2,683.13",174,2015-08-03 07:00:00,0
D10,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,947.22",258,2015-08-03 07:00:00,30
D20,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,643.90",208,2015-08-03 07:00:00,0
D23,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,475.32",181,2015-08-03 07:00:00,0
D01,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"1,653.16",0,2015-08-03 07:00:00,0
D11,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"1,836.07",0,2015-08-03 07:00:00,0
D18,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,165.51",143,2015-08-03 07:00:00,90
D634,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"5,491.77",284,2015-08-03 07:00:00,0
D635,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"5,820.81",320,2015-08-03 07:00:00,0
D695,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"4,805.95",261,2015-08-03 07:00:00,67
D19,RE,"",(none),(none),"2,218.38",0,2015-08-03 00:00:00,0
D636,RE,"",(none),(none),"2,896.01",0,2015-08-03 00:00:00,0
D636,RE,"",(none),(none),"2,896.01",0,2015-08-04 00:00:00,0
