Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
E36,30001,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
E37,30000,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
E38,"",Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
E4,5530,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,Yes
E59,30003,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
E64,1251,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
E65,1252,Energy - Total SA Bridging Fleet,"",2015-08-31,"R7,508.06","R2,080.20",403,Yes
E66,1253,Energy - Total SA Bridging Fleet,"",2015-08-31,"R7,508.06","R2,080.20",403,Yes
E67,1254,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E68,1262,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E69,1263,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E70,1264,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E71,1265,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E72,1266,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E73,1267,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E74,1268,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E75,1269,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E76,1270,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,No
E79,5103,Energy - Easigas,203,2015-08-31,"R7,593.71",R929.39,371,Yes
E80,5102,Energy - Easigas,203,2015-08-31,"R7,593.71",R929.39,371,Yes
E93,30004,Energy - Total Sishen Fleet,202,2015-08-31,"R7,895.16","R2,657.34",403,Yes
E94,30011,Energy - Easigas,203,2015-08-31,"R7,593.71",R929.39,371,No
E95,30012,Energy - Easigas,203,2015-08-31,"R7,593.71",R929.39,371,Yes
E98,30055,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
E99,21016,Energy - Tankers,201,2015-08-31,"R7,508.06","R2,080.20",403,No
