Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
444020,409180,78021.00,78021.00,0.00
"","","","",""
444023,409201,155549.00,155549.00,0.00
BWS19,409239,361174.00,318890.00,42284.00
444022,409242,157765.00,157237.00,528.00
444025,409245,174550.00,174549.00,1.00
444028,409251,12800.00,116127.00,-103327.00
444009,409253,156439.00,157026.00,-587.00
BWS24,409270,296376.00,292105.00,4271.00
"","","","",""
"","","","",""
444030,409325,119448.00,119070.00,378.00
"","","","",""
444017,409336,107778.00,107866.00,-88.00
"","","","",""
444019,409338,112168.00,112168.00,0.00
"","","","",""
BWBT05,409408,246873.00,193460.00,53413.00
444035,409414,21700.00,122716.00,-101016.00
"","","","",""
"","","","",""
444032,409479,161000.00,168321.00,-7321.00
"","","","",""
"","","","",""
444041,409485,117964.00,117964.00,0.00
"","","","",""
444027,409491,107115.00,107115.00,0.00
444039,409492,115988.00,119906.00,-3918.00
444011,409494,164690.00,164690.00,0.00
"","","","",""
"","","","",""
444036,409499,127761.00,127133.00,628.00
444020,409501,78407.00,78407.00,0.00
"","","","",""
"","","","",""
444040,409509,121919.00,121052.00,867.00
"","","","",""
444007,409513,161022.00,160799.00,223.00
"","","","",""
"","","","",""
"","","","",""
444037,409558,178872.00,125711.00,53161.00
"","","","",""
444039,409560,117000.00,122787.00,-5787.00
BWS13,409573,456503.00,417225.00,39278.00
444042,409649,124618.00,124995.00,-377.00
444043,409650,120001.00,122903.00,-2902.00
444035,409651,22321.00,123675.00,-101354.00
444038,409652,"",126252.00,-126252.00
444019,409669,112407.00,112407.00,0.00
"","","","",""
"","","","",""
444008,409673,161387.00,161387.00,0.00
BWB002,409677,992639.00,980511.00,12128.00
"","","","",""
"","","","",""
444016,409687,127580.00,162254.00,-34674.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444009,409705,157646.00,157646.00,0.00
"","","","",""
"","","","",""
444029,409766,120213.00,121655.00,-1442.00
"","","","",""
444011,409778,165175.00,165107.00,68.00
444010,409787,104814.00,104814.00,0.00
444006,409789,108476.00,108476.00,0.00
"","","","",""
"","","","",""
BWC002,409832,526286.00,512827.00,13459.00
BWB003,409889,755956.00,700081.00,55875.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444042,410160,125203.00,125203.00,0.00
444011,410161,165724.00,165724.00,0.00
444030,410162,120376.00,120289.00,87.00
"","","","",""
BWC001,410189,373546.00,320916.00,52630.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444034,410271,22300.00,126292.00,-103992.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444012,410284,152388.00,152589.00,-201.00
"","","","",""
444009,410286,158505.00,158505.00,0.00
444005,410288,105314.00,105314.00,0.00
"","","","",""
444008,410303,162350.00,162618.00,-268.00
444011,410304,166044.00,166044.00,0.00
"","","","",""
"","","","",""
444043,410547,120780.00,124044.00,-3264.00
"","","","",""
"","","","",""
"","","","",""
BWC002,410596,527668.00,512827.00,14841.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWBT04,410630,242542.00,105953.00,136589.00
"","","","",""
BWB002,410715,994579.00,980511.00,14068.00
444015,410716,105747.00,105783.00,-36.00
BWB006,410849,351219.00,293928.00,57291.00
"","","","",""
BWB005,410929,362070.00,346531.00,15539.00
"","","","",""
444017,411001,108795.00,108795.00,0.00
"","","","",""
"","","","",""
BWS13,411021,457847.00,417225.00,40622.00
444027,411028,108125.00,108331.00,-206.00
"","","","",""
"","","","",""
444036,411091,130229.00,130229.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS02,411314,107600.00,57717.00,49883.00
BWBT05,411346,250318.00,193460.00,56858.00
"","","","",""
444005,411349,105777.00,105853.00,-76.00
"","","","",""
"","","","",""
444015,411363,105831.00,106015.00,-184.00
"","","","",""
444020,411391,79097.00,78965.00,132.00
"","","","",""
"","","","",""
444016,411402,127909.00,164494.00,-36585.00
BWB002,411410,996082.00,980511.00,15571.00
"","","","",""
BWS01,411416,111577.00,63019.00,48558.00
"","","","",""
"","","","",""
BWBT03,411425,239857.00,157000.00,82857.00
"","","","",""
"","","","",""
BWBT04,411434,244030.00,105953.00,138077.00
BWS17,411443,396147.00,345792.00,50355.00
444034,411445,127845.00,127844.00,1.00
444024,411454,97641.00,97641.00,0.00
444020,411455,79180.00,79180.00,0.00
"","","","",""
444015,411615,106289.00,106289.00,0.00
444024,411616,97966.00,97966.00,0.00
"","","","",""
"","","","",""
444018,411619,108640.00,108618.00,22.00
444024,411620,98000.00,97966.00,34.00
"","","","",""
444005,411834,106288.00,106288.00,0.00
444024,411835,98081.00,98034.00,47.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS17,412001,396615.00,345792.00,50823.00
BWS02,412017,108350.00,57717.00,50633.00
"","","","",""
BWBT06,412035,245781.00,107178.00,138603.00
BWB002,412049,996830.00,980511.00,16319.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444020,412237,80046.00,79935.00,111.00
"","","","",""
"","","","",""
BWS13,412276,460027.00,417225.00,42802.00
BWV001,412420,61515.00,12386.00,49129.00
"","","","",""
444020,412452,80157.00,80157.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS19,412488,363216.00,318890.00,44326.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS01,412815,111777.00,63019.00,48758.00
"","","","",""
"","","","",""
444016,412868,128109.00,166650.00,-38541.00
"","","","",""
"","","","",""
444012,412903,"",155439.00,-155439.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWBT06,412945,247184.00,107178.00,140006.00
"","","","",""
BWS21,412962,336591.00,43143.00,293448.00
"","","","",""
444028,412977,14000.00,120521.00,-106521.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444032,413022,162005.00,173776.00,-11771.00
"","","","",""
444035,413041,22871.00,128928.00,-106057.00
444019,413173,114245.00,114219.00,26.00
"","","","",""
BWBT01,413262,297067.00,224894.00,72173.00
"","","","",""
"","","","",""
BWS16,413323,359133.00,312731.00,46402.00
BWBT03,413332,243910.00,157000.00,86910.00
"","","","",""
"","","","",""
BWB005,413381,364928.00,346531.00,18397.00
444028,413393,14798.00,120796.00,-105998.00
BWB003,413396,759614.00,700081.00,59533.00
"","","","",""
"","","","",""
BWBT02,413404,272401.00,297134.00,-24733.00
"","","","",""
BWS21,413421,337343.00,43143.00,294200.00
BWS24,413435,298488.00,292105.00,6383.00
"","","","",""
444020,413779,80683.00,80683.00,0.00
"","","","",""
"","","","",""
444024,413793,98686.00,98686.00,0.00
444039,413794,118132.00,125606.00,-7474.00
"","","","",""
BWBT05,413799,253005.00,193460.00,59545.00
444036,413801,133229.00,133670.00,-441.00
"","","","",""
BWB006,413823,354531.00,293928.00,60603.00
"","","","",""
BWBT06,413830,248660.00,107178.00,141482.00
"","","","",""
BWS18,413836,217401.00,211169.00,6232.00
444014,413837,113218.00,113218.00,0.00
"","","","",""
444017,413895,109884.00,109884.00,0.00
"","","","",""
444006,413991,110570.00,110605.00,-35.00
444014,413992,113377.00,113377.00,0.00
444032,413993,165089.00,174885.00,-9796.00
BWBT04,413994,248178.00,105953.00,142225.00
444035,414006,25871.00,129997.00,-104126.00
"","","","",""
"","","","",""
444043,414010,124136.00,128569.00,-4433.00
444011,414012,170592.00,170592.00,0.00
BWBT03,414015,243910.00,157000.00,86910.00
444009,414033,158600.00,163275.00,-4675.00
BWC001,414057,374235.00,320916.00,53319.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444014,414194,113819.00,113819.00,0.00
444006,414196,110799.00,110799.00,0.00
"","","","",""
BWS19,414404,365591.00,318890.00,46701.00
"","","","",""
BWB005,414512,366297.00,346531.00,19766.00
"","","","",""
"","","","",""
"","","","",""
444011,414592,171414.00,171414.00,0.00
444031,414601,177089.00,181121.00,-4032.00
"","","","",""
444008,414608,166646.00,167010.00,-364.00
BWV001,414611,63100.00,12386.00,50714.00
444035,414619,26244.00,130463.00,-104219.00
444024,414623,99065.00,99065.00,0.00
"","","","",""
444014,414625,113898.00,113980.00,-82.00
444020,414626,81207.00,81242.00,-35.00
"","","","",""
"","","","",""
BWS01,414648,111835.00,63019.00,48816.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWBT04,414773,"",105953.00,-105953.00
"","","","",""
444020,414816,81289.00,81289.00,0.00
444028,414886,15155.00,122366.00,-107211.00
444029,414887,120600.00,127473.00,-6873.00
444039,414893,121132.00,127360.00,-6228.00
444016,414898,131698.00,168958.00,-37260.00
444009,414911,161126.00,164126.00,-3000.00
"","","","",""
"","","","",""
"","","","",""
444039,414992,124132.00,127360.00,-3228.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444019,415049,115104.00,115104.00,0.00
444014,415050,114061.00,114095.00,-34.00
"","","","",""
BWS17,415060,400085.00,345792.00,54293.00
"","","","",""
444017,415062,110587.00,110389.00,198.00
"","","","",""
"","","","",""
444014,415078,114138.00,114138.00,0.00
444015,415099,108221.00,108222.00,-1.00
BWS14,415324,"",163160.00,-163160.00
"","","","",""
"","","","",""
"","","","",""
444009,415380,161789.00,164496.00,-2707.00
"","","","",""
444027,415463,108698.00,113043.00,-4345.00
"","","","",""
"","","","",""
444032,415541,168090.00,176495.00,-8405.00
"","","","",""
444025,415543,177550.00,180850.00,-3300.00
BWV001,415556,63608.00,12386.00,51222.00
444035,415574,29244.00,131423.00,-102179.00
"","","","",""
444014,415587,114500.00,114500.00,0.00
444019,415589,115260.00,115266.00,-6.00
"","","","",""
444037,415598,180988.00,133031.00,47957.00
444043,415647,130265.00,130265.00,0.00
444009,415659,164692.00,164692.00,0.00
"","","","",""
"","","","",""
BWB006,415780,"",293928.00,-293928.00
"","","","",""
"","","","",""
444035,415855,29344.00,131620.00,-102276.00
BWS26,415857,"",(n/a),0.00
"","","","",""
"","","","",""
444016,415946,134798.00,169156.00,-34358.00
"","","","",""
"","","","",""
444030,415974,124376.00,127027.00,-2651.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444006,415998,111556.00,111670.00,-114.00
BWS02,416018,110018.00,57717.00,52301.00
"","","","",""
444006,416027,111670.00,111670.00,0.00
"","","","",""
"","","","",""
444041,416047,"",125337.00,-125337.00
444017,416049,110809.00,110809.00,0.00
444037,416064,181320.00,133317.00,48003.00
"","","","",""
"","","","",""
444007,416251,165135.00,166348.00,-1213.00
BWB004,416265,"",641358.00,-641358.00
BWB002,416282,"",980511.00,-980511.00
"","","","",""
"","","","",""
"","","","",""
444016,416314,135998.00,169522.00,-33524.00
444040,416316,122919.00,126919.00,-4000.00
"","","","",""
444014,416322,114802.00,114802.00,0.00
"","","","",""
444010,416325,107723.00,107464.00,259.00
"","","","",""
444006,416346,111780.00,111780.00,0.00
444018,416347,110975.00,110975.00,0.00
444017,416348,110922.00,110922.00,0.00
444019,416349,115738.00,115738.00,0.00
444026,416357,182316.00,182316.00,0.00
"","","","",""
444020,416379,82340.00,82340.00,0.00
444010,416381,107779.00,107779.00,0.00
444008,416387,168373.00,168373.00,0.00
444016,416388,138998.00,169714.00,-30716.00
BWS27,416402,155829.00,113916.00,41913.00
"","","","",""
444037,416419,"",133524.00,-133524.00
BWB005,416421,"",346531.00,-346531.00
444024,416448,99248.00,99248.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444017,416461,111004.00,111004.00,0.00
444043,416465,131209.00,131209.00,0.00
"","","","",""
"","","","",""
444028,416475,15655.00,124119.00,-108464.00
444029,416485,120650.00,128673.00,-8023.00
444009,416541,165436.00,165365.00,71.00
BWS18,416546,218900.00,211169.00,7731.00
444008,416594,168571.00,168571.00,0.00
444023,416597,158442.00,158442.00,0.00
"","","","",""
444006,416602,112145.00,112145.00,0.00
"","","","",""
444005,416605,108569.00,108569.00,0.00
BWS24,416607,300577.00,292105.00,8472.00
"","","","",""
"","","","",""
BWB003,416623,761965.00,700081.00,61884.00
"","","","",""
444040,416634,125286.00,127486.00,-2200.00
"","","","",""
"","","","",""
444015,416640,109348.00,109348.00,0.00
"","","","",""
444035,416663,29450.00,132761.00,-103311.00
BWS01,416813,"",63019.00,-63019.00
"","","","",""
444005,416841,108895.00,108895.00,0.00
"","","","",""
444006,416843,112563.00,112563.00,0.00
"","","","",""
444014,416851,115498.00,115498.00,0.00
444023,416860,158682.00,158682.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444014,416870,115662.00,115662.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS27,417129,"",113916.00,-113916.00
"","","","",""
BWS13,417176,"",417225.00,-417225.00
BWBT06,417205,251020.00,107178.00,143842.00
444025,417206,"",182628.00,-182628.00
"","","","",""
BWS21,417216,340207.00,43143.00,297064.00
444029,417226,"",129742.00,-129742.00
"","","","",""
"","","","",""
"","","","",""
444007,417381,167728.00,167728.00,0.00
BWS18,417464,221900.00,211169.00,10731.00
"","","","",""
"","","","",""
444008,417619,169608.00,169608.00,0.00
"","","","",""
444006,417647,112929.00,112929.00,0.00
"","","","",""
444040,417682,125759.00,128549.00,-2790.00
"","","","",""
"","","","",""
"","","","",""
444017,417799,111959.00,111959.00,0.00
444015,417822,110071.00,110071.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWC001,417909,380235.00,320916.00,59319.00
BWS14,418006,40012.00,163160.00,-123148.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444014,418116,115745.00,115745.00,0.00
"","","","",""
"","","","",""
"","","","",""
444029,418151,121354.00,130325.00,-8971.00
BWB004,418152,43690.00,641358.00,-597668.00
"","","","",""
444022,418155,159203.00,165153.00,-5950.00
"","","","",""
"","","","",""
"","","","",""
BWS13,418185,464385.00,417225.00,47160.00
"","","","",""
"","","","",""
"","","","",""
BWB003,418453,763025.00,700081.00,62944.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444010,418610,109011.00,109011.00,0.00
444018,418611,112390.00,112390.00,0.00
444041,418621,121955.00,127668.00,-5713.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444022,418686,159612.00,165442.00,-5830.00
"","","","",""
444023,418690,158955.00,158955.00,0.00
444017,418691,112348.00,112348.00,0.00
"","","","",""
"","","","",""
"","","","",""
444011,418790,172414.00,174256.00,-1842.00
444014,418856,115922.00,115922.00,0.00
444024,418857,100077.00,99855.00,222.00
444009,418861,166914.00,166914.00,0.00
"","","","",""
444037,418990,182298.00,136078.00,46220.00
"","","","",""
444005,419063,110133.00,110133.00,0.00
"","","","",""
444009,419133,167116.00,167116.00,0.00
444022,419147,160000.00,165645.00,-5645.00
"","","","",""
444014,419157,116144.00,116128.00,16.00
444005,419171,110345.00,110345.00,0.00
444024,419178,100328.00,100323.00,5.00
"","","","",""
444029,419240,121654.00,131175.00,-9521.00
"","","","",""
444010,419411,109368.00,109368.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444024,419447,100495.00,100495.00,0.00
444028,419456,19480.00,126491.00,-107011.00
444014,419461,116398.00,116398.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS26,419530,8540.00,(n/a),0.00
444023,419555,159336.00,159336.00,0.00
"","","","",""
444039,419574,130716.00,130716.00,0.00
"","","","",""
444011,419579,175249.00,174878.00,371.00
444040,419582,126269.00,130607.00,-4338.00
"","","","",""
444022,419584,160450.00,166705.00,-6255.00
"","","","",""
"","","","",""
444028,419590,19879.00,126884.00,-107005.00
"","","","",""
"","","","",""
BWS02,419594,111428.00,57717.00,53711.00
444009,419596,168265.00,168265.00,0.00
"","","","",""
"","","","",""
"","","","",""
444014,419610,116610.00,116610.00,0.00
444017,419611,112964.00,112964.00,0.00
444016,419613,143894.00,172612.00,-28718.00
"","","","",""
444024,419695,100624.00,100624.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWC001,420101,384409.00,320916.00,63493.00
444032,420126,168520.00,179450.00,-10930.00
"","","","",""
"","","","",""
444039,420161,130916.00,131011.00,-95.00
444041,420183,125617.00,130001.00,-4384.00
444034,420193,128423.00,136323.00,-7900.00
"","","","",""
BWS19,420350,370205.00,318890.00,51315.00
"","","","",""
444031,420390,181090.00,184235.00,-3145.00
"","","","",""
"","","","",""
444011,420403,175249.00,175522.00,-273.00
444041,420408,125817.00,130001.00,-4184.00
"","","","",""
"","","","",""
"","","","",""
444007,420432,171442.00,171442.00,0.00
"","","","",""
"","","","",""
444014,420459,117112.00,117112.00,0.00
BWS20,420493,"",329357.00,-329357.00
444005,420840,111116.00,111116.00,0.00
444041,420894,126398.00,130423.00,-4025.00
BWS01,420899,123556.00,63019.00,60537.00
"","","","",""
"","","","",""
444006,420944,115177.00,115117.00,60.00
444008,420953,172975.00,172975.00,0.00
444022,420976,164581.00,167801.00,-3220.00
444020,420994,85049.00,85049.00,0.00
444033,421050,113398.00,125200.00,-11802.00
444008,421340,173173.00,173173.00,0.00
