startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,387
2015-03-19 00:00:00,2015-03-20 00:00:00,388
2015-03-19 00:00:00,2015-03-20 00:00:00,389
2015-03-19 00:00:00,2015-03-20 00:00:00,390
2015-03-19 00:00:00,2015-03-20 00:00:00,391
2015-03-19 00:00:00,2015-03-20 00:00:00,393
2015-03-19 00:00:00,2015-03-20 00:00:00,394
2015-03-19 00:00:00,2015-03-20 00:00:00,395
2015-03-19 00:00:00,2015-03-20 00:00:00,398
2015-03-19 00:00:00,2015-03-20 00:00:00,392
2015-03-19 00:00:00,2015-03-20 00:00:00,397
2015-03-19 00:00:00,2015-03-20 00:00:00,396
2015-03-19 00:00:00,2015-03-20 00:00:00,404
2015-03-19 00:00:00,2015-03-20 00:00:00,403
2015-03-19 00:00:00,2015-03-20 00:00:00,402
2015-03-19 00:00:00,2015-03-20 00:00:00,405
2015-03-19 00:00:00,2015-03-20 00:00:00,401
2015-03-19 00:00:00,2015-03-20 00:00:00,400
2015-03-19 00:00:00,2015-03-20 00:00:00,399
2015-03-19 00:00:00,2015-03-20 00:00:00,406
2015-03-19 00:00:00,2015-03-20 00:00:00,407
2015-03-19 00:00:00,2015-03-20 00:00:00,408
2015-03-19 00:00:00,2015-03-20 00:00:00,409
2015-03-19 00:00:00,2015-03-20 00:00:00,410
2015-03-19 00:00:00,2015-03-20 00:00:00,411
2015-03-19 00:00:00,2015-03-20 00:00:00,412
2015-03-19 00:00:00,2015-03-20 00:00:00,281
