Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
444071,Illovo Refined GBD F and V,"",2015-09-24 00:50:00,2015-09-24 00:50:00,"2,522.96",85,2015-09-24 01:30:00,31.5
444071,Illovo Refined GBD F and V,"",2015-09-24 08:00:00,2015-09-24 07:51:00,"2,522.96",85,2015-09-24 08:00:00,31.5
444071,Illovo Refined GBD F and V,"",2015-09-24 14:55:00,2015-09-24 14:55:00,"2,522.96",85,2015-09-24 15:00:00,31.5
444072,Illovo Refined GBD F and V,"",2015-09-24 11:00:00,2015-09-24 11:20:00,"2,188.16",70,2015-09-24 11:34:00,35
444072,Illovo Refined GBD F and V,"",2015-09-24 17:40:00,2015-09-24 17:40:00,"2,522.96",98,2015-09-24 17:45:00,31.5
D617,Illovo Refined GBD F and V,"",2015-09-24 02:00:00,2015-09-24 02:30:00,"2,110.77",84,2015-09-24 02:49:00,31.5
D617,Illovo Refined GBD F and V,"",2015-09-24 10:00:00,2015-09-24 10:20:00,"2,696.67",174,2015-09-24 10:31:00,61.7
D617,Illovo Refined GBD F and V,"",2015-09-24 19:20:00,2015-09-24 19:20:00,"2,110.77",67,2015-09-24 19:25:00,31.5
444021,Illovo Refined GBD F and V,"",2015-09-24 07:00:00,2015-09-24 07:15:00,"2,188.16",67,2015-09-24 07:30:00,35
444021,Illovo Refined GBD F and V,"",2015-09-24 13:45:00,2015-09-24 13:45:00,"3,099.56",152,2015-09-24 13:50:00,61.7
444035,Illovo Refined GBD F and V,"",2015-09-24 01:30:00,2015-09-24 01:30:00,"2,188.16",68,2015-09-24 01:35:00,35
444035,Illovo Refined GBD F and V,"",2015-09-24 08:00:00,2015-09-24 07:50:00,"3,099.56",153,2015-09-24 08:00:00,61.7
444035,Illovo Refined GBD F and V,"",2015-09-24 16:40:00,2015-09-24 16:40:00,"3,099.56",151,2015-09-24 16:45:00,61.7
D618,Illovo Refined GBD F and V,"",2015-09-24 05:00:00,2015-09-24 05:20:00,"2,696.67",156,2015-09-24 05:40:00,61.7
D618,Illovo Refined GBD F and V,"",2015-09-24 14:30:00,2015-09-24 14:30:00,"1,775.97",68,2015-09-24 14:35:00,35
D618,Illovo Refined GBD F and V,"",2015-09-24 22:41:00,2015-09-24 22:41:00,"7,633.63",151,2015-09-24 22:49:00,61.7
