Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
128,1231,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
154,30116,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
245,1235,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
261,1211,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
262,1217,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
263,1213,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
264,1212,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
265,1215,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
268,1223,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
329,9054,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
330,5571,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
333,30182,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
334,30181,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
349,30202,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
362,30289,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
363,30229,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
365,30224,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
366,30288,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
367,30397,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
375,30369,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
376,30367,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
379,30370,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
382,30398,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
383,30396,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
384,412,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
385,30483,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
386,31075,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
413,31018,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
415,31020,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
417,31022,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
422,31027,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
424,31029,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
426,31031,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
428,31033,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
436,31041,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
442,5619,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
446,5620,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
447,5622,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,No
448,5618,LD,34.000,001,2015-10-07,"R7,431.88","R1,030.21",467,Yes
