startDate,stopDate,Truck
2015-03-10 00:00:00,2015-03-11 00:00:00,545221
2015-03-10 00:00:00,2015-03-11 00:00:00,545222
2015-03-10 00:00:00,2015-03-11 00:00:00,545223
2015-03-10 00:00:00,2015-03-11 00:00:00,545226
2015-03-10 00:00:00,2015-03-11 00:00:00,545227
2015-03-10 00:00:00,2015-03-11 00:00:00,545218
2015-03-10 00:00:00,2015-03-11 00:00:00,644258
2015-03-10 00:00:00,2015-03-11 00:00:00,644259
2015-03-10 00:00:00,2015-03-11 00:00:00,807165
2015-03-10 00:00:00,2015-03-11 00:00:00,T2875
2015-03-10 00:00:00,2015-03-11 00:00:00,T2849
2015-03-10 00:00:00,2015-03-11 00:00:00,T2899
2015-03-10 00:00:00,2015-03-11 00:00:00,T2924
2015-03-10 00:00:00,2015-03-11 00:00:00,T2948
2015-03-10 00:00:00,2015-03-11 00:00:00,T2950
2015-03-10 00:00:00,2015-03-11 00:00:00,X18-1
2015-03-10 00:00:00,2015-03-11 00:00:00,PPC_HTD-AUX
2015-03-10 00:00:00,2015-03-11 00:00:00,545230
2015-03-10 00:00:00,2015-03-11 00:00:00,E41
2015-03-10 00:00:00,2015-03-11 00:00:00,D620
2015-03-10 00:00:00,2015-03-11 00:00:00,545231
