Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444008,9007,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444009,9005,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444013,9010,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444022,9019,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444023,9011,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444025,9092,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444026,9087,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444027,9091,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444028,9088,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444029,9089,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444036,9098,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444037,9099,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444038,9100,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444039,9101,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444041,9103,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
444043,9104,Anglo - Dedicated,36.000,314,2015-10-17,"R7,818.26",R931.16,412,Yes
