Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
E001,5526,Energy - Tankers,34.000,201,2015-09-28,"R8,158.33","R2,023.63",400,Yes
E002,5527,Energy - Tankers,34.000,201,2015-09-28,"R8,158.33","R2,023.63",400,Yes
E003,5525,Energy - Tankers,34.000,201,2015-09-28,"R8,158.33","R2,023.63",400,Yes
E004,5530,Energy - Tankers,34.000,201,2015-09-28,"R8,158.33","R2,023.63",400,Yes
E005,5533,Energy - Tankers,34.000,201,2015-09-28,"R8,158.33","R2,023.63",400,Yes
E006,5528,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E007,5532,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E008,5531,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E009,30929,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E010,30930,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E021,1335,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E022,1337,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E023,1332,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E024,1334,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E025,1333,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E027,1336,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E028,1338,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E029,1359,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E030,1381,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R7,448.00","R2,667.61",417,Yes
E031,1387,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E032,1383,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E033,1385,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E036,30001,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E037,30000,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E038,30002,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E059,30003,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,No
E064,1251,Energy - Tankers,34.000,201,2015-09-28,"R7,448.00","R2,023.63",400,Yes
E065,1252,Energy - Total SA Bridging Fleet,40.000,"",2015-09-28,"R7,448.00","R2,023.63",400,Yes
E066,1253,Energy - Total SA Bridging Fleet,40.000,"",2015-09-28,"R7,448.00","R2,023.63",400,No
E067,1254,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R7,448.00","R2,667.61",417,Yes
E068,1262,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R8,158.33","R2,667.61",417,Yes
E069,1263,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R8,158.33","R2,667.61",417,Yes
E070,1264,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R8,158.33","R2,667.61",417,Yes
E071,1265,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R8,158.33","R2,667.61",417,Yes
E072,1266,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R8,158.33","R2,667.61",417,Yes
E073,1267,Energy - Total Sishen Fleet,34.000,202,2015-09-28,"R8,158.33","R2,667.61",417,Yes
