Truck,Date,Income,Contribution,Kms,Blackout Status
444005,2014-06-30,"R9,221.02","R1,202.74",378,No
444006,2014-06-30,"R9,221.02","R1,202.74",378,No
444010,2014-06-30,"R9,221.02","R1,202.74",378,No
444014,2014-06-30,"R9,221.02","R1,202.74",378,Yes
444015,2014-06-30,"R9,221.02","R1,202.74",378,No
444017,2014-06-30,"R9,221.02","R1,202.74",378,Yes
444018,2014-06-30,"R9,221.02","R1,202.74",378,No
444019,2014-06-30,"R9,221.02","R1,202.74",378,No
444020,2014-06-30,"R9,221.02","R1,202.74",378,Yes
444024,2014-06-30,"R9,221.02","R1,202.74",378,No
