Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
E001,5526,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E002,5527,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E003,5525,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E004,5530,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E021,1335,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E022,1337,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E023,1332,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E024,1334,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E025,1333,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E027,1336,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E028,1338,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E029,1359,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E031,1387,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E032,1383,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E033,1385,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E036,30001,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E037,30000,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E038,30002,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E059,30003,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E064,1251,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E098,30055,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E099,21016,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E113,30164,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E114,30165,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E115,30166,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E116,30163,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E117,30162,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E155,9137,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E158,30935,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E159,30936,Energy - Tankers,34.000,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
