Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
E001,5526,Energy - Tankers,34.000,201,2015-09-26,"R8,158.33","R2,023.63",400,Yes
E002,5527,Energy - Tankers,34.000,201,2015-09-26,"R8,158.33","R2,023.63",400,Yes
E003,5525,Energy - Tankers,34.000,201,2015-09-26,"R8,158.33","R2,023.63",400,Yes
E004,5530,Energy - Tankers,34.000,201,2015-09-26,"R8,158.33","R2,023.63",400,Yes
E005,5533,Energy - Tankers,34.000,201,2015-09-26,"R8,158.33","R2,023.63",400,Yes
E006,5528,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E007,5532,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E008,5531,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E009,30929,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E010,30930,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E021,1335,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E022,1337,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E023,1332,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E024,1334,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E025,1333,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E027,1336,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E028,1338,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E029,1359,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E031,1387,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E032,1383,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E033,1385,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E036,30001,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E037,30000,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E038,30002,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E059,30003,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E064,1251,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E098,30055,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E099,21016,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E113,30164,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E114,30165,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E115,30166,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E116,30163,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E117,30162,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E155,9137,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
E158,30935,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,Yes
E159,30936,Energy - Tankers,34.000,201,2015-09-26,"R7,448.00","R2,023.63",400,No
