Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
156,4,Energy - BHP Tankers,207,2015-08-25,"R9,000.00","R4,230.51",81,Yes
2,34,Energy - Buckman,204,2015-08-25,"R2,386.00",R512.20,117,Yes
236,373,Energy - Buckman,204,2015-08-25,"R4,959.22","R1,064.58",310,Yes
237,374,Energy - Buckman,204,2015-08-25,"R4,959.22","R1,064.58",310,No
238,375,Energy - Buckman,204,2015-08-25,"R4,959.22","R1,064.58",310,Yes
4,1109,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
D-06,75,Energy - Buckman,204,2015-08-25,"R2,117.99",R454.66,97,Yes
E1,5526,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E100,30053,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E101,21017,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,No
E102,21015,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E103,30068,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E104,30069,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E105,30070,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E106,30111,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,No
E107,30062,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E108,30110,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E109,30108,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,No
E110,30107,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E111,30109,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E112,30167,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,No
E113,30164,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E114,30165,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
