Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T044,Lion Match Products,"",2015-08-04 13:00:00,(none),"10,033.20",303,(none),303
T045,Sappi ADHOC,"",2015-08-04 05:00:00,2015-08-04 05:12:00,"4,531.02",113,2015-08-04 09:00:00,111
T045,Sappi ADHOC,"",2015-08-04 18:00:00,(none),"5,652.00",135,(none),135
T046,Sappi ADHOC,"",2015-08-03 20:00:00,2015-08-04 07:30:00,"5,369.40",305,2015-08-04 08:10:00,135
T046,Sappi ADHOC,"",2015-08-04 16:00:00,2015-08-04 16:18:00,"5,242.23",154,2015-08-04 16:44:00,135
T054,Sappi Project Grow,"",2015-08-04 13:00:00,2015-08-04 13:00:00,"10,668.40",182,2015-08-04 13:02:00,191
T043,Sappi ADHOC,"",2015-08-04 13:00:00,2015-08-04 13:07:00,"5,372.68",158,2015-08-04 13:23:00,163
T043,Sappi ADHOC,"",2015-08-04 22:00:00,(none),"6,093.20",163,(none),163
T151,Sappi ADHOC,"",2015-08-04 18:00:00,2015-08-04 18:12:00,"5,516.35",152,2015-08-04 18:42:00,135
T152,Sappi ADHOC,"",2015-08-04 08:00:00,2015-08-04 08:12:00,"5,581.35",111,2015-08-04 09:00:00,135
T152,Sappi ADHOC,"",2015-08-04 20:00:00,(none),"5,652.00",135,(none),135
