startDate,stopDate,Truck
2015-03-10 00:00:00,2015-03-11 00:00:00,FHK898NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HRJ273NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HWW976NW
2015-03-10 00:00:00,2015-03-11 00:00:00,RNR744GP
2015-03-10 00:00:00,2015-03-11 00:00:00,RNR749GP
2015-03-10 00:00:00,2015-03-11 00:00:00,HXP096NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HZL232NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HSR651NW
2015-03-10 00:00:00,2015-03-11 00:00:00,ZPR303GP
2015-03-10 00:00:00,2015-03-11 00:00:00,BL95NYGP
2015-03-10 00:00:00,2015-03-11 00:00:00,ZDJ068GP
2015-03-10 00:00:00,2015-03-11 00:00:00,XXB142GP
2015-03-10 00:00:00,2015-03-11 00:00:00,BC08WSGP
2015-03-10 00:00:00,2015-03-11 00:00:00,CH21GVGP
2015-03-10 00:00:00,2015-03-11 00:00:00,TRM658GP
2015-03-10 00:00:00,2015-03-11 00:00:00,BR67MNGP
2015-03-10 00:00:00,2015-03-11 00:00:00,BC08WWGP
2015-03-10 00:00:00,2015-03-11 00:00:00,NP91833
2015-03-10 00:00:00,2015-03-11 00:00:00,NP36519
2015-03-10 00:00:00,2015-03-11 00:00:00,NP180393
2015-03-10 00:00:00,2015-03-11 00:00:00,NP135771
2015-03-10 00:00:00,2015-03-11 00:00:00,NP91035
2015-03-10 00:00:00,2015-03-11 00:00:00,NP26045
2015-03-10 00:00:00,2015-03-11 00:00:00,NP100222
2015-03-10 00:00:00,2015-03-11 00:00:00,BH39RCGP
2015-03-10 00:00:00,2015-03-11 00:00:00,CR43HTGP
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH4691
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH4198
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH4706
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH24198
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH4653
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH4668
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH3550
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH4717
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH3576
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH2872
2015-03-10 00:00:00,2015-03-11 00:00:00,DZS953FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DZS961FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DTN052FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DZN426FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DZZ574FS
2015-03-10 00:00:00,2015-03-11 00:00:00,FBL674FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DTX958FS
2015-03-10 00:00:00,2015-03-11 00:00:00,CB36CBGP
2015-03-10 00:00:00,2015-03-11 00:00:00,FFR107FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DTN049FS
2015-03-10 00:00:00,2015-03-11 00:00:00,PSV748GP
2015-03-10 00:00:00,2015-03-11 00:00:00,YRN456GP
2015-03-10 00:00:00,2015-03-11 00:00:00,BB48XSGP
2015-03-10 00:00:00,2015-03-11 00:00:00,BN78WSGP
2015-03-10 00:00:00,2015-03-11 00:00:00,CM77RBGP
2015-03-10 00:00:00,2015-03-11 00:00:00,NDH3552
2015-03-10 00:00:00,2015-03-11 00:00:00,ELN871GP
2015-03-10 00:00:00,2015-03-11 00:00:00,CK10SVGP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSX622MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FTL708MP
2015-03-10 00:00:00,2015-03-11 00:00:00,HFP966NW
2015-03-10 00:00:00,2015-03-11 00:00:00,DPT210MP
2015-03-10 00:00:00,2015-03-11 00:00:00,HGM109MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRH126MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTB707MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRH116MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPR742MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG052MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX955MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FYS788MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSC767MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRT052MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FYB575MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DWB054MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSX625MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVV303MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRC501MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX929MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX908MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVV294MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX939MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVS829MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRM114MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX899MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVS940MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVS922MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVS886MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSR976MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTB705MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRH108MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPT197MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVC873MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRC513MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DWF736MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRM132MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRM984MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRT043MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTB704MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSR981MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRC467MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVC859MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRL588MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DST896MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTY376MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTY390MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTB714MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSR984MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DZP127MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTS046MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG060MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVC856MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG047MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DST893MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DVS861MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSM862MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG045MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG065MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSM855MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DST890MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSX635MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSM869MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRC474MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FSZ739MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTY385MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX878MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRC489MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRL596MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRL608MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRM142MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSM878MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DSM873MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG068MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTS042MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTS043MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DTG056MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DPX942MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DRC496MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DWR772MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DWR769MP
2015-03-10 00:00:00,2015-03-11 00:00:00,DYY698MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FGC057MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FMJ114MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FTL725MP
2015-03-10 00:00:00,2015-03-11 00:00:00,FYR166MP
2015-03-10 00:00:00,2015-03-11 00:00:00,JBW114NW
2015-03-10 00:00:00,2015-03-11 00:00:00,BM03FGGP
2015-03-10 00:00:00,2015-03-11 00:00:00,BZ32SMGP
2015-03-10 00:00:00,2015-03-11 00:00:00,HSM672NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HTY993NW
2015-03-10 00:00:00,2015-03-11 00:00:00,BR34KDGP
2015-03-10 00:00:00,2015-03-11 00:00:00,BT53SMGP
2015-03-10 00:00:00,2015-03-11 00:00:00,CN14CFGP
2015-03-10 00:00:00,2015-03-11 00:00:00,HBB754NW
2015-03-10 00:00:00,2015-03-11 00:00:00,BZ52KYGP
2015-03-10 00:00:00,2015-03-11 00:00:00,BV77NXGP
2015-03-10 00:00:00,2015-03-11 00:00:00,DZF580FS
2015-03-10 00:00:00,2015-03-11 00:00:00,CL32PWGP
2015-03-10 00:00:00,2015-03-11 00:00:00,CL32PYGP
2015-03-10 00:00:00,2015-03-11 00:00:00,CL32RCGP
2015-03-10 00:00:00,2015-03-11 00:00:00,HDH036NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HLN307NW
2015-03-10 00:00:00,2015-03-11 00:00:00,HGV572NW
2015-03-10 00:00:00,2015-03-11 00:00:00,FHR430FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DNJ560FS
2015-03-10 00:00:00,2015-03-11 00:00:00,FHG177FS
2015-03-10 00:00:00,2015-03-11 00:00:00,FHG176FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DXZ780FS
2015-03-10 00:00:00,2015-03-11 00:00:00,DH83RHGP
2015-03-10 00:00:00,2015-03-11 00:00:00,HVB956NW
2015-03-10 00:00:00,2015-03-11 00:00:00,BZ52KKGP
2015-03-10 00:00:00,2015-03-11 00:00:00,KF01
2015-03-10 00:00:00,2015-03-11 00:00:00,KF02
2015-03-10 00:00:00,2015-03-11 00:00:00,KF03
2015-03-10 00:00:00,2015-03-11 00:00:00,PHU01
2015-03-10 00:00:00,2015-03-11 00:00:00,PHU02
2015-03-10 00:00:00,2015-03-11 00:00:00,PHU03
2015-03-10 00:00:00,2015-03-11 00:00:00,KEN01
2015-03-10 00:00:00,2015-03-11 00:00:00,KEN02
2015-03-10 00:00:00,2015-03-11 00:00:00,KEN03
2015-03-10 00:00:00,2015-03-11 00:00:00,SKT01
2015-03-10 00:00:00,2015-03-11 00:00:00,SKT02
2015-03-10 00:00:00,2015-03-11 00:00:00,SKT03
2015-03-10 00:00:00,2015-03-11 00:00:00,Stone 001
2015-03-10 00:00:00,2015-03-11 00:00:00,Stone 002
2015-03-10 00:00:00,2015-03-11 00:00:00,Stone 003
2015-03-10 00:00:00,2015-03-11 00:00:00,SG Log 001
2015-03-10 00:00:00,2015-03-11 00:00:00,SG Log 002
2015-03-10 00:00:00,2015-03-11 00:00:00,SG Log 003
2015-03-10 00:00:00,2015-03-11 00:00:00,Transnational 001
2015-03-10 00:00:00,2015-03-11 00:00:00,Transnational 002
