Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
4,1109,Energy - NCP Other,40.000,206,2015-10-14,R0.01,R0.01,0,Yes
E145,30144,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E146,30145,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E147,30480,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E148,411,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E149,413,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E77,1302,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E81,1313,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E82,1314,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E83,1315,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E84,1316,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E86,1307,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E87,1309,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E88,1310,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E89,1311,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E90,1312,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E91,1322,Energy - NCP Other,40.000,206,2015-10-14,"R9,255.53","R1,977.25",363,Yes
E92,1321,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E96,30054,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
E97,21018,Energy - NCP Other,40.000,206,2015-10-14,"R5,946.39","R1,270.32",283,Yes
