Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
156,Hillside Aluminium Ltd,"",2015-09-29 16:00:00,2015-09-29 16:10:00,"1,908.62",24,2015-09-29 16:15:00,223
156,Hillside Aluminium Ltd,"",2015-09-29 20:00:00,2015-09-29 20:10:00,"1,935.97",12,2015-09-29 20:15:00,223
236,Buckman New,"",2015-09-29 13:00:00,(none),"13,389.05",1200,(none),1200
E55,Buckman New,"",2015-09-29 08:00:00,2015-09-29 10:20:00,"4,904.00",572,2015-09-29 11:20:00,450
EC945020,Ecosse-Protea Inland Chemicals,"",2015-09-29 18:00:00,(none),"5,820.90",190,(none),190
EC945021,Ecosse - Metsep,"",2015-09-29 00:00:00,2015-09-29 00:00:00,969.29,19,2015-09-29 00:05:00,30
EC945021,Ecosse - Metsep,"",2015-09-29 09:06:00,2015-09-29 09:06:00,969.29,19,2015-09-29 09:11:00,22
EC945021,Ecosse - Metsep,"",2015-09-29 12:05:00,2015-09-29 12:05:00,"2,769.40",75,2015-09-29 12:12:00,90
EC945021,Ecosse - Metsep,"",2015-09-29 15:08:00,2015-09-29 15:08:00,"2,769.40",75,2015-09-29 15:15:00,98
EC144029,NCP Chlorochem - Chlorine,"",2015-09-29 12:00:00,(none),"11,627.19",900,(none),900
EC144018,Ecosse-Marlyn Chemicals (Pty) Ltd,"",2015-09-28 18:00:00,2015-09-29 02:00:00,"4,860.37",236,2015-09-29 02:40:00,240
EC144018,Ecosse-Protea Inland Chemicals,"",2015-09-29 15:00:00,2015-09-29 12:50:00,"5,222.40",251,2015-09-29 13:40:00,200
EC144023,Ecosse-Tradecorp Chemicals Trading (Pty) Ltd,"",2015-09-29 18:00:00,(none),"17,868.80",1520,(none),1520
EC144024,Ecosse-Protea Inland Chemicals,"",2015-09-29 15:00:00,2015-09-29 15:10:00,"5,400.12",291,2015-09-29 16:30:00,250
EC144034,Ecosse - Metsep,"",2015-09-29 00:00:00,2015-09-29 00:00:00,"2,769.40",75,2015-09-29 00:05:00,90
EC144034,Ecosse - Metsep,"",2015-09-29 09:06:00,2015-09-29 09:06:00,"2,769.40",75,2015-09-29 09:10:00,98
EC144034,Ecosse - Metsep,"",2015-09-29 12:06:00,2015-09-29 12:06:00,"2,769.40",18,2015-09-29 12:10:00,15
EC144034,Ecosse - Metsep,"",2015-09-29 15:06:00,2015-09-29 15:06:00,"2,769.40",18,2015-09-29 15:11:00,15
EC144035,Ecosse-Crest Chemicals (Pty) Ltd,"",2015-09-29 20:00:00,(none),"7,125.08",272,(none),272
EC144036,NCP Chlorochem - Chlorine,"",2015-09-29 00:00:00,2015-09-29 09:50:00,"25,721.14",1389,2015-09-29 10:10:00,2400
EC144031,Ecosse-Protea Inland Chemicals,"",2015-09-29 07:00:00,2015-09-29 10:40:00,"4,924.06",70,2015-09-29 12:20:00,70
EC144031,Ecosse-Protea Inland Chemicals,"",2015-09-29 17:00:00,2015-09-29 17:20:00,"5,161.50",49,2015-09-29 19:40:00,50
EC144037,Ecosse-Protea Chemicals Mining,"",2015-09-28 18:00:00,2015-09-29 06:55:00,"8,375.04",438,2015-09-29 07:15:00,432
E78,Buckman New Gauteng FandV,"",2015-09-29 11:00:00,2015-09-29 11:10:00,"7,660.95",311,2015-09-29 13:25:00,151
E83,NCP Chlorochem - Chlorine,"",2015-09-29 00:00:00,(none),"5,417.55",200,(none),200
E84,NCP Chlorochem - Chlorine,"",2015-09-29 13:00:00,(none),"5,417.55",200,(none),200
E92,NCP Chlorochem - Chlorine,"",2015-09-29 19:00:00,(none),"17,213.60",600,(none),600
E34,NCP Chlorchem F&V,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"1,896.52",177,2015-09-29 06:35:00,0
E34,NCP Chlorchem F&V,"",2015-09-29 20:00:00,2015-09-29 18:05:00,"1,889.15",226,2015-09-29 18:15:00,0
E34,NCP Chlorchem F&V,"",2015-09-29 12:00:00,2015-09-29 12:05:00,"1,896.52",176,2015-09-29 12:35:00,0
E145,NCP Chlorochem - Chlorine,"",2015-09-29 00:00:00,(none),"15,385.58",1300,(none),1300
E145,NCP Chlorochem - Chlorine,"",2015-09-30 00:00:00,(none),"7,868.80",250,(none),250
E146,NCP Chlorochem - Chlorine,"",2015-09-29 00:00:00,2015-09-29 00:45:00,"8,686.85",517,2015-09-29 01:00:00,700
E146,NCP Chlorochem - Chlorine,"",2015-09-29 23:00:00,(none),"4,520.55",200,(none),200
E147,NCP Chlorochem - Chlorine,"",2015-09-29 21:00:00,(none),"10,687.59",800,(none),800
E148,NCP Chlorochem - Chlorine,"",2015-09-29 13:00:00,2015-09-29 14:55:00,"7,868.80",244,2015-09-29 20:00:00,250
E149,NCP Chlorochem - Chlorine,"",2015-09-29 00:00:00,2015-09-29 00:30:00,"5,818.54",105,2015-09-29 01:05:00,200
E149,NCP Chlorochem - Chlorine,"",2015-09-29 13:00:00,(none),"4,696.24",100,(none),100
E149,NCP Chlorochem - Chlorine,"",2015-09-29 20:00:00,(none),"11,084.32",800,(none),800
UB052,NCP Chlorochem - Chlorine,"",2015-09-29 07:00:00,2015-09-29 07:00:00,"8,760.63",600,2015-09-29 07:15:00,400
E019,Ecosse-Protea Chemicals Mining,"",2015-09-29 18:00:00,(none),"8,375.04",432,(none),432
E020,Ecosse-Protea Chemicals Mining,"",2015-09-29 18:00:00,2015-09-29 18:30:00,"8,338.40",430,2015-09-29 18:56:00,432
