Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
D01,408814,70477.00,70493.00,-16.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D585,408891,10239.00,10238.00,1.00
"","","","",""
"","","","",""
"","","","",""
D587,409071,18888.00,18800.00,88.00
"","","","",""
"","","","",""
"","","","",""
D08,409715,149130.00,149126.00,4.00
"","","","",""
"","","","",""
"","","","",""
D23,409725,111689.00,111685.00,4.00
D22,409732,142627.00,142762.00,-135.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D586,409866,32192.00,32158.00,34.00
"","","","",""
"","","","",""
"","","","",""
D587,409871,19879.00,19829.00,50.00
"","","","",""
D01,409979,70883.00,70878.00,5.00
"","","","",""
"","","","",""
D10,409983,131732.00,131844.00,-112.00
"","","","",""
"","","","",""
D12,409989,92936.00,92835.00,101.00
"","","","",""
"","","","",""
D19,409992,95450.00,95697.00,-247.00
D20,409993,122474.00,122559.00,-85.00
"","","","",""
D26,410006,193557.00,193646.00,-89.00
D05,410032,52655.00,52781.00,-126.00
"","","","",""
"","","","",""
D588,410686,21674.00,21157.00,517.00
"","","","",""
D06,410906,85384.00,86060.00,-676.00
"","","","",""
D20,411108,123050.00,123291.00,-241.00
D09,411115,101226.00,101430.00,-204.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D09,411197,101592.00,101597.00,-5.00
D10,411200,133106.00,133132.00,-26.00
"","","","",""
D18,411209,145273.00,145273.00,0.00
D20,411216,123549.00,123545.00,4.00
D23,411222,112709.00,113150.00,-441.00
D23,411227,113155.00,113150.00,5.00
"","","","",""
D08,411234,149882.00,149862.00,20.00
"","","","",""
"","","","",""
D17,411239,139299.00,139293.00,6.00
D19,411240,96681.00,96536.00,145.00
"","","","",""
D22,411341,144084.00,144254.00,-170.00
"","","","",""
"","","","",""
"","","","",""
D23,411724,113479.00,113474.00,5.00
"","","","",""
D09,411731,102058.00,102054.00,4.00
"","","","",""
D17,411740,139441.00,139437.00,4.00
"","","","",""
"","","","",""
"","","","",""
D22,412130,144637.00,144678.00,-41.00
"","","","",""
D13,412266,111953.00,112169.00,-216.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D10,412515,134282.00,134437.00,-155.00
"","","","",""
D12,412517,94404.00,94399.00,5.00
"","","","",""
D19,412519,97007.00,96999.00,8.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D09,412947,103103.00,103327.00,-224.00
D08,412948,150463.00,150678.00,-215.00
"","","","",""
"","","","",""
D08,412955,150682.00,150678.00,4.00
D11,412956,89221.00,89217.00,4.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D23,412963,114299.00,114334.00,-35.00
D23,412965,114740.00,115118.00,-378.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D585,413906,11752.00,11786.00,-34.00
D10,413909,134690.00,134897.00,-207.00
"","","","",""
D08,413914,150931.00,150678.00,253.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D08,413922,151119.00,151115.00,4.00
"","","","",""
D20,413924,125163.00,125286.00,-123.00
"","","","",""
"","","","",""
"","","","",""
D19,413932,97576.00,97510.00,66.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D19,414629,97950.00,98302.00,-352.00
"","","","",""
"","","","",""
"","","","",""
D05,414839,53929.00,53962.00,-33.00
"","","","",""
D06,415005,87956.00,88030.00,-74.00
"","","","",""
"","","","",""
D585,415273,12368.00,12469.00,-101.00
D588,415584,23981.00,23980.00,1.00
"","","","",""
"","","","",""
"","","","",""
D18,415732,146589.00,146784.00,-195.00
"","","","",""
"","","","",""
D10,415903,137577.00,137682.00,-105.00
"","","","",""
D10,415927,138204.00,138200.00,4.00
"","","","",""
D08,416215,152020.00,152015.00,5.00
"","","","",""
D09,416253,103558.00,103553.00,5.00
"","","","",""
D09,416261,104367.00,104361.00,6.00
"","","","",""
D09,416264,105353.00,105346.00,7.00
"","","","",""
D18,416268,147648.00,147643.00,5.00
"","","","",""
"","","","",""
D19,416277,98908.00,98902.00,6.00
"","","","",""
"","","","",""
D23,416292,115122.00,115450.00,-328.00
D23,416294,115644.00,115842.00,-198.00
"","","","",""
"","","","",""
D23,416298,116459.00,116454.00,5.00
D23,416301,117173.00,117329.00,-156.00
D23,416302,117335.00,117329.00,6.00
D23,416306,118059.00,118169.00,-110.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D02,416877,51084.00,51082.00,2.00
D590,417167,26591.00,26593.00,-2.00
"","","","",""
"","","","",""
D26,417566,196492.00,196499.00,-7.00
"","","","",""
D08,417828,152578.00,152701.00,-123.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D12,417849,94870.00,94864.00,6.00
"","","","",""
"","","","",""
D20,417855,127241.00,127486.00,-245.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D25,418307,133505.00,133187.00,318.00
D22,418310,146190.00,142762.00,3428.00
D03,418311,81259.00,80079.00,1180.00
"","","","",""
D27,418313,129150.00,127338.00,1812.00
"","","","",""
"","","","",""
"","","","",""
D16,418320,107843.00,107998.00,-155.00
D11,418322,91776.00,91780.00,-4.00
D08,418326,152915.00,152884.00,31.00
"","","","",""
D14,418347,106200.00,105202.00,998.00
"","","","",""
"","","","",""
"","","","",""
D585,418368,12400.00,11106.00,1294.00
"","","","",""
D584,418378,18896.00,19026.00,-130.00
"","","","",""
"","","","",""
D13,418384,112721.00,113030.00,-309.00
D14,418386,106812.00,106906.00,-94.00
"","","","",""
D22,418389,146250.00,145291.00,959.00
D17,418450,142937.00,143291.00,-354.00
"","","","",""
D22,418495,146300.00,145967.00,333.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D15,418533,109071.00,109071.00,0.00
"","","","",""
D14,418536,108697.00,108697.00,0.00
D22,418542,147112.00,147384.00,-272.00
D15,418543,109100.00,108672.00,428.00
D584,418544,18899.00,19470.00,-571.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D13,419030,114984.00,115178.00,-194.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D09,419365,107710.00,107807.00,-97.00
"","","","",""
D20,419367,127991.00,128199.00,-208.00
D20,419376,128401.00,128396.00,5.00
"","","","",""
D07,419479,88200.00,88171.00,29.00
"","","","",""
"","","","",""
D10,419651,141206.00,142322.00,-1116.00
"","","","",""
"","","","",""
D08,419661,153438.00,153625.00,-187.00
D02,419760,51659.00,51622.00,37.00
"","","","",""
D586,419815,34594.00,34515.00,79.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D587,419826,23711.00,23584.00,127.00
D587,419827,24254.00,24052.00,202.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D615,419842,1919.00,(n/a),0.00
"","","","",""
D615,419845,3126.00,8333.00,-5207.00
"","","","",""
D615,419847,4008.00,4017.00,-9.00
"","","","",""
"","","","",""
"","","","",""
D589,419863,26093.00,25826.00,267.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D589,420106,27325.00,27883.00,-558.00
"","","","",""
"","","","",""
"","","","",""
D589,420120,28832.00,28370.00,462.00
D589,420123,29155.00,28370.00,785.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D588,420160,25399.00,25379.00,20.00
D589,420162,31761.00,28370.00,3391.00
D589,420163,32027.00,28370.00,3657.00
"","","","",""
D589,420167,33138.00,33138.00,0.00
"","","","",""
"","","","",""
D589,420177,34115.00,34041.00,74.00
"","","","",""
"","","","",""
"","","","",""
D589,420189,36520.00,36521.00,-1.00
D589,420191,36963.00,36521.00,442.00
"","","","",""
D589,420198,38300.00,37114.00,1186.00
"","","","",""
"","","","",""
"","","","",""
D589,420203,40064.00,40152.00,-88.00
"","","","",""
D589,420207,41131.00,41822.00,-691.00
"","","","",""
D589,420209,42386.00,41967.00,419.00
"","","","",""
"","","","",""
D589,420213,43783.00,42660.00,1123.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D589,420476,47268.00,42660.00,4608.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D12,421421,96187.00,96495.00,-308.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D19,421429,101743.00,101845.00,-102.00
D20,421430,129615.00,129780.00,-165.00
"","","","",""
D21,421518,36376.00,36280.00,96.00
"","","","",""
D06,421845,91310.00,91160.00,150.00
D22,421858,149739.00,150152.00,-413.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D08,422709,155152.00,155156.00,-4.00
D10,422710,143713.00,143753.00,-40.00
"","","","",""
D10,422712,144556.00,144770.00,-214.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D25,423011,135546.00,133187.00,2359.00
"","","","",""
"","","","",""
"","","","",""
D01,423144,75257.00,75252.00,5.00
"","","","",""
D10,423146,144999.00,145341.00,-342.00
"","","","",""
D06,423204,91979.00,92177.00,-198.00
"","","","",""
D27,423510,129595.00,129590.00,5.00
"","","","",""
"","","","",""
"","","","",""
D26,423528,198143.00,198151.00,-8.00
"","","","",""
D26,423532,198577.00,198584.00,-7.00
"","","","",""
"","","","",""
"","","","",""
D12,423900,98019.00,98412.00,-393.00
"","","","",""
D07,423908,89881.00,89807.00,74.00
D18,423909,150458.00,150443.00,15.00
D18,423911,151163.00,150443.00,720.00
D18,423912,153698.00,153458.00,240.00
"","","","",""
"","","","",""
D615,423920,7317.00,7153.00,164.00
D26,424071,198901.00,198901.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D13,424701,118012.00,118043.00,-31.00
"","","","",""
"","","","",""
"","","","",""
D16,425135,111000.00,113524.00,-2524.00
D02,425171,52882.00,52823.00,59.00
D21,425183,38945.00,39227.00,-282.00
"","","","",""
D615,425637,7944.00,7943.00,1.00
"","","","",""
"","","","",""
D05,425793,56379.00,56477.00,-98.00
"","","","",""
D08,425818,155647.00,155655.00,-8.00
D04,425827,60000.00,67125.00,-7125.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
D19,425854,102142.00,102487.00,-345.00
"","","","",""
"","","","",""
D20,425898,131452.00,131563.00,-111.00
"","","","",""
"","","","",""
D25,425904,"",133187.00,-133187.00
"","","","",""
D590,425909,29597.00,28662.00,935.00
D590,425911,30117.00,30289.00,-172.00
"","","","",""
D584,425966,23130.00,23161.00,-31.00
"","","","",""
"","","","",""
D17,426074,147463.00,147736.00,-273.00
D18,426078,157821.00,157994.00,-173.00
"","","","",""
D22,426297,"",151824.00,-151824.00
"","","","",""
