Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
644259,PPC-Heriotdale F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"1,429.10",78,2015-08-03 11:05:00,0
644259,PPC-Heriotdale F & V,"",2015-08-03 13:00:00,2015-08-03 13:00:00,"1,385.38",74,2015-08-03 13:05:00,0
T2875,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,543.69",97,2015-08-03 04:50:00,179.14
T2875,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"2,543.69",36,2015-08-03 09:05:00,179.14
T2875,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,543.69",39,2015-08-03 14:05:00,179.14
T2924,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,863.08",67,2015-08-03 04:50:00,0
T2924,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,518.67",95,2015-08-03 09:05:00,240.13
T2924,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,005.77",15,2015-08-03 14:05:00,0
T2948,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,005.77",15,2015-08-03 04:50:00,0
T2948,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,787.63",122,2015-08-03 09:05:00,222
T2948,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"3,619.53",112,2015-08-03 14:05:00,162
T2950,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"3,838.06",125,2015-08-03 04:50:00,0
T2950,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,518.67",93,2015-08-03 09:05:00,240.13
T2950,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,543.69",37,2015-08-03 14:05:00,179.14
E41,PPC-Heriotdale F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"6,925.05",0,(none),0
444001,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,"2,228.03",59,2015-08-03 00:50:00,0
444001,PPC-Heriotdale F & V,"",2015-08-03 03:00:00,2015-08-03 03:00:00,"1,939.40",32,2015-08-03 03:05:00,0
444001,PPC-Heriotdale F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,425.31",171,2015-08-03 07:05:00,0
545221,PPC-Heriotdale F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
X18-1,PPC-Heriotdale F & V,"",(none),(none),"4,035.92",0,2015-08-03 00:00:00,0
T2899,PPC-Heriotdale F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
T2899,PPC-Heriotdale F & V,"",(none),(none),"5,210.43",0,2015-08-04 00:00:00,0
X18-1,PPC-Heriotdale F & V,"",(none),(none),"4,035.92",0,2015-08-04 00:00:00,0
545221,PPC-Heriotdale F & V,"",(none),(none),"5,210.43",0,2015-08-04 00:00:00,0
545227,PPC-Heriotdale F & V,"",(none),(none),"5,210.43",0,2015-08-04 00:00:00,0
444002,PPC-Heriotdale F & V,"",(none),(none),"4,791.95",0,2015-08-03 00:00:00,0
444002,PPC-Heriotdale F & V,"",(none),(none),"4,791.95",0,2015-08-04 00:00:00,0
