Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
332,5554,LWT Fleet,002,2015-08-01,"R6,989.60",R721.45,444,Yes
333,30182,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
334,30181,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
335,30184,LD,001,2015-08-01,"R9,724.50","R2,223.85",540,Yes
336,30183,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
337,30502,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
338,1398,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
339,1396,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,Yes
340,1399,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
341,1397,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
342,30208,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
343,30207,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
344,30206,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
345,30205,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
346,30201,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,Yes
347,30204,LWT Fleet,002,2015-08-01,"R6,989.60",R721.45,444,Yes
348,30203,LWT Fleet,002,2015-08-01,"R6,989.60",R721.45,444,Yes
349,30202,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
350,30209,LD,001,2015-08-01,"R6,989.60",R721.45,444,No
351,30225,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,Yes
352,30220,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
353,30228,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
354,30219,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
355,30223,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,Yes
356,30222,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
357,30218,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,Yes
358,30221,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
359,30226,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
360,30277,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
361,30290,LD,001,2015-08-01,"R9,724.50","R2,223.85",540,No
362,30289,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
363,30229,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
364,30364,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
365,30224,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
366,30288,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
367,30397,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
368,30230,LD,001,2015-08-01,"R9,724.50","R2,223.85",540,No
369,30231,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
370,30232,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
371,30286,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
372,9061,LD,001,2015-08-01,"R6,989.60",R721.45,444,Yes
373,30287,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
374,30366,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,Yes
375,30369,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
376,30367,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
377,30365,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
378,30368,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,Yes
379,30370,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
38,30048,LWT Fleet,002,2015-08-01,"R6,989.60",R721.45,444,No
380,30371,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
381,30372,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
382,30398,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
383,30396,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
384,412,LD,001,2015-08-01,"R7,541.75",R758.95,473,No
385,30483,LD,001,2015-08-01,"R7,541.75",R758.95,473,Yes
386,31075,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
387,3093,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
388,30326,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
389,30323,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
39,30029,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,Yes
390,30325,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
391,30324,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
392,30346,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
393,1502,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
394,1501,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
395,1503,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
396,1510,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
397,1509,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
398,1508,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,Yes
399,1515,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
40,30043,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,Yes
400,1514,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
401,1513,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
402,1506,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
403,1504,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,Yes
404,1505,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
405,1507,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
406,1516,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
407,1522,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,Yes
408,1520,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
409,1521,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,Yes
41,30033,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
410,1517,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,Yes
411,1518,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,No
412,1519,Africa - Zambia Fleet,020,2015-08-01,"R8,668.48",R724.09,374,Yes
413,31018,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
414,31019,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
415,31020,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
416,31021,Freight - Volumax Fleet,005,2015-08-01,"R9,724.50","R2,223.85",540,No
417,31022,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
418,31023,Freight,"",2015-08-01,"R9,724.50","R2,223.85",540,No
419,31024,Freight,"",2015-08-01,"R9,724.50","R2,223.85",540,No
420,31025,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
421,31026,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
423,31028,Freight,"",2015-08-01,"R6,989.60",R721.45,444,No
424,31029,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
425,31030,Africa - General Freight,019,2015-08-01,"R8,629.71",R983.78,373,No
426,31031,Freight - Ashton,"",2015-08-01,"R7,541.75",R758.95,473,Yes
427,31032,Freight,"",2015-08-01,"R9,724.50","R2,223.85",540,No
428,31033,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
43,30046,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
430,31035,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
431,31036,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
432,31037,Freight,"",2015-08-01,"R9,724.50","R2,223.85",540,No
433,31038,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
434,31039,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
435,31040,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
436,31041,Freight,"",2015-08-01,"R7,541.75",R758.95,473,No
437,31042,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
438,31043,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,Yes
439,31044,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,Yes
44,30049,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
440,31045,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
441,31046,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
45,30032,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
46,30035,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
47,30031,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
48,30050,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,Yes
49,30047,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,Yes
5,30028,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
50,30051,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,No
51,30059,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,No
52,30057,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,Yes
53,30058,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,No
54,30056,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
55,30060,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
57,30061,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,Yes
58,30063,Africa - General Freight,019,2015-08-01,"R8,627.20",R803.72,374,No
59,30083,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
60,30090,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
61,30091,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,No
62,30085,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
68,1133,LD,001,2015-08-01,R0.01,R0.01,0,Yes
7,30042,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,No
8,30034,Africa - Copperbelt Fleet,010,2015-08-01,"R8,629.71",R983.78,373,No
9,30044,LWT Fleet,002,2015-08-01,"R9,724.50","R2,223.85",540,No
95,1143,LD,001,2015-08-01,R0.01,R0.01,0,Yes
freight-budget,"",Freight Subcontractors Consolidated,009,2015-08-01,"R38,709.68","R2,258.06",0,Yes
Honeydew,"",Warehousing Freight,"",2015-08-01,R483.87,R72.58,0,Yes
Monteagle,"",Warehousing Freight,"",2015-08-01,"R24,500.58","R3,675.09",0,Yes
X006,5562,Freight - Volumax Fleet,005,2015-08-01,"R6,989.60",R721.45,444,No
