Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
D01,1272,RE - Denver,34.000,"",2015-10-06,"R2,361.71",R194.03,121,No
D02,1273,RE - Cape,34.000,"",2015-10-06,"R2,133.63",R194.03,75,Yes
D03,1274,RE - KZN,34.000,"",2015-10-06,"R2,322.72",R194.03,147,No
D04,1275,RE - KZN,34.000,"",2015-10-06,"R2,055.76",R170.83,94,No
D05,1276,RE - KZN,34.000,"",2015-10-06,"R1,994.39",R170.83,78,No
D06,1278,RE - KZN,34.000,"",2015-10-06,"R2,755.61",R277.76,163,No
D07,1279,RE - Cape,34.000,"",2015-10-06,"R2,692.06",R277.47,137,Yes
D08,1280,RE - Denver,34.000,"",2015-10-06,"R2,989.28",R277.76,182,No
D10,1282,RE - Denver,34.000,"",2015-10-06,"R5,060.97",R388.96,339,No
D11,1283,RE - Denver,34.000,"",2015-10-06,"R2,864.66",R277.56,160,No
D12,1284,RE - KZN,34.000,"",2015-10-06,"R2,298.50",R277.56,65,No
D13,1285,RE - KZN,34.000,"",2015-10-06,"R2,814.76",R277.56,179,No
D14,1286,RE - KZN,34.000,"",2015-10-06,"R2,689.22",R277.56,153,No
D15,1287,RE - KZN,34.000,"",2015-10-06,"R2,597.30",R277.56,121,No
D16,1288,RE - KZN,34.000,"",2015-10-06,"R2,819.93",R258.86,156,No
D17,1277,RE - Denver,34.000,"",2015-10-06,"R4,132.20",R592.39,173,No
D18,1289,RE - Denver,34.000,"",2015-10-06,"R4,408.88",R423.06,293,No
D19,1290,RE - Denver,34.000,"",2015-10-06,"R3,463.68",R422.63,143,No
D20,1291,RE - Denver,34.000,"",2015-10-06,"R4,132.76",R422.63,235,No
D21,1292,RE - KZN,34.000,"",2015-10-06,"R3,646.68",R422.63,179,No
D22,1293,RE - KZN,34.000,"",2015-10-06,"R3,591.20",R411.84,182,No
D23,1294,RE - Denver,34.000,"",2015-10-06,"R4,135.51",R423.06,235,Yes
D24,1295,RE - KZN,34.000,"",2015-10-06,"R1,581.05",R33.31,22,No
D27,64,RE - Cape,34.000,"",2015-10-06,"R2,725.10",R262.98,98,Yes
D28,1298,RE - KZN,34.000,"",2015-10-06,"R1,971.11",R169.75,31,No
D584,30097,RE - Denver,34.000,"",2015-10-06,"R2,909.72",R277.63,137,No
D585,30037,RE - KZN,34.000,"",2015-10-06,"R2,422.21",R277.63,65,No
D586,9168,RE - Denver,34.000,"",2015-10-06,"R3,974.81",R461.42,163,No
D587,9171,RE - Denver,34.000,"",2015-10-06,"R4,135.49",R461.42,182,No
D588,9169,RE - Cape,34.000,"",2015-10-06,"R3,727.77",R572.30,137,Yes
D589,9170,RE - Parked Fleet,"","",2015-10-06,"R3,299.82",R574.23,65,No
D590,9172,RE - KZN,34.000,"",2015-10-06,"R3,569.69",R461.42,163,No
D591,9173,RE - Parked Fleet,"","",2015-10-06,"R2,952.28",R463.35,65,Yes
D615,30038,RE - Cape,34.000,"",2015-10-06,"R2,708.89",R277.63,104,Yes
D634,30712,RE - Denver,34.000,"",2015-10-06,"R3,953.67",R487.97,163,No
D635,30713,RE - Denver,34.000,"",2015-10-06,"R3,953.67",R487.97,163,No
D636,30714,RE - Parked Fleet,"","",2015-10-06,"R3,373.46",R605.32,65,Yes
