Truck,Date,Income,Contribution,Kms,Blackout Status
135001,2015-03-31,"R5,653.04",R452.24,200,Yes
135002,2015-03-31,"R5,653.04",R452.24,200,Yes
135004,2015-03-31,"R5,653.04",R452.24,200,Yes
140250,2015-03-31,"R5,653.04",R452.24,200,Yes
140251,2015-03-31,"R5,653.04",R452.24,200,Yes
140252,2015-03-31,"R5,653.04",R452.24,200,Yes
140253,2015-03-31,"R5,653.04",R452.24,200,Yes
140254,2015-03-31,"R5,653.04",R452.24,200,Yes
140255,2015-03-31,"R5,653.04",R452.24,200,Yes
140256,2015-03-31,"R8,967.46",R448.37,200,Yes
140257,2015-03-31,"R5,653.04",R452.24,200,Yes
141002,2015-03-31,"R8,967.46",R448.37,200,Yes
141008,2015-03-31,"R5,653.04",R452.24,200,Yes
141009,2015-03-31,"R5,653.04",R452.24,200,Yes
141010,2015-03-31,"R5,653.04",R452.24,200,Yes
