Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444069,5553,Illovo - Germiston F&V,"",334,2015-09-12,"R7,211.93","R1,298.15",212,Yes
444070,9143,Illovo - Germiston F&V,"",334,2015-09-12,"R7,211.93","R1,298.15",212,Yes
444071,9146,Illovo - Germiston F&V,"",334,2015-09-12,"R7,211.93","R1,298.15",212,Yes
444072,9159,Illovo - Germiston F&V,"",334,2015-09-12,"R7,211.93","R1,298.15",212,Yes
444073,9144,Illovo - Germiston F&V,"",334,2015-09-12,"R7,211.93","R1,298.15",212,Yes
525201,5205,Toyota - X Dock,40.000,327,2015-09-12,"R2,968.12",R534.26,174,No
545249,9722,Toyota - X Dock,40.000,327,2015-09-12,"R13,293.77","R2,392.88",841,Yes
545250,"",Toyota - X Dock,40.000,327,2015-09-12,"R13,293.77","R2,392.88",841,Yes
545251,9723,Toyota - X Dock,40.000,327,2015-09-12,"R13,293.77","R2,392.88",841,Yes
545252,9724,Toyota - X Dock,40.000,327,2015-09-12,"R13,293.77","R2,392.88",841,Yes
545253,9720,Toyota - X Dock,40.000,327,2015-09-12,"R13,293.77","R2,392.88",841,Yes
545254,"",Toyota - X Dock,40.000,327,2015-09-12,"R13,293.77","R2,392.88",841,Yes
C2,5126,Toyota - X Dock,40.000,327,2015-09-12,"R1,986.66",R357.60,167,No
D550,9719,Illovo - Germiston F&V,"",334,2015-09-12,"R7,211.93","R1,298.15",212,Yes
D616,9175,Illovo - Germiston CCC,40.000,333,2015-09-12,"R16,360.28","R2,944.85",891,Yes
D617,9176,Illovo - Germiston CCC,40.000,333,2015-09-12,"R16,360.28","R2,944.85",891,Yes
Hire1,5217,Toyota - X Dock,40.000,327,2015-09-12,"R2,318.40",R417.31,167,Yes
Hire2,5218,Toyota - X Dock,40.000,327,2015-09-12,"R2,318.40",R417.31,167,Yes
Hire3,5219,Toyota - X Dock,40.000,327,2015-09-12,"R2,318.40",R417.31,167,Yes
