Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
T132,1027,T24 - Highflats,"",2015-08-27,"R9,492.04","R1,708.57",425,Yes
T133,1028,T24 - Highflats,"",2015-08-27,"R9,492.04","R1,708.57",425,Yes
T134,1036,T24 - Highflats,"",2015-08-27,"R11,419.06","R2,055.43",550,Yes
T135,1037,T24 - Highflats,"",2015-08-27,"R11,419.06","R2,055.43",550,Yes
T136,2059,T24 - Highflats,"",2015-08-27,"R9,492.04","R1,708.57",425,Yes
T137,2056,T24 - Highflats,"",2015-08-27,"R9,492.04","R1,708.57",425,Yes
T138,2057,T24 - Highflats,"",2015-08-27,"R9,492.04","R1,708.57",425,Yes
T140,2060,T24 - Highflats,"",2015-08-27,"R9,492.04","R1,708.57",425,Yes
T141,"",T24 - Revenue - Hfts AdHoc,"",2015-08-27,"R6,805.01","R1,224.90",550,No
T142,"",T24 - Timber24,"",2015-08-27,"R6,805.01","R1,224.90",550,No
T143,"",T24 - Timber24,"",2015-08-27,"R6,805.01","R1,224.90",550,No
T144,"",T24 - Revenue - Sappi KZN,"",2015-08-27,"R6,805.01","R1,224.90",550,No
T145,"",T24 - Revenue - Sappi KZN,"",2015-08-27,"R6,805.01","R1,224.90",550,Yes
T146,"",T24 - Revenue - Sappi KZN,"",2015-08-27,"R6,805.01","R1,224.90",550,Yes
T147,146,T24 - Timber24,"",2015-08-27,"R6,805.01","R1,224.90",550,Yes
T148,6002,T24 - Adhoc,"",2015-08-27,"R7,459.93","R1,342.79",435,Yes
T149,"",T24 - Revenue MPU Adhoc,"",2015-08-27,"R7,459.93","R1,342.79",435,Yes
T150,"",T24 - Revenue MPU Adhoc,"",2015-08-27,"R7,459.93","R1,342.79",435,Yes
T151,TBA,T24 - Revenue MPU Adhoc,"",2015-08-27,"R7,459.93","R1,342.79",435,Yes
T152,"",T24 - Revenue MPU Adhoc,"",2015-08-27,"R7,459.93","R1,342.79",435,Yes
T153,5561,T24 - Howick,"",2015-08-27,"R8,609.25","R1,549.67",500,Yes
