startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,NPN4751
2015-03-19 00:00:00,2015-03-20 00:00:00,ILLOVO SUB 23277
2015-03-19 00:00:00,2015-03-20 00:00:00,ILLOVO SUB 32273
2015-03-19 00:00:00,2015-03-20 00:00:00,Illovo Sub 23271/2
2015-03-19 00:00:00,2015-03-20 00:00:00,343061
2015-03-19 00:00:00,2015-03-20 00:00:00,343062
2015-03-19 00:00:00,2015-03-20 00:00:00,343063
2015-03-19 00:00:00,2015-03-20 00:00:00,807169
2015-03-19 00:00:00,2015-03-20 00:00:00,343060
2015-03-19 00:00:00,2015-03-20 00:00:00,343064
2015-03-19 00:00:00,2015-03-20 00:00:00,144000
2015-03-19 00:00:00,2015-03-20 00:00:00,144002
2015-03-19 00:00:00,2015-03-20 00:00:00,144003
2015-03-19 00:00:00,2015-03-20 00:00:00,644252
2015-03-19 00:00:00,2015-03-20 00:00:00,545217
2015-03-19 00:00:00,2015-03-20 00:00:00,644251
2015-03-19 00:00:00,2015-03-20 00:00:00,343051
2015-03-19 00:00:00,2015-03-20 00:00:00,343053
2015-03-19 00:00:00,2015-03-20 00:00:00,343054
2015-03-19 00:00:00,2015-03-20 00:00:00,343056
2015-03-19 00:00:00,2015-03-20 00:00:00,C1
2015-03-19 00:00:00,2015-03-20 00:00:00,C2
2015-03-19 00:00:00,2015-03-20 00:00:00,C3
2015-03-19 00:00:00,2015-03-20 00:00:00,IMV1
2015-03-19 00:00:00,2015-03-20 00:00:00,IMV2
2015-03-19 00:00:00,2015-03-20 00:00:00,545236
2015-03-19 00:00:00,2015-03-20 00:00:00,143001
2015-03-19 00:00:00,2015-03-20 00:00:00,143002
2015-03-19 00:00:00,2015-03-20 00:00:00,143003
2015-03-19 00:00:00,2015-03-20 00:00:00,143004
2015-03-19 00:00:00,2015-03-20 00:00:00,538253
2015-03-19 00:00:00,2015-03-20 00:00:00,538254
2015-03-19 00:00:00,2015-03-20 00:00:00,538256
2015-03-19 00:00:00,2015-03-20 00:00:00,545238
2015-03-19 00:00:00,2015-03-20 00:00:00,545239
2015-03-19 00:00:00,2015-03-20 00:00:00,545240
2015-03-19 00:00:00,2015-03-20 00:00:00,545242
2015-03-19 00:00:00,2015-03-20 00:00:00,545232
2015-03-19 00:00:00,2015-03-20 00:00:00,545224
