Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
MFR Demo 02,405066,12185.00,12494.00,-309.00
MFR Demo 02,405068,12492.00,9893.00,2599.00
MFR Demo 02,405069,12768.00,12770.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,405072,13405.00,13407.00,-2.00
MFR Demo 02,405073,14376.00,14643.00,-267.00
"","","","",""
MFR Demo 02,405214,15080.00,15554.00,-474.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405241,17098.00,16540.00,558.00
"","","","",""
MFR Demo 02,405244,17989.00,18282.00,-293.00
MFR Demo 02,405245,18280.00,17832.00,448.00
"","","","",""
MFR Demo 02,405247,18823.00,18825.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405263,20763.00,20764.00,-1.00
MFR Demo 02,405264,20989.00,20991.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,405273,22005.00,21230.00,775.00
MFR Demo 02,405275,22408.00,35843.00,-13435.00
"","","","",""
"","","","",""
MFR Demo 02,405285,22880.00,36795.00,-13915.00
"","","","",""
MFR Demo 02,405294,23534.00,23536.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405349,26345.00,26770.00,-425.00
"","","","",""
"","","","",""
MFR Demo 02,405367,27166.00,26976.00,190.00
MFR Demo 02,405374,27373.00,27169.00,204.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405399,28261.00,28469.00,-208.00
MFR Demo 02,405409,28467.00,28555.00,-88.00
"","","","",""
MFR Demo 02,405411,28752.00,28753.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405805,29841.00,29842.00,-1.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405810,31037.00,31339.00,-302.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,405839,32535.00,32536.00,-1.00
MFR Demo 02,406115,32974.00,32320.00,654.00
"","","","",""
"","","","",""
541003,406120,238675.00,238600.00,75.00
"","","","",""
541003,406123,239041.00,239043.00,-2.00
"","","","",""
"","","","",""
541003,406126,239489.00,239490.00,-1.00
"","","","",""
541003,406130,239742.00,239744.00,-2.00
"","","","",""
MFR Demo 02,406132,33733.00,33735.00,-2.00
"","","","",""
MFR Demo 02,406139,34570.00,33735.00,835.00
MFR Demo 02,406141,35056.00,35337.00,-281.00
"","","","",""
MFR Demo 02,406145,35335.00,34572.00,763.00
MFR Demo 02,406147,35841.00,35843.00,-2.00
"","","","",""
"","","","",""
541003,406151,240445.00,240447.00,-2.00
MFR Demo 02,406152,36503.00,36795.00,-292.00
541003,406153,240508.00,240510.00,-2.00
"","","","",""
"","","","",""
541003,406157,241662.00,241664.00,-2.00
"","","","",""
541003,406159,241819.00,240799.00,1020.00
"","","","",""
"","","","",""
MFR Demo 02,406162,36930.00,37325.00,-395.00
541003,406163,242199.00,242201.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,406170,37899.00,37325.00,574.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,406177,38468.00,38740.00,-272.00
"","","","",""
"","","","",""
541003,406180,243989.00,243991.00,-2.00
"","","","",""
MFR Demo 02,406184,39689.00,39897.00,-208.00
541003,406185,244215.00,244216.00,-1.00
"","","","",""
"","","","",""
541003,406190,245057.00,245059.00,-2.00
"","","","",""
MFR Demo 02,406196,40204.00,40205.00,-1.00
MFR Demo 02,406197,40509.00,40511.00,-2.00
MFR Demo 02,406198,41256.00,41258.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,406202,41911.00,41913.00,-2.00
MFR Demo 02,406204,42349.00,41839.00,510.00
MFR Demo 02,406206,42727.00,42728.00,-1.00
MFR Demo 02,406207,43593.00,43895.00,-302.00
"","","","",""
MFR Demo 02,406210,44425.00,44426.00,-1.00
"","","","",""
MFR Demo 02,406212,44510.00,44426.00,84.00
"","","","",""
"","","","",""
"","","","",""
541004,406217,488833.00,488894.00,-61.00
541004,406218,488893.00,488398.00,495.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,406262,490270.00,490272.00,-2.00
"","","","",""
541004,406633,491083.00,491385.00,-302.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,406656,480641.00,187087.00,293554.00
541005,406658,480938.00,171160.00,309778.00
"","","","",""
541005,406660,481399.00,187748.00,293651.00
541005,406665,481682.00,171905.00,309777.00
"","","","",""
"","","","",""
541005,406669,482565.00,173073.00,309492.00
"","","","",""
"","","","",""
"","","","",""
541005,406676,483681.00,174203.00,309478.00
541005,406679,483973.00,174203.00,309770.00
541005,406680,484262.00,174493.00,309769.00
541005,406682,484320.00,174553.00,309767.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,406722,487382.00,176952.00,310430.00
"","","","",""
541004,407111,494336.00,494223.00,113.00
541004,407112,494864.00,494866.00,-2.00
"","","","",""
541004,407115,495359.00,495361.00,-2.00
541004,407116,495593.00,495054.00,539.00
541004,407117,495695.00,495697.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,407154,497910.00,497507.00,403.00
"","","","",""
541005,407156,488166.00,178108.00,310058.00
"","","","",""
"","","","",""
541006,407159,"",493490.00,-493490.00
"","","","",""
"","","","",""
"","","","",""
541005,407167,489446.00,179450.00,309996.00
"","","","",""
541005,407171,490038.00,179984.00,310054.00
"","","","",""
541005,407174,490530.00,180479.00,310051.00
541009,407186,539543.00,539545.00,-2.00
"","","","",""
541009,407192,539878.00,539250.00,628.00
"","","","",""
"","","","",""
"","","","",""
541009,407228,540604.00,540807.00,-203.00
541009,407510,540805.00,540807.00,-2.00
"","","","",""
"","","","",""
541009,408030,541656.00,541657.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541009,408044,542460.00,542062.00,398.00
"","","","",""
"","","","",""
"","","","",""
541009,408051,543958.00,543173.00,785.00
"","","","",""
"","","","",""
541009,408055,544555.00,544431.00,124.00
"","","","",""
"","","","",""
"","","","",""
541009,408063,545322.00,545517.00,-195.00
"","","","",""
"","","","",""
"","","","",""
541009,408076,545895.00,545517.00,378.00
"","","","",""
"","","","",""
"","","","",""
541009,408082,546582.00,546305.00,277.00
"","","","",""
541009,408084,546947.00,546948.00,-1.00
"","","","",""
541009,408090,547509.00,547510.00,-1.00
"","","","",""
"","","","",""
541011,408096,444885.00,444887.00,-2.00
"","","","",""
541011,408100,445457.00,445451.00,6.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541011,408154,446877.00,446372.00,505.00
"","","","",""
541011,408161,447476.00,447721.00,-245.00
"","","","",""
541011,408170,447998.00,448000.00,-2.00
"","","","",""
"","","","",""
541011,408177,448750.00,448959.00,-209.00
541011,408179,448959.00,448299.00,660.00
541011,408182,449233.00,449235.00,-2.00
"","","","",""
541011,408469,449792.00,449793.00,-1.00
"","","","",""
"","","","",""
541011,408485,450483.00,450780.00,-297.00
541011,408487,450779.00,450780.00,-1.00
"","","","",""
541011,408492,451044.00,451045.00,-1.00
"","","","",""
"","","","",""
541011,408499,451753.00,452021.00,-268.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,408548,488606.00,488298.00,308.00
541012,408551,488806.00,488807.00,-1.00
"","","","",""
"","","","",""
541012,408560,489414.00,489617.00,-203.00
541012,408561,489615.00,489163.00,452.00
"","","","",""
"","","","",""
541012,408564,490335.00,490618.00,-283.00
541012,408565,490617.00,490618.00,-1.00
"","","","",""
541012,408568,491383.00,491385.00,-2.00
541012,408907,491900.00,491902.00,-2.00
"","","","",""
"","","","",""
541012,408952,492601.00,492602.00,-1.00
"","","","",""
541012,409008,493042.00,493044.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541012,409026,494198.00,493522.00,676.00
541012,409027,494418.00,494419.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,409035,495583.00,495584.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,409056,446556.00,446558.00,-2.00
"","","","",""
"","","","",""
541015,409070,447156.00,446558.00,598.00
541015,409089,447374.00,447375.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,409741,450852.00,450986.00,-134.00
"","","","",""
"","","","",""
541015,409756,451271.00,450694.00,577.00
"","","","",""
"","","","",""
541015,409761,452298.00,451550.00,748.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,409773,453845.00,453846.00,-1.00
"","","","",""
"","","","",""
541015,409782,454669.00,453930.00,739.00
"","","","",""
541015,409788,455486.00,446558.00,8928.00
"","","","",""
"","","","",""
"","","","",""
541015,409796,456350.00,455686.00,664.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,410448,496434.00,496491.00,-57.00
"","","","",""
541012,410451,496554.00,496137.00,417.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,410479,46657.00,46659.00,-2.00
MFR Demo 02,410482,46975.00,46978.00,-3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,410740,29990.00,33789.00,-3799.00
541018,410748,30277.00,31615.00,-1338.00
541018,410751,30506.00,30617.00,-111.00
"","","","",""
"","","","",""
541018,410767,31378.00,31615.00,-237.00
"","","","",""
541018,411188,31714.00,31716.00,-2.00
541018,411196,31990.00,48489.00,-16499.00
"","","","",""
541018,411206,33037.00,32722.00,315.00
"","","","",""
541018,411218,33787.00,33038.00,749.00
541018,411238,34351.00,34353.00,-2.00
"","","","",""
"","","","",""
541018,411246,34967.00,34970.00,-3.00
"","","","",""
541018,411321,35286.00,35287.00,-1.00
541018,411323,35508.00,35509.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,411656,37566.00,37632.00,-66.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,411694,39602.00,39892.00,-290.00
"","","","",""
541018,411701,39964.00,39965.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,411875,52847.00,52842.00,5.00
"","","","",""
MFR Demo 02,411884,53862.00,54320.00,-458.00
"","","","",""
MFR Demo 02,411891,54517.00,54519.00,-2.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,411901,56470.00,56472.00,-2.00
"","","","",""
MFR Demo 02,411919,57717.00,57440.00,277.00
541003,411943,245143.00,245124.00,19.00
541003,411945,245323.00,245059.00,264.00
"","","","",""
541003,411950,245451.00,245323.00,128.00
541003,411951,245651.00,245652.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541003,411968,246272.00,246274.00,-2.00
541003,411970,246344.00,246345.00,-1.00
"","","","",""
Demo,412303,153620.00,153806.00,-186.00
Demo,412307,153878.00,154077.00,-199.00
"","","","",""
"","","","",""
"","","","",""
Demo,412365,154750.00,154752.00,-2.00
Demo,412369,154941.00,154942.00,-1.00
Demo,412373,155217.00,155219.00,-2.00
"","","","",""
Demo,412381,155748.00,156267.00,-519.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,412396,246946.00,246947.00,-1.00
"","","","",""
"","","","",""
Demo,412403,158386.00,158469.00,-83.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,412418,498321.00,498322.00,-1.00
"","","","",""
"","","","",""
541004,412423,499548.00,499550.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541004,412430,500469.00,499813.00,656.00
541004,412431,500864.00,500800.00,64.00
541004,412432,500952.00,500954.00,-2.00
"","","","",""
"","","","",""
541004,412436,501701.00,501160.00,541.00
"","","","",""
"","","","",""
541004,412440,502319.00,501703.00,616.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,413134,491835.00,182089.00,309746.00
541005,413138,492135.00,181644.00,310491.00
"","","","",""
"","","","",""
541005,413142,493333.00,183288.00,310045.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,413156,495317.00,185758.00,309559.00
"","","","",""
"","","","",""
"","","","",""
Demo,413163,158719.00,158469.00,250.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
Demo,413183,160066.00,160068.00,-2.00
541009,413184,548146.00,548407.00,-261.00
541009,413187,548405.00,548407.00,-2.00
"","","","",""
"","","","",""
Demo,413202,160509.00,160511.00,-2.00
"","","","",""
"","","","",""
"","","","",""
Demo,413219,160828.00,160344.00,484.00
"","","","",""
"","","","",""
541009,413227,549559.00,549561.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541009,413247,550985.00,550987.00,-2.00
"","","","",""
541024,413250,472283.00,472284.00,-1.00
541011,413256,453499.00,453501.00,-2.00
"","","","",""
541024,413260,472643.00,471995.00,648.00
541024,413261,472924.00,472926.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,413273,474873.00,475100.00,-227.00
541011,413275,453820.00,453197.00,623.00
"","","","",""
541024,413279,475623.00,476063.00,-440.00
"","","","",""
541024,413282,476281.00,476283.00,-2.00
"","","","",""
"","","","",""
541024,413286,476862.00,476283.00,579.00
"","","","",""
541024,413289,477083.00,477084.00,-1.00
"","","","",""
541024,413293,477476.00,476804.00,672.00
"","","","",""
541011,413295,454780.00,454265.00,515.00
"","","","",""
"","","","",""
541011,413302,455242.00,455066.00,176.00
541024,413560,478218.00,478219.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541024,413570,479329.00,478493.00,836.00
"","","","",""
541024,413576,479848.00,479910.00,-62.00
541024,413580,479908.00,479331.00,577.00
"","","","",""
"","","","",""
541024,413594,481052.00,481118.00,-66.00
"","","","",""
"","","","",""
541024,413610,481711.00,481773.00,-62.00
541024,413616,481771.00,481118.00,653.00
"","","","",""
541024,413675,482573.00,481773.00,800.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,413691,485232.00,485234.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,413719,486164.00,485780.00,384.00
"","","","",""
541011,413723,455557.00,455559.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,413742,40481.00,40083.00,398.00
"","","","",""
"","","","",""
541018,413745,41885.00,41369.00,516.00
541018,413747,42135.00,41369.00,766.00
541018,413749,42651.00,42137.00,514.00
541018,413751,42908.00,42137.00,771.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,413760,44777.00,44210.00,567.00
541018,413761,45233.00,45234.00,-1.00
541018,413762,45546.00,44779.00,767.00
541012,413766,497047.00,496863.00,184.00
541012,413767,497142.00,496863.00,279.00
"","","","",""
"","","","",""
541012,413771,497726.00,497461.00,265.00
"","","","",""
"","","","",""
"","","","",""
541012,414132,498424.00,498064.00,360.00
"","","","",""
"","","","",""
541012,414136,498793.00,498794.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541012,414142,499647.00,499649.00,-2.00
"","","","",""
541012,414144,499940.00,499437.00,503.00
541012,414145,500081.00,499941.00,140.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,414150,456747.00,456749.00,-2.00
541015,414151,457217.00,446209.00,11008.00
541015,414153,457330.00,474334.00,-17004.00
541015,414155,457475.00,457332.00,143.00
541015,414157,457641.00,453477.00,4164.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,414255,460245.00,459539.00,706.00
541015,414285,460544.00,460246.00,298.00
541015,414288,460805.00,460246.00,559.00
"","","","",""
541015,414292,461211.00,460806.00,405.00
"","","","",""
541015,414302,461668.00,461467.00,201.00
541015,414305,461882.00,461467.00,415.00
"","","","",""
MFR Demo 02,415212,58976.00,59043.00,-67.00
MFR Demo 02,415216,59042.00,58676.00,366.00
"","","","",""
"","","","",""
MFR Demo 02,415223,60085.00,59810.00,275.00
"","","","",""
"","","","",""
MFR Demo 02,415231,60901.00,60459.00,442.00
MFR Demo 02,415237,61216.00,60903.00,313.00
MFR Demo 02,415239,61494.00,60903.00,591.00
MFR Demo 02,415245,62244.00,62245.00,-1.00
MFR Demo 02,415250,62514.00,61496.00,1018.00
"","","","",""
"","","","",""
MFR Demo 02,415262,63785.00,63239.00,546.00
MFR Demo 02,415264,63960.00,63239.00,721.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,415872,504748.00,504052.00,696.00
541004,415873,505010.00,505272.00,-262.00
541003,415874,248192.00,248184.00,8.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,415881,249236.00,249238.00,-2.00
541003,415882,249487.00,249489.00,-2.00
541003,415886,249569.00,249571.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,415907,250718.00,250719.00,-1.00
541003,415909,250847.00,250848.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,415916,251448.00,251450.00,-2.00
"","","","",""
541003,415920,252199.00,251620.00,579.00
541003,415923,252479.00,252480.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,416305,506517.00,506512.00,5.00
541004,416307,507265.00,507266.00,-1.00
541004,416310,507475.00,506512.00,963.00
"","","","",""
541004,416313,508618.00,508345.00,273.00
"","","","",""
541003,417387,253147.00,252782.00,365.00
541003,417389,253207.00,253209.00,-2.00
541003,417393,253280.00,253282.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,417509,254845.00,254849.00,-4.00
541003,417514,255160.00,255162.00,-2.00
541003,417517,255374.00,255162.00,212.00
"","","","",""
541005,417562,495959.00,186337.00,309622.00
"","","","",""
"","","","",""
"","","","",""
541005,417578,497766.00,187419.00,310347.00
"","","","",""
541005,418046,498573.00,188958.00,309615.00
"","","","",""
541005,418504,498988.00,188958.00,310030.00
"","","","",""
541005,418570,499804.00,189373.00,310431.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,418598,501871.00,192265.00,309606.00
541005,418600,501938.00,191779.00,310159.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,418769,503873.00,194638.00,309235.00
"","","","",""
541005,418773,504699.00,194934.00,309765.00
541005,418778,505231.00,195998.00,309233.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,418838,507454.00,197929.00,309525.00
"","","","",""
541005,418849,507975.00,197929.00,310046.00
541005,418852,508528.00,198746.00,309782.00
"","","","",""
541005,418858,508951.00,199501.00,309450.00
"","","","",""
"","","","",""
541009,419679,551884.00,568394.00,-16510.00
"","","","",""
"","","","",""
541009,419694,552656.00,552913.00,-257.00
"","","","",""
541009,419699,553216.00,553217.00,-1.00
"","","","",""
541009,419708,554131.00,554132.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541009,419714,554968.00,554543.00,425.00
"","","","",""
541009,419742,555525.00,555526.00,-1.00
"","","","",""
541009,419761,556083.00,556084.00,-1.00
541009,419766,556343.00,556633.00,-290.00
541009,419771,556632.00,556084.00,548.00
541009,419774,556920.00,556922.00,-2.00
541009,419776,557190.00,557481.00,-291.00
541009,419781,557735.00,552178.00,5557.00
"","","","",""
"","","","",""
"","","","",""
541009,419791,559302.00,558039.00,1263.00
"","","","",""
541009,419793,559980.00,559981.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541009,419806,561115.00,560527.00,588.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541011,419886,457718.00,457508.00,210.00
541011,419890,458011.00,458291.00,-280.00
"","","","",""
541011,419892,458288.00,458369.00,-81.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541011,419907,459884.00,459356.00,528.00
541011,420192,460246.00,460248.00,-2.00
541011,420204,460436.00,460722.00,-286.00
"","","","",""
"","","","",""
541011,420256,461157.00,460722.00,435.00
"","","","",""
"","","","",""
"","","","",""
541011,420268,461927.00,461453.00,474.00
541011,420287,462054.00,462055.00,-1.00
"","","","",""
"","","","",""
541011,420299,462725.00,462359.00,366.00
"","","","",""
"","","","",""
"","","","",""
541011,420304,463984.00,463986.00,-2.00
"","","","",""
"","","","",""
541011,420307,464454.00,464456.00,-2.00
541011,420309,464581.00,464862.00,-281.00
541011,420310,464860.00,464306.00,554.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,420499,509531.00,509645.00,-114.00
541004,420500,509643.00,508930.00,713.00
"","","","",""
541012,420502,501307.00,501779.00,-472.00
541004,420503,510209.00,509645.00,564.00
541012,420504,501777.00,501779.00,-2.00
"","","","",""
"","","","",""
541012,420509,502059.00,502321.00,-262.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,420573,503131.00,503132.00,-1.00
541004,420583,511710.00,511779.00,-69.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,420606,504134.00,503513.00,621.00
541004,420615,512840.00,512842.00,-2.00
"","","","",""
541004,420618,513423.00,512842.00,581.00
"","","","",""
"","","","",""
"","","","",""
541004,420638,514864.00,513920.00,944.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,420677,516015.00,515484.00,531.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541004,420693,516742.00,516829.00,-87.00
"","","","",""
541004,420698,517189.00,517190.00,-1.00
"","","","",""
541012,420854,505984.00,503132.00,2852.00
"","","","",""
"","","","",""
541012,421010,506732.00,506734.00,-2.00
541012,421012,506979.00,506517.00,462.00
"","","","",""
"","","","",""
541012,421017,507601.00,507603.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,421031,509067.00,509138.00,-71.00
541012,421032,509137.00,509138.00,-1.00
"","","","",""
"","","","",""
541012,421038,510113.00,510381.00,-268.00
541012,421040,510594.00,510595.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,421054,463022.00,462202.00,820.00
541015,421056,463312.00,463583.00,-271.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,421065,464266.00,463647.00,619.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,421075,465270.00,464491.00,779.00
541015,421085,465754.00,466061.00,-307.00
"","","","",""
"","","","",""
"","","","",""
541015,421097,467363.00,467365.00,-2.00
541015,421100,467782.00,466845.00,937.00
"","","","",""
"","","","",""
541015,421105,468805.00,469096.00,-291.00
"","","","",""
"","","","",""
541015,421121,469497.00,469499.00,-2.00
541015,421122,469857.00,469236.00,621.00
541015,421125,470144.00,470145.00,-1.00
"","","","",""
"","","","",""
