Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
125,1216,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
126,1219,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
135,1234,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
136,1232,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
165,9050,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
313,1353,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
314,1356,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
315,1358,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
317,1369,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
318,1367,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
319,1374,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
320,13701,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
321,1371,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
322,1373,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
324,1388,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
325,1384,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
326,1389,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
327,1390,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
340,1399,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
341,1397,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
342,30208,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
351,30225,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
352,30220,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
353,30228,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
354,30219,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
355,30223,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
356,30222,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
357,30218,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
358,30221,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
359,30226,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
360,30277,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
371,30286,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
373,30287,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
374,30366,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
377,30365,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
378,30368,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
380,30371,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
381,30372,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
437,31042,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
57,30061,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,Yes
58,30063,Africa - General Freight,019,2015-08-11,"R8,627.20",R803.72,374,No
