Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
444005,Anglo American New,"",2015-08-20 08:00:00,2015-08-20 05:36:00,"2,842.36",51,2015-08-20 05:50:00,100
444005,Anglo American New,"",2015-08-20 12:00:00,2015-08-20 14:06:00,719.57,48,2015-08-20 14:23:00,24
444006,Xstrata Eland,"",2015-08-20 11:00:00,2015-08-20 11:17:00,"4,370.10",149,2015-08-20 11:30:00,140
444006,Xstrata Eland,"",2015-08-20 16:00:00,2015-08-20 17:22:00,"4,223.68",209,2015-08-20 17:38:00,140
444010,Anglo American New,"",2015-08-20 07:00:00,2015-08-20 09:48:00,"2,812.85",107,2015-08-20 09:55:00,100
444010,Anglo American New,"",2015-08-20 19:00:00,2015-08-20 19:00:00,"2,640.44",85,2015-08-20 20:00:00,100
444015,Glencore (Dedicated),"",2015-08-20 22:00:00,2015-08-20 22:48:00,819.04,18,2015-08-20 22:59:00,15
444015,Glencore (Dedicated),"",2015-08-20 15:00:00,2015-08-20 15:00:00,821.33,102,2015-08-20 15:05:00,15
444015,Glencore (Dedicated),"",2015-08-20 17:00:00,2015-08-20 17:00:00,"1,562.11",83,2015-08-20 17:05:00,78
444017,Glencore (Dedicated),"",2015-08-20 09:00:00,2015-08-20 08:50:00,"1,016.44",53,2015-08-20 09:26:00,44
444017,Glencore (Dedicated),"",2015-08-20 14:00:00,2015-08-20 14:40:00,"1,018.16",43,2015-08-20 15:18:00,44
444017,Glencore (Dedicated),"",2015-08-20 01:00:00,2015-08-20 01:00:00,821.78,64,2015-08-20 01:20:00,15
444017,Glencore (Dedicated),"",2015-08-20 20:00:00,2015-08-20 20:50:00,798.03,17,2015-08-20 21:13:00,15
444017,Glencore (Dedicated),"",2015-08-20 23:00:00,2015-08-20 23:10:00,791.18,19,2015-08-20 23:17:00,15
444019,Xstrata Eland,"",2015-08-20 09:00:00,2015-08-20 09:35:00,"4,454.47",149,2015-08-20 09:41:00,140
444019,Glencore (Dedicated),"",2015-08-20 15:00:00,2015-08-20 15:00:00,815.84,25,2015-08-20 15:10:00,15
444019,Glencore (Dedicated),"",2015-08-20 16:45:00,2015-08-20 16:45:00,833.20,37,2015-08-20 16:50:00,15
444019,Anglo American New,"",2015-08-20 21:00:00,2015-08-20 21:00:00,"2,801.97",87,2015-08-20 21:11:00,100
444019,Anglo American New,"",2015-08-20 00:00:00,2015-08-20 00:05:00,636.21,48,2015-08-20 00:15:00,24
444020,Glencore (Dedicated),"",2015-08-20 13:00:00,2015-08-20 13:27:00,824.07,4,2015-08-20 13:39:00,15
444020,Glencore (Dedicated),"",2015-08-20 14:40:00,2015-08-20 14:40:00,"1,008.44",123,2015-08-20 14:56:00,44
444024,Anglo American New,"",2015-08-20 21:00:00,2015-08-20 23:04:00,663.12,97,2015-08-20 23:32:00,24
444024,Anglo American New,"",2015-08-20 05:00:00,2015-08-20 05:33:00,"2,733.63",176,2015-08-20 05:58:00,100
