Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444001,5382,PPC - Heriotdale,40.000,301,2015-09-10,"R6,822.83","R1,885.04",253,Yes
444002,5383,PPC - Heriotdale,40.000,301,2015-09-10,"R6,822.83","R1,885.04",253,Yes
545218,5155,PPC - Heriotdale,40.000,301,2015-09-10,"R9,528.93","R2,632.69",428,Yes
545221,5149,PPC - Heriotdale,40.000,301,2015-09-10,"R9,528.93","R2,632.69",428,Yes
545222,5150,PPC - Heriotdale,40.000,301,2015-09-10,"R9,528.93","R2,632.69",428,Yes
545223,5151,PPC - Heriotdale,40.000,301,2015-09-10,"R9,583.68","R2,647.82",326,Yes
545226,5152,PPC - Heriotdale,40.000,301,2015-09-10,"R9,583.68","R2,647.82",326,Yes
545227,5153,PPC - Heriotdale,40.000,301,2015-09-10,"R9,583.68","R2,647.82",326,Yes
545231,9033,PPC - Heriotdale,40.000,301,2015-09-10,"R4,429.49","R1,384.44",91,Yes
644258,5156,PPC - Heriotdale,40.000,301,2015-09-10,"R6,642.79","R1,835.30",285,Yes
644259,5157,PPC - Heriotdale,40.000,301,2015-09-10,"R6,642.79","R1,835.30",285,Yes
E41,337,PPC - Heriotdale,40.000,301,2015-09-10,"R9,634.63","R2,661.89",329,Yes
T2875,5159,PPC - Heriotdale,40.000,301,2015-09-10,"R9,634.63","R2,661.89",329,Yes
T2899,5161,PPC - Heriotdale,40.000,301,2015-09-10,"R9,634.63","R2,661.89",329,Yes
T2924,5162,PPC - Heriotdale,40.000,301,2015-09-10,"R9,634.63","R2,661.89",329,Yes
T2948,5163,PPC - Heriotdale,40.000,301,2015-09-10,"R9,634.63","R2,661.89",329,Yes
T2950,5164,PPC - Heriotdale,40.000,301,2015-09-10,"R12,245.49","R3,383.23",498,Yes
