Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
12,30045,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
124,1203,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
127,5564,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
131,1229,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
132,1227,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
147,30084,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,No
150,30092,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,No
151,3088,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
152,30089,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
153,30117,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
155,30118,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,No
157,30119,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
158,30120,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,No
159,30121,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,No
160,30123,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
161,30122,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
168,9057,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
266,1214,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
267,1221,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
299,1340,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
303,1354,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
304,1352,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
328,5566,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
332,5573,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
335,30184,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,No
336,30183,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
337,30502,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
343,30207,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
344,30206,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
345,30205,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
347,30204,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
348,30203,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
350,30209,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
361,30290,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
364,30364,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
368,30230,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
372,9061,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
373,30287,Africa - Copperbelt Fleet,35.000,010,2015-10-16,"R7,803.46","R1,000.93",467,Yes
38,30048,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
414,31019,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
416,31021,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
418,31023,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
419,31024,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
420,31025,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
421,31026,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
423,31028,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
427,31032,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
429,31034,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
430,31035,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
431,31036,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
432,31037,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
434,31039,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
435,31040,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
438,31043,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,No
439,31044,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
440,31045,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
443,5617,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
444,5616,LWT Fleet,34.000,002,2015-10-16,"R7,858.17","R2,059.12",437,Yes
445,5621,Freight - Volumax Fleet,34.000,005,2015-10-16,"R7,803.46","R1,000.93",467,Yes
