startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,250
2015-03-19 00:00:00,2015-03-20 00:00:00,251
2015-03-19 00:00:00,2015-03-20 00:00:00,252
2015-03-19 00:00:00,2015-03-20 00:00:00,253
2015-03-19 00:00:00,2015-03-20 00:00:00,254
2015-03-19 00:00:00,2015-03-20 00:00:00,256
2015-03-19 00:00:00,2015-03-20 00:00:00,257
2015-03-19 00:00:00,2015-03-20 00:00:00,258
2015-03-19 00:00:00,2015-03-20 00:00:00,259
2015-03-19 00:00:00,2015-03-20 00:00:00,260
2015-03-19 00:00:00,2015-03-20 00:00:00,255
2015-03-19 00:00:00,2015-03-20 00:00:00,140259
2015-03-19 00:00:00,2015-03-20 00:00:00,140260
2015-03-19 00:00:00,2015-03-20 00:00:00,140261
2015-03-19 00:00:00,2015-03-20 00:00:00,140262
2015-03-19 00:00:00,2015-03-20 00:00:00,140263
2015-03-19 00:00:00,2015-03-20 00:00:00,140264
2015-03-19 00:00:00,2015-03-20 00:00:00,140265
2015-03-19 00:00:00,2015-03-20 00:00:00,140266
2015-03-19 00:00:00,2015-03-20 00:00:00,140272
2015-03-19 00:00:00,2015-03-20 00:00:00,140273
2015-03-19 00:00:00,2015-03-20 00:00:00,140274
2015-03-19 00:00:00,2015-03-20 00:00:00,140275
2015-03-19 00:00:00,2015-03-20 00:00:00,140276
2015-03-19 00:00:00,2015-03-20 00:00:00,141006
2015-03-19 00:00:00,2015-03-20 00:00:00,141007
2015-03-19 00:00:00,2015-03-20 00:00:00,135003
2015-03-19 00:00:00,2015-03-20 00:00:00,140258
2015-03-19 00:00:00,2015-03-20 00:00:00,140278
2015-03-19 00:00:00,2015-03-20 00:00:00,140267
2015-03-19 00:00:00,2015-03-20 00:00:00,140268
2015-03-19 00:00:00,2015-03-20 00:00:00,140269
2015-03-19 00:00:00,2015-03-20 00:00:00,140270
2015-03-19 00:00:00,2015-03-20 00:00:00,140277
2015-03-19 00:00:00,2015-03-20 00:00:00,140250
2015-03-19 00:00:00,2015-03-20 00:00:00,140251
2015-03-19 00:00:00,2015-03-20 00:00:00,140252
2015-03-19 00:00:00,2015-03-20 00:00:00,140253
2015-03-19 00:00:00,2015-03-20 00:00:00,140254
2015-03-19 00:00:00,2015-03-20 00:00:00,140255
2015-03-19 00:00:00,2015-03-20 00:00:00,140256
2015-03-19 00:00:00,2015-03-20 00:00:00,140257
2015-03-19 00:00:00,2015-03-20 00:00:00,135001
2015-03-19 00:00:00,2015-03-20 00:00:00,135002
2015-03-19 00:00:00,2015-03-20 00:00:00,135004
2015-03-19 00:00:00,2015-03-20 00:00:00,141001
2015-03-19 00:00:00,2015-03-20 00:00:00,141002
2015-03-19 00:00:00,2015-03-20 00:00:00,141003
2015-03-19 00:00:00,2015-03-20 00:00:00,141008
2015-03-19 00:00:00,2015-03-20 00:00:00,141009
2015-03-19 00:00:00,2015-03-20 00:00:00,141010
2015-03-19 00:00:00,2015-03-20 00:00:00,541003
2015-03-19 00:00:00,2015-03-20 00:00:00,541007
2015-03-19 00:00:00,2015-03-20 00:00:00,541016
2015-03-19 00:00:00,2015-03-20 00:00:00,541017
2015-03-19 00:00:00,2015-03-20 00:00:00,541013
2015-03-19 00:00:00,2015-03-20 00:00:00,541014
2015-03-19 00:00:00,2015-03-20 00:00:00,541021
2015-03-19 00:00:00,2015-03-20 00:00:00,541022
2015-03-19 00:00:00,2015-03-20 00:00:00,644263
2015-03-19 00:00:00,2015-03-20 00:00:00,541001
2015-03-19 00:00:00,2015-03-20 00:00:00,541002
2015-03-19 00:00:00,2015-03-20 00:00:00,541006
2015-03-19 00:00:00,2015-03-20 00:00:00,541008
2015-03-19 00:00:00,2015-03-20 00:00:00,541009
2015-03-19 00:00:00,2015-03-20 00:00:00,541010
2015-03-19 00:00:00,2015-03-20 00:00:00,541011
2015-03-19 00:00:00,2015-03-20 00:00:00,541015
2015-03-19 00:00:00,2015-03-20 00:00:00,541018
2015-03-19 00:00:00,2015-03-20 00:00:00,541019
2015-03-19 00:00:00,2015-03-20 00:00:00,541020
2015-03-19 00:00:00,2015-03-20 00:00:00,541023
2015-03-19 00:00:00,2015-03-20 00:00:00,541024
2015-03-19 00:00:00,2015-03-20 00:00:00,545219
2015-03-19 00:00:00,2015-03-20 00:00:00,541004
2015-03-19 00:00:00,2015-03-20 00:00:00,541005
2015-03-19 00:00:00,2015-03-20 00:00:00,140273-old
2015-03-19 00:00:00,2015-03-20 00:00:00,545248
2015-03-19 00:00:00,2015-03-20 00:00:00,545247
2015-03-19 00:00:00,2015-03-20 00:00:00,545245
2015-03-19 00:00:00,2015-03-20 00:00:00,CG71GPGP
2015-03-19 00:00:00,2015-03-20 00:00:00,145001
2015-03-19 00:00:00,2015-03-20 00:00:00,145002
2015-03-19 00:00:00,2015-03-20 00:00:00,145003
2015-03-19 00:00:00,2015-03-20 00:00:00,145004
2015-03-19 00:00:00,2015-03-20 00:00:00,145005
2015-03-19 00:00:00,2015-03-20 00:00:00,145006
2015-03-19 00:00:00,2015-03-20 00:00:00,145007
2015-03-19 00:00:00,2015-03-20 00:00:00,Demo
2015-03-19 00:00:00,2015-03-20 00:00:00,Hestony
2015-03-19 00:00:00,2015-03-20 00:00:00,Hestony02
2015-03-19 00:00:00,2015-03-20 00:00:00,CG72GPGP
2015-03-19 00:00:00,2015-03-20 00:00:00,MFR Demo 02
