Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
444070,Coca Cola Canners,"",2015-09-29 08:00:00,2015-09-29 08:13:00,"17,568.46",800,2015-09-29 08:20:00,1080
444071,Illovo Refined GBD F and V,"",2015-09-29 09:00:00,2015-09-29 08:50:00,"2,522.96",92,2015-09-29 09:00:00,46.8
444071,Illovo Refined GBD F and V,"",2015-09-29 16:35:00,2015-09-29 16:35:00,"2,188.16",69,2015-09-29 16:47:00,35
444072,Illovo Refined GBD F and V,"",2015-09-29 03:00:00,2015-09-29 02:40:00,"1,775.97",67,2015-09-29 03:00:00,35
444072,Illovo Refined GBD F and V,"",2015-09-29 11:00:00,2015-09-29 11:30:00,"1,775.97",73,2015-09-29 11:35:00,35
444072,Illovo Refined GBD F and V,"",2015-09-29 18:30:00,2015-09-29 18:20:00,"1,775.97",69,2015-09-29 18:40:00,35
D616,Illovo Refined GBD F and V,"",2015-09-29 13:30:00,2015-09-29 13:40:00,"3,347.33",92,2015-09-29 18:45:00,31.5
D617,Illovo Refined GBD F and V,"",2015-09-29 05:00:00,2015-09-29 05:24:00,"1,608.57",53,2015-09-29 05:35:00,11.7
D617,Illovo Refined GBD F and V,"",2015-09-29 13:00:00,2015-09-29 12:46:00,"2,120.07",85,2015-09-29 13:00:00,31.5
444021,Illovo Refined GBD F and V,"",2015-09-29 08:00:00,2015-09-29 08:44:00,"2,197.46",74,2015-09-29 08:55:00,35
444021,Illovo Refined GBD F and V,"",2015-09-29 16:15:00,2015-09-29 16:15:00,"3,099.56",162,2015-09-29 16:26:00,61.7
444035,Illovo Refined GBD F and V,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"2,110.77",85,2015-09-29 04:26:00,31.5
444035,Illovo Refined GBD F and V,"",2015-09-29 11:00:00,2015-09-29 11:25:00,"2,110.77",84,2015-09-29 11:35:00,31.5
444035,Illovo Refined GBD F and V,"",2015-09-29 19:30:00,2015-09-29 19:30:00,"3,424.72",73,2015-09-29 20:45:00,35
D618,Illovo Refined GBD F and V,"",2015-09-29 02:00:00,2015-09-29 02:11:00,"2,522.96",84,2015-09-29 02:20:00,31.5
D618,Illovo Refined GBD F and V,"",2015-09-29 08:00:00,2015-09-29 08:55:00,"3,108.86",156,2015-09-29 09:00:00,61.7
D618,Illovo Refined GBD F and V,"",2015-09-29 17:00:00,2015-09-29 17:00:00,"3,099.56",158,2015-09-29 17:30:00,61.7
