Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
135001,5140,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
135002,5141,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
135003,5256,Meadow Feeds - P.E,40.000,318,2015-09-18,"R6,238.90","R1,123.00",230,Yes
135004,5142,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140250,5132,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140251,5133,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140252,5134,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140253,5135,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140254,5136,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140255,5137,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140256,5138,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R8,425.35",R421.27,186,Yes
140257,5139,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,364.40",R429.15,186,Yes
140258,5257,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140259,5241,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140260,5242,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140261,5243,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140262,5244,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140263,5245,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140264,5246,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140265,5247,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,084.68","R1,095.24",230,Yes
140266,5248,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R5,781.29","R1,040.63",307,Yes
140267,5197,Meadow Feeds - P.E,40.000,318,2015-09-18,"R8,900.81","R1,602.15",378,Yes
140268,5198,Meadow Feeds - P.E,40.000,318,2015-09-18,"R8,900.81","R1,602.15",378,Yes
140269,5199,Meadow Feeds - P.E,40.000,318,2015-09-18,"R8,900.81","R1,602.15",378,Yes
140270,5200,Meadow Feeds - P.E,40.000,318,2015-09-18,"R8,900.81","R1,602.15",378,Yes
140272,5249,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140273,5250,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140274,5251,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140275,5252,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140276,5253,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
140277,5201,Meadow Feeds - P.E,40.000,318,2015-09-18,"R8,900.81","R1,602.15",378,Yes
140278,5258,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R5,781.29","R1,040.63",307,Yes
141001,5143,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,483.46","R1,167.02",342,Yes
141002,5144,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R8,425.35",R421.27,186,Yes
141006,5254,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
141007,5255,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-18,"R6,238.90","R1,123.00",230,Yes
141008,5146,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,377.40",R430.19,186,Yes
141009,5147,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,377.40",R430.19,186,Yes
141010,5148,Meadow Feeds - Pmb,40.000,316,2015-09-18,"R5,377.40",R430.19,186,Yes
145001,5390,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
145002,5396,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
145003,5391,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
145004,5392,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
145005,5394,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
145006,5393,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
145007,5395,Meadow Feeds - Standerton,"","",2015-09-18,"R8,039.92",R661.03,262,Yes
