Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M007,5099,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M013,6000,Manline Mega,50.000,"",2015-08-01,"R4,216.00",R549.91,248,No
M024,5098,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M031,5049,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M032,5050,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M033,5097,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M034,6001,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M036,6004,Manline Mega,50.000,"",2015-08-01,"R5,787.10",R754.84,116,No
M037,4054,Manline Mega,50.000,"",2015-08-01,"R5,787.10",R754.84,116,Yes
M038,6005,Manline Mega,50.000,"",2015-08-01,"R5,787.10",R754.84,116,Yes
M039,4087,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M040,4088,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,No
M041,4089,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,No
M042,4090,Manline Mega,50.000,"",2015-08-01,"R5,245.05",R684.14,223,Yes
M043,4091,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M044,4092,Manline Mega,50.000,"",2015-08-01,"R5,245.05",R684.14,223,No
M045,4093,Manline Mega,50.000,"",2015-08-01,"R5,245.05",R684.14,223,No
M046,4094,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,No
M047,4095,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M048,4096,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M049,4086,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,No
M050,4097,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M051,4082,Manline Mega,50.000,"",2015-08-01,"R4,240.68",R553.13,223,No
M052,4098,Manline Mega,50.000,"",2015-08-01,"R4,240.68",R553.13,223,No
M053,4083,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M054,4084,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,Yes
M055,4085,Manline Mega,50.000,"",2015-08-01,"R4,240.68",R553.13,223,No
M056,4099,Manline Mega,50.000,"",2015-08-01,"R5,245.05",R684.14,223,No
M057,4100,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M058,4102,Manline Mega,50.000,"",2015-08-01,"R5,554.84",R724.54,198,Yes
M059,4101,Manline Mega,50.000,"",2015-08-01,"R4,240.68",R553.13,223,No
M060,4078,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,Yes
M061,4080,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M062,4081,Manline Mega,50.000,"",2015-08-01,"R6,645.97",R866.87,99,Yes
M063,4079,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,Yes
M064,"",Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M065,"",Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M066,"",Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M067,6010,Manline Mega,50.000,"",2015-08-01,"R4,463.71",R582.22,165,No
M068,6011,Manline Mega,50.000,"",2015-08-01,"R4,463.71",R582.22,165,No
M069,30193,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,Yes
M070,30186,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M071,30189,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,Yes
M072,30185,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M073,30187,Manline Mega,50.000,"",2015-08-01,"R5,787.10",R754.84,116,Yes
M074,30192,Manline Mega,50.000,"",2015-08-01,"R5,787.10",R754.84,116,Yes
M075,30190,Manline Mega,50.000,"",2015-08-01,"R5,787.10",R754.84,116,Yes
M076,30188,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,No
M077,30191,Manline Mega,50.000,"",2015-08-01,"R6,612.90",R862.55,165,Yes
