Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M040,4088,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M041,4089,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M043,4091,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M045,4093,Manline Mega,50.000,"",2015-09-07,"R5,419.88",R706.94,231,No
M047,4095,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M048,4096,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M049,4086,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M050,4097,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M051,4082,Manline Mega,50.000,"",2015-09-07,"R4,382.03",R571.57,231,No
M053,4083,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,Yes
M057,4100,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,No
M058,4102,Manline Mega,50.000,"",2015-09-07,"R5,740.00",R748.70,205,No
