Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
541003,5176,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541004,5177,Meadow Feeds - Randfontein,40.000,319,2015-08-08,R0.01,R0.01,0,Yes
541005,5178,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541006,5179,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541008,5180,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541009,5181,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541012,5169,Meadow Feeds - Randfontein,40.000,319,2015-08-08,R0.01,R0.01,0,Yes
541015,5184,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541018,5185,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541020,5186,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541023,5188,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-08,"R9,671.84","R1,209.36",522,Yes
541024,5189,Meadow Feeds - Randfontein,40.000,319,2015-08-08,"R9,671.84","R1,209.36",522,Yes
MFR Demo 02,"",Meadow Feeds - Randfontein,40.000,319,2015-08-08,R0.01,R0.01,0,Yes
