Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
EC144017,404428,392292.00,391828.00,464.00
"","","","",""
"","","","",""
E76,404451,267895.00,268248.00,-353.00
"","","","",""
E25,404466,125053.00,125134.00,-81.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E23,404556,115643.00,115726.00,-83.00
"","","","",""
"","","","",""
E116,404576,36456.00,36540.00,-84.00
E113,404577,46860.00,46941.00,-81.00
EC144031,404579,291683.00,291647.00,36.00
"","","","",""
E75,404598,272622.00,273661.00,-1039.00
E22,404599,114132.00,116725.00,-2593.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E71,404709,256307.00,256433.00,-126.00
EC144035,404710,219742.00,219686.00,56.00
"","","","",""
"","","","",""
"","","","",""
E45,404966,540853.00,541128.00,-275.00
E49,404985,582418.00,582418.00,0.00
E44,405019,539435.00,542001.00,-2566.00
"","","","",""
EC144022,405024,327764.00,328147.00,-383.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E51,405158,527927.00,528050.00,-123.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E53,405206,569796.00,571016.00,-1220.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E38,405298,67701.00,67784.00,-83.00
"","","","",""
"","","","",""
E73,405329,270902.00,271024.00,-122.00
E25,405366,126305.00,126387.00,-82.00
"","","","",""
E101,405416,60523.00,60604.00,-81.00
E68,405485,268827.00,268949.00,-122.00
E48,405486,530138.00,531091.00,-953.00
"","","","",""
E95,405507,41980.00,42068.00,-88.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
EC144025,405526,382855.00,382818.00,37.00
"","","","",""
"","","","",""
E92,405542,114661.00,114659.00,2.00
"","","","",""
E91,405561,177597.00,176958.00,639.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E57,405635,347404.00,347404.00,0.00
"","","","",""
E109,405640,54029.00,54151.00,-122.00
"","","","",""
"","","","",""
"","","","",""
E83,405649,149047.00,149137.00,-90.00
E55,405653,231460.00,231460.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E54,405713,477510.00,477508.00,2.00
"","","","",""
"","","","",""
EC144023,405782,339966.00,339844.00,122.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
238,406020,556999.00,558053.00,-1054.00
"","","","",""
E32,406048,109997.00,110078.00,-81.00
E55,406085,231864.00,231864.00,0.00
"","","","",""
"","","","",""
EC144028,406095,283393.00,283292.00,101.00
"","","","",""
"","","","",""
E108,406111,57722.00,57844.00,-122.00
E25,406135,127533.00,127616.00,-83.00
E115,406140,38706.00,39464.00,-758.00
"","","","",""
EC144027,406175,387521.00,388944.00,-1423.00
"","","","",""
E70,406230,269123.00,270502.00,-1379.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E51,406301,529228.00,529350.00,-122.00
"","","","",""
"","","","",""
"","","","",""
E27,406398,136696.00,136778.00,-82.00
"","","","",""
"","","","",""
"","","","",""
156,406447,755421.00,755438.00,-17.00
"","","","",""
"","","","",""
E37,406481,65617.00,66461.00,-844.00
"","","","",""
"","","","",""
E36,406501,69821.00,70987.00,-1166.00
E30,406502,64514.00,65686.00,-1172.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E103,406534,58163.00,59325.00,-1162.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E55,406671,232401.00,232968.00,-567.00
"","","","",""
E116,406724,38259.00,38341.00,-82.00
"","","","",""
"","","","",""
"","","","",""
EC144020,406764,405065.00,404992.00,73.00
E53,406770,572219.00,572303.00,-84.00
E31,406777,107133.00,107215.00,-82.00
"","","","",""
E21,406802,140518.00,140600.00,-82.00
"","","","",""
E38,406811,69589.00,69677.00,-88.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
EC144030,406846,201630.00,201503.00,127.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E115,406897,39997.00,40078.00,-81.00
"","","","",""
EC144017,406910,395134.00,395098.00,36.00
EC144037,406916,222005.00,221420.00,585.00
"","","","",""
"","","","",""
"","","","",""
