Truck,Date,Income,Contribution,Kms,Blackout Status
125,2015-03-31,"R8,125.12",R730.52,395,No
126,2015-03-31,"R8,125.12",R730.52,395,No
13,2015-03-31,"R7,340.33",R685.02,355,No
135,2015-03-31,"R8,125.12",R730.52,395,No
136,2015-03-31,"R8,125.12",R730.52,395,No
137,2015-03-31,"R8,125.12",R730.52,395,No
148,2015-03-31,"R7,340.33",R685.02,355,No
163,2015-03-31,"R7,340.33",R685.02,355,No
164,2015-03-31,"R7,340.33",R685.02,355,No
165,2015-03-31,"R8,125.12",R730.52,395,No
166,2015-03-31,"R7,340.33",R685.02,355,No
167,2015-03-31,"R7,340.33",R685.02,355,No
198,2015-03-31,"R8,125.12",R730.52,395,No
249,2015-03-31,"R7,340.33",R685.02,355,No
25,2015-03-31,"R7,340.33",R685.02,355,No
269,2015-03-31,"R7,340.33",R685.02,355,Yes
270,2015-03-31,"R7,340.33",R685.02,355,Yes
281,2015-03-31,"R8,287.58",R667.39,401,No
298,2015-03-31,"R7,340.33",R685.02,355,No
300,2015-03-31,"R7,340.33",R685.02,355,No
301,2015-03-31,"R7,340.33",R685.02,355,No
302,2015-03-31,"R7,340.33",R685.02,355,No
305,2015-03-31,"R7,340.33",R685.02,355,No
306,2015-03-31,"R7,340.33",R685.02,355,No
307,2015-03-31,"R7,340.33",R685.02,355,No
308,2015-03-31,"R7,340.33",R685.02,355,No
309,2015-03-31,"R7,340.33",R685.02,355,No
310,2015-03-31,"R7,340.33",R685.02,355,No
311,2015-03-31,"R7,340.33",R685.02,355,No
312,2015-03-31,"R7,340.33",R685.02,355,No
313,2015-03-31,"R8,125.12",R730.52,395,No
314,2015-03-31,"R8,125.12",R730.52,395,No
315,2015-03-31,"R8,125.12",R730.52,395,No
317,2015-03-31,"R8,125.12",R730.52,395,No
318,2015-03-31,"R8,125.12",R730.52,395,Yes
319,2015-03-31,"R8,125.12",R730.52,395,No
320,2015-03-31,"R8,125.12",R730.52,395,No
321,2015-03-31,"R8,125.12",R730.52,395,Yes
322,2015-03-31,"R8,125.12",R730.52,395,No
323,2015-03-31,"R7,340.33",R685.02,355,No
324,2015-03-31,"R8,125.12",R730.52,395,No
325,2015-03-31,"R8,125.12",R730.52,395,No
326,2015-03-31,"R8,125.12",R730.52,395,No
327,2015-03-31,"R8,125.12",R730.52,395,No
338,2015-03-31,"R7,340.33",R685.02,355,No
339,2015-03-31,"R7,340.33",R685.02,355,No
340,2015-03-31,"R8,125.12",R730.52,395,No
341,2015-03-31,"R8,125.12",R730.52,395,Yes
342,2015-03-31,"R8,125.12",R730.52,395,No
351,2015-03-31,"R8,125.12",R730.52,395,No
352,2015-03-31,"R8,125.12",R730.52,395,Yes
353,2015-03-31,"R8,125.12",R730.52,395,No
354,2015-03-31,"R8,125.12",R730.52,395,No
355,2015-03-31,"R8,125.12",R730.52,395,No
356,2015-03-31,"R8,125.12",R730.52,395,No
357,2015-03-31,"R8,125.12",R730.52,395,Yes
358,2015-03-31,"R8,125.12",R730.52,395,No
359,2015-03-31,"R8,125.12",R730.52,395,No
360,2015-03-31,"R8,125.12",R730.52,395,No
371,2015-03-31,"R8,125.12",R730.52,395,Yes
373,2015-03-31,"R8,125.12",R730.52,395,No
374,2015-03-31,"R8,125.12",R730.52,395,Yes
377,2015-03-31,"R8,125.12",R730.52,395,No
378,2015-03-31,"R8,125.12",R730.52,395,Yes
380,2015-03-31,"R8,125.12",R730.52,395,No
381,2015-03-31,"R8,125.12",R730.52,395,No
387,2015-03-31,"R8,287.58",R667.39,401,No
388,2015-03-31,"R8,287.58",R667.39,401,No
389,2015-03-31,"R8,287.58",R667.39,401,No
39,2015-03-31,"R7,340.33",R685.02,355,No
390,2015-03-31,"R8,287.58",R667.39,401,No
391,2015-03-31,"R8,287.58",R667.39,401,No
392,2015-03-31,"R8,287.58",R667.39,401,No
393,2015-03-31,"R8,287.58",R667.39,401,Yes
394,2015-03-31,"R8,287.58",R667.39,401,Yes
395,2015-03-31,"R8,287.58",R667.39,401,Yes
396,2015-03-31,"R8,287.58",R667.39,401,No
397,2015-03-31,"R8,287.58",R667.39,401,No
398,2015-03-31,"R8,287.58",R667.39,401,No
399,2015-03-31,"R8,287.58",R667.39,401,No
40,2015-03-31,"R7,340.33",R685.02,355,No
400,2015-03-31,"R8,287.58",R667.39,401,Yes
401,2015-03-31,"R8,287.58",R667.39,401,Yes
402,2015-03-31,"R8,287.58",R667.39,401,No
403,2015-03-31,"R8,287.58",R667.39,401,No
404,2015-03-31,"R8,287.58",R667.39,401,No
405,2015-03-31,"R8,287.58",R667.39,401,No
406,2015-03-31,"R8,287.58",R667.39,401,No
407,2015-03-31,"R8,287.58",R667.39,401,No
408,2015-03-31,"R8,287.58",R667.39,401,Yes
409,2015-03-31,"R8,287.58",R667.39,401,No
41,2015-03-31,"R7,340.33",R685.02,355,No
410,2015-03-31,"R8,287.58",R667.39,401,No
411,2015-03-31,"R8,287.58",R667.39,401,Yes
412,2015-03-31,"R8,287.58",R667.39,401,No
44,2015-03-31,"R7,340.33",R685.02,355,No
45,2015-03-31,"R7,340.33",R685.02,355,No
46,2015-03-31,"R7,340.33",R685.02,355,No
47,2015-03-31,"R7,340.33",R685.02,355,No
5,2015-03-31,"R7,340.33",R685.02,355,No
57,2015-03-31,"R8,125.12",R730.52,395,No
58,2015-03-31,"R8,125.12",R730.52,395,Yes
59,2015-03-31,"R7,340.33",R685.02,355,No
60,2015-03-31,"R7,340.33",R685.02,355,No
8,2015-03-31,"R7,340.33",R685.02,355,No
