Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
T038,409633,565060.00,562166.00,2894.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T115,409641,727914.00,727917.00,-3.00
T115,409642,729999.00,732516.00,-2517.00
"","","","",""
"","","","",""
"","","","",""
T115,409646,734070.00,734650.00,-580.00
"","","","",""
T115,409648,738009.00,737901.00,108.00
"","","","",""
T115,409654,741601.00,741895.00,-294.00
T115,409655,743206.00,743498.00,-292.00
"","","","",""
"","","","",""
"","","","",""
T115,409659,751651.00,750996.00,655.00
T115,409660,752991.00,754108.00,-1117.00
"","","","",""
"","","","",""
"","","","",""
T042,409664,597465.00,597316.00,149.00
T049,409803,521484.00,520218.00,1266.00
T057,409808,525651.00,520984.00,4667.00
T049,409853,"",535907.00,-535907.00
"","","","",""
T115,409942,756338.00,756698.00,-360.00
"","","","",""
"","","","",""
T039,410091,686257.00,686206.00,51.00
"","","","",""
"","","","",""
"","","","",""
T105,410246,1297238.00,1281171.00,16067.00
T105,410247,1297907.00,1314367.00,-16460.00
"","","","",""
T105,410249,1301204.00,1320657.00,-19453.00
T105,410250,1301491.00,1285014.00,16477.00
"","","","",""
T105,410252,1304887.00,1285651.00,19236.00
"","","","",""
"","","","",""
T105,410255,1311015.00,1310998.00,17.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T105,410260,1316194.00,1316480.00,-286.00
"","","","",""
"","","","",""
"","","","",""
T123,410266,132675.00,230828.00,-98153.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T041,410322,560453.00,560450.00,3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T041,410340,563722.00,563665.00,57.00
"","","","",""
"","","","",""
"","","","",""
T041,410345,568278.00,568274.00,4.00
"","","","",""
"","","","",""
T041,410349,570531.00,570528.00,3.00
T041,410351,571244.00,571241.00,3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T041,410362,574184.00,574184.00,0.00
"","","","",""
"","","","",""
T041,410367,577697.00,577693.00,4.00
"","","","",""
"","","","",""
T041,410414,582398.00,582054.00,344.00
"","","","",""
"","","","",""
"","","","",""
T041,410427,590100.00,595317.00,-5217.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T128,410560,"",287009.00,-287009.00
T037,410572,691526.00,691531.00,-5.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T132,410885,477910.00,488997.00,-11087.00
T134,410888,295214.00,295141.00,73.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T047,411084,742348.00,741268.00,1080.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T111,411247,733728.00,739244.00,-5516.00
T128,411258,284724.00,284201.00,523.00
T128,411277,285012.00,284608.00,404.00
T127,411280,85551.00,85266.00,285.00
"","","","",""
T115,411400,758062.00,758087.00,-25.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T129,411695,288677.00,288523.00,154.00
T039,411721,688737.00,688732.00,5.00
"","","","",""
T128,411775,285813.00,285523.00,290.00
"","","","",""
T123,411857,133105.00,230505.00,-97400.00
T116,411877,774452.00,774220.00,232.00
T037,411895,693494.00,693481.00,13.00
"","","","",""
T039,412081,689216.00,689221.00,-5.00
"","","","",""
T037,412361,693651.00,693633.00,18.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T038,412526,567599.00,569478.00,-1879.00
"","","","",""
T123,412610,133509.00,230828.00,-97319.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T134,412703,296198.00,296198.00,0.00
"","","","",""
"","","","",""
T055,412716,502006.00,501221.00,785.00
"","","","",""
"","","","",""
"","","","",""
T051,412762,576953.00,576926.00,27.00
"","","","",""
T047,412807,743106.00,743391.00,-285.00
"","","","",""
"","","","",""
T055,412832,502043.00,502014.00,29.00
"","","","",""
T105,412951,1324250.00,1324501.00,-251.00
T038,412966,570076.00,569984.00,92.00
"","","","",""
"","","","",""
T116,413051,776144.00,775922.00,222.00
"","","","",""
"","","","",""
T133,413090,473566.00,472530.00,1036.00
T128,413096,287418.00,285786.00,1632.00
"","","","",""
"","","","",""
T047,413164,743481.00,743391.00,90.00
"","","","",""
T133,413191,473886.00,473857.00,29.00
"","","","",""
T115,413223,761353.00,761134.00,219.00
T129,413226,290870.00,290843.00,27.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T052,413306,562442.00,561989.00,453.00
"","","","",""
T040,413341,645662.00,647472.00,-1810.00
T042,413419,603782.00,603673.00,109.00
"","","","",""
T041,413483,604501.00,604397.00,104.00
"","","","",""
"","","","",""
"","","","",""
T128,413556,287874.00,287798.00,76.00
"","","","",""
"","","","",""
"","","","",""
T053,413628,568999.00,568935.00,64.00
T053,413631,569358.00,569104.00,254.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T105,413882,1325398.00,1325727.00,-329.00
"","","","",""
"","","","",""
T109,413983,793593.00,793384.00,209.00
"","","","",""
T105,414133,1326876.00,1326855.00,21.00
T023,414138,600099.00,600094.00,5.00
T021,414382,724000.00,723961.00,39.00
"","","","",""
"","","","",""
"","","","",""
T053,414453,569968.00,569550.00,418.00
T135,414455,300581.00,300554.00,27.00
"","","","",""
"","","","",""
T105,414565,1327258.00,1327510.00,-252.00
T047,414600,745001.00,744996.00,5.00
T115,414652,763541.00,763225.00,316.00
"","","","",""
T039,414679,692388.00,691993.00,395.00
T132,414704,477910.00,491196.00,-13286.00
T127,414713,87192.00,88131.00,-939.00
T135,414719,301745.00,301292.00,453.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T135,414775,301745.00,300938.00,807.00
"","","","",""
"","","","",""
"","","","",""
T053,414817,570006.00,569550.00,456.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T135,414908,301746.00,300554.00,1192.00
"","","","",""
"","","","",""
"","","","",""
T040,415011,650752.00,650749.00,3.00
"","","","",""
T047,415079,745515.00,745510.00,5.00
"","","","",""
"","","","",""
T055,415155,503245.00,503215.00,30.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T134,415255,300808.00,300038.00,770.00
T128,415302,290743.00,290740.00,3.00
"","","","",""
T051,415325,578285.00,578575.00,-290.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T051,415372,578833.00,578575.00,258.00
"","","","",""
"","","","",""
T127,415381,88493.00,88131.00,362.00
T135,415388,302484.00,302029.00,455.00
T134,415406,301237.00,300779.00,458.00
T053,415419,570660.00,570752.00,-92.00
T135,415420,302485.00,302029.00,456.00
"","","","",""
"","","","",""
"","","","",""
T127,415429,88493.00,89050.00,-557.00
T135,415435,302792.00,302413.00,379.00
T134,415441,302052.00,301519.00,533.00
"","","","",""
T038,415538,572743.00,572737.00,6.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T128,415673,292403.00,291902.00,501.00
T128,415679,292732.00,292326.00,406.00
T055,415702,503973.00,503929.00,44.00
"","","","",""
T123,415712,"",233390.00,-233390.00
"","","","",""
T133,415779,475816.00,475689.00,127.00
"","","","",""
"","","","",""
T039,415919,694609.00,694630.00,-21.00
"","","","",""
"","","","",""
"","","","",""
T047,415986,746513.00,746505.00,8.00
"","","","",""
"","","","",""
T132,416052,492867.00,492493.00,374.00
"","","","",""
T055,416057,504372.00,504344.00,28.00
"","","","",""
T057,416097,539825.00,558888.00,-19063.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T127,416218,89867.00,89366.00,501.00
"","","","",""
"","","","",""
T023,416288,602318.00,602409.00,-91.00
"","","","",""
"","","","",""
T047,416393,747034.00,747029.00,5.00
"","","","",""
T116,416470,780265.00,780260.00,5.00
T041,416487,607000.00,608922.00,-1922.00
T105,416523,1330885.00,1330869.00,16.00
T040,416543,653164.00,653567.00,-403.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T037,416668,696782.00,696772.00,10.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T039,416808,696420.00,696418.00,2.00
T040,416815,653976.00,653978.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T039,416888,696830.00,696828.00,2.00
"","","","",""
T040,416967,654382.00,654379.00,3.00
"","","","",""
"","","","",""
"","","","",""
T023,417159,603593.00,603600.00,-7.00
"","","","",""
T041,417203,610578.00,610575.00,3.00
"","","","",""
"","","","",""
T040,417272,654836.00,654770.00,66.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T053,417321,"",571446.00,-571446.00
T057,417323,"",559063.00,-559063.00
T042,417354,"",610885.00,-610885.00
T123,417362,"",233754.00,-233754.00
"","","","",""
T128,417382,"",293704.00,-293704.00
T135,417394,"",304687.00,-304687.00
"","","","",""
"","","","",""
T051,417411,"",580241.00,-580241.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T123,417480,136500.00,234831.00,-98331.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T123,417516,137123.00,235394.00,-98271.00
"","","","",""
T128,417523,294872.00,295033.00,-161.00
"","","","",""
T133,417535,477156.00,476708.00,448.00
T135,417539,305608.00,305939.00,-331.00
"","","","",""
T134,417546,304292.00,304131.00,161.00
T041,417550,610994.00,610991.00,3.00
T057,417557,540726.00,560321.00,-19595.00
"","","","",""
T051,417560,580795.00,580910.00,-115.00
"","","","",""
"","","","",""
T135,417573,306707.00,305939.00,768.00
T049,417574,527000.00,547526.00,-20526.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T135,417598,306707.00,306489.00,218.00
T129,417609,294921.00,294416.00,505.00
T024,417636,566874.00,574972.00,-8098.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T051,417756,580938.00,580910.00,28.00
"","","","",""
"","","","",""
T128,417779,296441.00,296662.00,-221.00
T055,417795,506160.00,506131.00,29.00
"","","","",""
T135,417816,307294.00,307038.00,256.00
"","","","",""
"","","","",""
T024,417895,568000.00,575311.00,-7311.00
"","","","",""
"","","","",""
T039,418008,698221.00,698170.00,51.00
T134,418009,305605.00,305159.00,446.00
"","","","",""
T051,418014,581548.00,581129.00,419.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T024,418138,575451.00,575311.00,140.00
"","","","",""
T105,418158,1333838.00,1333821.00,17.00
"","","","",""
"","","","",""
"","","","",""
T057,418176,541200.00,560895.00,-19695.00
T051,418186,582100.00,582189.00,-89.00
"","","","",""
T055,418195,506562.00,506561.00,1.00
"","","","",""
"","","","",""
T023,418202,605691.00,605440.00,251.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T134,418222,306430.00,305858.00,572.00
T128,418245,297348.00,296662.00,686.00
"","","","",""
T040,418264,655644.00,655747.00,-103.00
"","","","",""
"","","","",""
"","","","",""
T128,418394,297717.00,297962.00,-245.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T051,418423,582628.00,582602.00,26.00
"","","","",""
T133,418428,478845.00,478174.00,671.00
"","","","",""
T129,418434,296446.00,296548.00,-102.00
T051,418435,583004.00,582602.00,402.00
"","","","",""
"","","","",""
T041,418446,612101.00,612169.00,-68.00
"","","","",""
"","","","",""
"","","","",""
T057,418469,543232.00,561412.00,-18180.00
T123,418476,138231.00,236644.00,-98413.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T041,418650,612393.00,612169.00,224.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T057,418719,543800.00,562045.00,-18245.00
T129,418723,296751.00,296548.00,203.00
"","","","",""
T123,418728,139469.00,237125.00,-97656.00
T055,418733,508139.00,508223.00,-84.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T049,418749,534987.00,548999.00,-14012.00
"","","","",""
T049,418756,536981.00,548746.00,-11765.00
"","","","",""
"","","","",""
"","","","",""
T055,418768,508700.00,507857.00,843.00
"","","","",""
T049,418772,548642.00,548746.00,-104.00
"","","","",""
T135,418781,310705.00,309998.00,707.00
"","","","",""
"","","","",""
T127,418793,94613.00,94226.00,387.00
T129,418804,297539.00,297472.00,67.00
T128,418809,299991.00,299849.00,142.00
T132,418814,497896.00,497457.00,439.00
"","","","",""
"","","","",""
T057,418841,544420.00,562820.00,-18400.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T047,418883,750167.00,750060.00,107.00
T053,418891,574343.00,574029.00,314.00
T134,418905,309486.00,309637.00,-151.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T128,418924,300655.00,300574.00,81.00
T132,418928,498521.00,498255.00,266.00
T024,418930,576217.00,576609.00,-392.00
T128,418938,301309.00,300312.00,997.00
T055,418961,509141.00,509112.00,29.00
"","","","",""
"","","","",""
"","","","",""
T129,418975,298342.00,298317.00,25.00
"","","","",""
T135,418979,311392.00,311623.00,-231.00
T111,418980,740852.00,750756.00,-9904.00
"","","","",""
T105,419043,1334767.00,1335016.00,-249.00
T037,419045,698239.00,698237.00,2.00
"","","","",""
T040,419050,656150.00,656254.00,-104.00
"","","","",""
"","","","",""
T023,419146,606073.00,606097.00,-24.00
"","","","",""
T037,419221,698656.00,698358.00,298.00
T047,419226,750646.00,750748.00,-102.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T037,419480,698991.00,698985.00,6.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T111,419525,741145.00,751120.00,-9975.00
"","","","",""
T039,419534,700124.00,700131.00,-7.00
"","","","",""
"","","","",""
"","","","",""
T105,419577,1336417.00,1336670.00,-253.00
T038,419597,576439.00,576335.00,104.00
"","","","",""
"","","","",""
"","","","",""
T055,419748,509621.00,509705.00,-84.00
T134,419751,310376.00,310243.00,133.00
"","","","",""
"","","","",""
"","","","",""
T021,419759,727994.00,728145.00,-151.00
"","","","",""
T039,419870,700764.00,700661.00,103.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T049,420064,550351.00,550350.00,1.00
"","","","",""
T024,420113,577542.00,577536.00,6.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T105,420365,1337191.00,1337430.00,-239.00
"","","","",""
"","","","",""
T112,420420,731366.00,731355.00,11.00
"","","","",""
T041,420445,614963.00,614963.00,0.00
"","","","",""
"","","","",""
T128,420546,302855.00,302855.00,0.00
"","","","",""
"","","","",""
T133,420552,481753.00,481665.00,88.00
T134,420560,310924.00,311036.00,-112.00
T135,420562,312840.00,313107.00,-267.00
T123,420563,1239751.00,239662.00,1000089.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T057,420577,564598.00,564540.00,58.00
"","","","",""
T049,420610,550928.00,550926.00,2.00
"","","","",""
"","","","",""
T135,420780,313352.00,313265.00,87.00
T057,420784,564924.00,564540.00,384.00
"","","","",""
"","","","",""
T128,420797,303116.00,303442.00,-326.00
T134,420799,311578.00,311590.00,-12.00
"","","","",""
"","","","",""
"","","","",""
T127,420817,1096166.00,96154.00,1000012.00
"","","","",""
T057,420819,564924.00,564840.00,84.00
T133,420820,482514.00,482268.00,246.00
T039,420827,702159.00,702136.00,23.00
T116,420850,785632.00,785626.00,6.00
"","","","",""
T042,420890,614466.00,614719.00,-253.00
T112,420921,731863.00,731857.00,6.00
T040,420929,659029.00,659026.00,3.00
T041,420930,615329.00,615327.00,2.00
T021,421007,729389.00,729337.00,52.00
"","","","",""
"","","","",""
T135,421030,313984.00,314215.00,-231.00
"","","","",""
"","","","",""
"","","","",""
T053,421072,576190.00,575999.00,191.00
T053,421076,576190.00,576155.00,35.00
"","","","",""
T051,421084,586569.00,586365.00,204.00
"","","","",""
T134,421091,311989.00,312139.00,-150.00
T128,421106,304296.00,304620.00,-324.00
T049,421150,551434.00,551690.00,-256.00
T040,421268,659283.00,659280.00,3.00
T041,421285,615595.00,615591.00,4.00
T023,421287,608630.00,608378.00,252.00
T023,421288,608996.00,609020.00,-24.00
T024,421297,578281.00,578276.00,5.00
T116,421363,786125.00,786118.00,7.00
T042,421401,615233.00,615230.00,3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T023,421565,609518.00,609482.00,36.00
T134,421568,312650.00,312139.00,511.00
T134,421575,312650.00,312139.00,511.00
T052,421578,569996.00,569537.00,459.00
"","","","",""
"","","","",""
T055,421605,511560.00,511534.00,26.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T037,421755,701789.00,701780.00,9.00
"","","","",""
T116,421822,787027.00,787291.00,-264.00
T112,421826,732883.00,732872.00,11.00
T114,421844,795668.00,795661.00,7.00
T042,421846,616257.00,615743.00,514.00
T041,421862,616369.00,616366.00,3.00
"","","","",""
"","","","",""
T021,422009,730579.00,730579.00,0.00
"","","","",""
T049,422015,552443.00,552441.00,2.00
"","","","",""
"","","","",""
"","","","",""
T047,422084,752905.00,752902.00,3.00
T047,422085,753277.00,753274.00,3.00
T057,422090,566048.00,565964.00,84.00
"","","","",""
"","","","",""
"","","","",""
T039,422203,703360.00,703357.00,3.00
"","","","",""
"","","","",""
T049,422240,552949.00,552947.00,2.00
T047,422257,753657.00,753970.00,-313.00
"","","","",""
"","","","",""
"","","","",""
T053,422268,577018.00,577043.00,-25.00
"","","","",""
"","","","",""
T129,422271,300703.00,300778.00,-75.00
T129,422272,301133.00,301058.00,75.00
T129,422273,301530.00,301607.00,-77.00
"","","","",""
T129,422275,302262.00,302138.00,124.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T111,422308,746593.00,755592.00,-8999.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T128,422530,305191.00,305280.00,-89.00
T128,422534,305191.00,304620.00,571.00
"","","","",""
T128,422554,306022.00,306204.00,-182.00
"","","","",""
"","","","",""
"","","","",""
T039,422582,703800.00,703863.00,-63.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T039,422693,704108.00,704106.00,2.00
T047,422705,754481.00,754470.00,11.00
"","","","",""
"","","","",""
T041,422720,617196.00,617428.00,-232.00
T055,422723,512676.00,512536.00,140.00
"","","","",""
"","","","",""
T132,422776,501163.00,500759.00,404.00
T123,422808,1241574.00,241662.00,999912.00
"","","","",""
T133,422827,484328.00,484253.00,75.00
T123,422838,1241883.00,241953.00,999930.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T135,422862,316447.00,316420.00,27.00
T128,422864,306401.00,306373.00,28.00
T134,422866,313728.00,313720.00,8.00
"","","","",""
T021,422874,731656.00,731650.00,6.00
"","","","",""
"","","","",""
T134,422887,314100.00,314272.00,-172.00
T039,422932,704357.00,704355.00,2.00
T128,422937,306990.00,306964.00,26.00
"","","","",""
"","","","",""
T024,422963,580257.00,580001.00,256.00
T040,422971,661336.00,661621.00,-285.00
"","","","",""
"","","","",""
T038,423023,580301.00,580548.00,-247.00
T042,423034,617431.00,617410.00,21.00
T105,423081,1340691.00,1340658.00,33.00
T134,423084,314816.00,314969.00,-153.00
T123,423093,242750.00,242836.00,-86.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T128,423192,3077583.00,307555.00,2770028.00
"","","","",""
T051,423197,588267.00,588992.00,-725.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T024,423434,580907.00,580651.00,256.00
T042,423446,618048.00,618027.00,21.00
"","","","",""
T041,423670,618485.00,618482.00,3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T021,423720,732611.00,732593.00,18.00
"","","","",""
"","","","",""
T135,423735,318189.00,318363.00,-174.00
"","","","",""
T024,423750,581226.00,581220.00,6.00
"","","","",""
"","","","",""
T040,423755,661974.00,661971.00,3.00
"","","","",""
"","","","",""
"","","","",""
T134,423821,315235.00,314969.00,266.00
T041,423922,618744.00,618741.00,3.00
"","","","",""
"","","","",""
"","","","",""
T053,424022,578390.00,578925.00,-535.00
T024,424023,581529.00,581787.00,-258.00
T133,424092,485949.00,485792.00,157.00
"","","","",""
"","","","",""
"","","","",""
T135,424168,318547.00,318520.00,27.00
"","","","",""
"","","","",""
T055,424192,514195.00,514278.00,-83.00
"","","","",""
T129,424200,303674.00,303758.00,-84.00
"","","","",""
"","","","",""
T057,424270,567734.00,567926.00,-192.00
"","","","",""
T052,424291,572554.00,572245.00,309.00
T129,424335,303686.00,303110.00,576.00
T053,424376,579299.00,579334.00,-35.00
T040,424407,662732.00,662730.00,2.00
"","","","",""
T114,424430,798772.00,798871.00,-99.00
T114,424432,798899.00,798198.00,701.00
T133,424451,486383.00,486356.00,27.00
T111,424454,751000.00,757265.00,-6265.00
T038,424478,581795.00,581793.00,2.00
T105,424514,1343115.00,1342392.00,723.00
T135,424598,319099.00,319080.00,19.00
T052,424612,572797.00,572713.00,84.00
T042,424614,619005.00,619241.00,-236.00
T134,424634,316114.00,316287.00,-173.00
T134,424637,316473.00,316446.00,27.00
T021,424649,733607.00,733585.00,22.00
T039,424651,705853.00,705851.00,2.00
T041,424654,619811.00,619549.00,262.00
"","","","",""
"","","","",""
"","","","",""
T023,424719,613665.00,613414.00,251.00
T053,424721,579663.00,579558.00,105.00
T039,424771,705853.00,705851.00,2.00
T049,424772,554815.00,554920.00,-105.00
"","","","",""
T024,424789,582373.00,582367.00,6.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T040,424833,663278.00,663275.00,3.00
T037,424842,704534.00,704749.00,-215.00
"","","","",""
"","","","",""
T021,424854,734048.00,734041.00,7.00
T105,424871,1343359.00,1343355.00,4.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T116,424896,791321.00,791061.00,260.00
T134,424905,317233.00,317403.00,-170.00
T134,424909,317233.00,317008.00,225.00
"","","","",""
T135,424912,319840.00,320010.00,-170.00
T055,424913,514774.00,514428.00,346.00
T053,424914,579663.00,578069.00,1594.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T041,424970,620067.00,620064.00,3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T105,425075,1344224.00,1343909.00,315.00
T053,425083,580073.00,580046.00,27.00
T057,425088,568648.00,568850.00,-202.00
"","","","",""
"","","","",""
"","","","",""
T116,425116,791649.00,791641.00,8.00
"","","","",""
"","","","",""
"","","","",""
T129,425158,304756.00,304670.00,86.00
T055,425173,515217.00,515132.00,85.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T114,425323,800348.00,800342.00,6.00
T042,425329,620217.00,619903.00,314.00
"","","","",""
"","","","",""
"","","","",""
T023,425463,614449.00,614446.00,3.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T105,425576,1345025.00,1345020.00,5.00
T123,425593,245255.00,245165.00,90.00
T105,425603,1345400.00,1345576.00,-176.00
T135,425605,320400.00,320629.00,-229.00
"","","","",""
"","","","",""
"","","","",""
T039,425700,706494.00,706494.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T042,426036,621104.00,621371.00,-267.00
T111,426049,754701.00,760037.00,-5336.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T055,426357,515854.00,515769.00,85.00
"","","","",""
T105,426398,1346310.00,1345576.00,734.00
"","","","",""
T105,426511,"",1345576.00,-1345576.00
T038,426527,584291.00,584288.00,3.00
"","","","",""
"","","","",""
"","","","",""
