Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
E38,409987,72887.00,72969.00,-82.00
E21,409988,144102.00,144185.00,-83.00
"","","","",""
"","","","",""
E48,410004,535021.00,536027.00,-1006.00
"","","","",""
E29,410019,95236.00,95322.00,-86.00
E65,410026,336064.00,336146.00,-82.00
E101,410030,66147.00,66231.00,-84.00
"","","","",""
E70,410115,274400.00,275398.00,-998.00
"","","","",""
"","","","",""
E68,410127,274213.00,275073.00,-860.00
E23,410131,121334.00,121449.00,-115.00
"","","","",""
E117,410267,52617.00,52701.00,-84.00
E93,410275,64500.00,64581.00,-81.00
E99,410282,63224.00,63332.00,-108.00
"","","","",""
E47,410294,565716.00,565220.00,496.00
E66,410329,355786.00,359142.00,-3356.00
"","","","",""
E28,410352,162935.00,163023.00,-88.00
E64,410378,344583.00,347135.00,-2552.00
E80,410412,140929.00,142031.00,-1102.00
"","","","",""
"","","","",""
"","","","",""
E112,410657,50215.00,51218.00,-1003.00
E49,410659,588689.00,588771.00,-82.00
"","","","",""
"","","","",""
E106,410681,59691.00,59812.00,-121.00
E67,410692,357781.00,357908.00,-127.00
"","","","",""
E115,410700,43737.00,43819.00,-82.00
E30,410727,70900.00,70982.00,-82.00
"","","","",""
"","","","",""
E98,410978,65472.00,65578.00,-106.00
"","","","",""
E102,410985,63698.00,63780.00,-82.00
E29,410991,96439.00,96541.00,-102.00
E21,410996,145355.00,145437.00,-82.00
E95,411006,44179.00,45264.00,-1085.00
E66,411012,356562.00,359142.00,-2580.00
E65,411015,337004.00,339572.00,-2568.00
E37,411022,70050.00,70890.00,-840.00
E38,411023,73937.00,74779.00,-842.00
E44,411024,545515.00,548065.00,-2550.00
E110,411047,57057.00,57243.00,-186.00
"","","","",""
"","","","",""
E23,411109,122620.00,122702.00,-82.00
E107,411116,59191.00,59537.00,-346.00
E79,411127,151889.00,153302.00,-1413.00
E116,411165,43283.00,43366.00,-83.00
E51,411244,534885.00,535891.00,-1006.00
"","","","",""
"","","","",""
E105,411266,61513.00,62675.00,-1162.00
"","","","",""
"","","","",""
"","","","",""
E47,411345,566663.00,566745.00,-82.00
"","","","",""
E75,411373,279717.00,279841.00,-124.00
E74,411379,279490.00,279613.00,-123.00
"","","","",""
"","","","",""
E93,411415,65799.00,65887.00,-88.00
"","","","",""
"","","","",""
E33,411458,112030.00,112113.00,-83.00
E80,411470,142114.00,143674.00,-1560.00
"","","","",""
"","","","",""
"","","","",""
E98,411474,66019.00,66100.00,-81.00
"","","","",""
E29,411476,97147.00,98262.00,-1115.00
"","","","",""
"","","","",""
E113,411480,55781.00,55864.00,-83.00
E21,411481,146622.00,146706.00,-84.00
"","","","",""
"","","","",""
E106,411512,60819.00,60941.00,-122.00
E79,411525,153212.00,153302.00,-90.00
E95,411536,45184.00,45264.00,-80.00
"","","","",""
E25,411544,133475.00,133558.00,-83.00
E101,411546,68632.00,68714.00,-82.00
E93,411600,66941.00,67022.00,-81.00
E51,411602,536022.00,537195.00,-1173.00
E53,411608,577547.00,578881.00,-1334.00
E64,411610,346296.00,347135.00,-839.00
"","","","",""
"","","","",""
"","","","",""
E30,411706,72078.00,72996.00,-918.00
E49,411830,590017.00,590100.00,-83.00
E117,411855,54922.00,55005.00,-83.00
E28,411856,165447.00,165531.00,-84.00
E75,411862,281015.00,281137.00,-122.00
E23,411869,123838.00,123396.00,442.00
E27,411870,143330.00,143417.00,-87.00
E71,411878,266333.00,267512.00,-1179.00
"","","","",""
E76,411902,276794.00,276922.00,-128.00
E110,411986,59846.00,60957.00,-1111.00
E32,411987,117601.00,117731.00,-130.00
"","","","",""
E67,412003,359642.00,359268.00,374.00
"","","","",""
E114,412023,45814.00,45896.00,-82.00
E22,412041,120092.00,120177.00,-85.00
E116,412092,44552.00,44634.00,-82.00
E112,412111,52393.00,52515.00,-122.00
E24,412131,118901.00,118992.00,-91.00
E48,412163,537518.00,538678.00,-1160.00
E101,412170,69131.00,69212.00,-81.00
"","","","",""
E33,412205,113377.00,113473.00,-96.00
"","","","",""
E115,412229,46235.00,46318.00,-83.00
E72,412230,271779.00,272749.00,-970.00
"","","","",""
E80,412253,143589.00,143674.00,-85.00
E100,412256,59207.00,59287.00,-80.00
E93,412257,67300.00,68365.00,-1065.00
"","","","",""
"","","","",""
E113,412310,56915.00,56997.00,-82.00
E25,412462,134566.00,135639.00,-1073.00
"","","","",""
"","","","",""
E44,412481,547226.00,548065.00,-839.00
E37,412531,72029.00,72179.00,-150.00
"","","","",""
E50,412564,544747.00,545701.00,-954.00
"","","","",""
"","","","",""
E59,412668,75105.00,75206.00,-101.00
E99,412707,64055.00,65058.00,-1003.00
"","","","",""
E36,412751,78427.00,79501.00,-1074.00
"","","","",""
E70,412781,277681.00,277822.00,-141.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E29,412905,99598.00,99691.00,-93.00
E65,412914,339489.00,339572.00,-83.00
E117,412921,56094.00,56186.00,-92.00
E93,412976,68279.00,68365.00,-86.00
E52,413076,553369.00,553455.00,-86.00
E110,413084,61079.00,62246.00,-1167.00
E47,413116,568760.00,568845.00,-85.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E69,413325,272637.00,273657.00,-1020.00
E115,413339,47412.00,47494.00,-82.00
"","","","",""
E74,413365,282092.00,282324.00,-232.00
E66,413372,359223.00,362583.00,-3360.00
E98,413389,68604.00,68685.00,-81.00
E31,413418,115573.00,115698.00,-125.00
E27,413423,144647.00,145592.00,-945.00
E107,413424,60613.00,60734.00,-121.00
E101,413425,70407.00,70489.00,-82.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E99,413478,65199.00,66251.00,-1052.00
E73,413479,281225.00,281346.00,-121.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E75,413786,282357.00,282479.00,-122.00
"","","","",""
"","","","",""
"","","","",""
E100,413868,60630.00,64005.00,-3375.00
E53,413873,578976.00,580042.00,-1066.00
"","","","",""
E80,413928,143952.00,144934.00,-982.00
"","","","",""
E93,413945,69365.00,69448.00,-83.00
E70,413946,279074.00,279215.00,-141.00
E116,413951,46777.00,46857.00,-80.00
E117,413954,57242.00,57333.00,-91.00
"","","","",""
"","","","",""
E48,413962,539920.00,540041.00,-121.00
"","","","",""
E29,413965,100805.00,100890.00,-85.00
"","","","",""
E72,413971,273936.00,274097.00,-161.00
E50,413979,545831.00,546999.00,-1168.00
"","","","",""
E21,413982,150283.00,150366.00,-83.00
E112,414021,54896.00,54937.00,-41.00
E44,414028,548902.00,548984.00,-82.00
E109,414038,61335.00,61457.00,-122.00
E109,414040,62720.00,63885.00,-1165.00
"","","","",""
"","","","",""
E27,414058,145508.00,145592.00,-84.00
E47,414085,569849.00,569932.00,-83.00
E108,414098,61312.00,61438.00,-126.00
"","","","",""
E108,414105,63899.00,64020.00,-121.00
E108,414107,65191.00,65313.00,-122.00
E108,414109,66672.00,67640.00,-968.00
"","","","",""
E102,414126,67844.00,67925.00,-81.00
"","","","",""
E113,414129,59426.00,59507.00,-81.00
E33,414173,114763.00,117080.00,-2317.00
"","","","",""
E101,414186,71651.00,71733.00,-82.00
E23,414195,126575.00,126656.00,-81.00
E107,414200,61909.00,62031.00,-122.00
"","","","",""
E103,414208,67911.00,68033.00,-122.00
E104,414223,67419.00,67540.00,-121.00
E32,414238,119366.00,120206.00,-840.00
E110,414298,62376.00,63579.00,-1203.00
"","","","",""
"","","","",""
E93,414451,70298.00,70378.00,-80.00
E114,414460,49284.00,49366.00,-82.00
E100,414531,61693.00,64005.00,-2312.00
E28,414573,169533.00,169616.00,-83.00
"","","","",""
E65,414610,340805.00,340888.00,-83.00
E50,414668,546876.00,546999.00,-123.00
E69,414675,274917.00,274962.00,-45.00
E73,414677,282517.00,282638.00,-121.00
E109,414706,64889.00,65073.00,-184.00
E76,414712,278339.00,279341.00,-1002.00
E111,414714,51283.00,52320.00,-1037.00
"","","","",""
"","","","",""
E25,414736,137972.00,137927.00,45.00
"","","","",""
E32,414741,120120.00,120206.00,-86.00
E29,414743,102130.00,102223.00,-93.00
"","","","",""
E38,414756,77259.00,78550.00,-1291.00
E48,414798,541063.00,541186.00,-123.00
E37,414800,74632.00,74754.00,-122.00
E106,414803,64564.00,64685.00,-121.00
"","","","",""
"","","","",""
E102,414917,68981.00,69063.00,-82.00
"","","","",""
E38,414953,77471.00,79730.00,-2259.00
E98,414980,70957.00,70957.00,0.00
E117,414993,58537.00,58639.00,-102.00
E116,414999,48030.00,48112.00,-82.00
"","","","",""
E23,415084,127886.00,128071.00,-185.00
"","","","",""
E74,415152,283891.00,284931.00,-1040.00
E101,415158,72797.00,72939.00,-142.00
"","","","",""
"","","","",""
E53,415220,581104.00,581184.00,-80.00
"","","","",""
E71,415347,270297.00,271293.00,-996.00
"","","","",""
"","","","",""
"","","","",""
E107,415676,63264.00,64695.00,-1431.00
"","","","",""
E104,415757,68721.00,68845.00,-124.00
E51,415784,537517.00,538382.00,-865.00
E51,415785,539335.00,539657.00,-322.00
E51,415789,540654.00,540845.00,-191.00
E108,415805,68821.00,68942.00,-121.00
"","","","",""
E66,415869,361740.00,362583.00,-843.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
E114,416048,50593.00,51522.00,-929.00
E102,416093,70350.00,71536.00,-1186.00
E59,416096,78750.00,78833.00,-83.00
E115,416100,49884.00,49966.00,-82.00
E116,416113,49291.00,49372.00,-81.00
"","","","",""
E25,416123,139299.00,139382.00,-83.00
"","","","",""
E44,416201,550188.00,550187.00,1.00
"","","","",""
"","","","",""
E145,416406,31010.00,31122.00,-112.00
E117,416430,59777.00,59889.00,-112.00
"","","","",""
"","","","",""
"","","","",""
E21,416444,153068.00,154201.00,-1133.00
"","","","",""
E29,416457,103100.00,103186.00,-86.00
E68,416471,280300.00,281476.00,-1176.00
E23,416478,128467.00,129024.00,-557.00
E67,416498,361725.00,361858.00,-133.00
"","","","",""
E110,416504,64592.00,64715.00,-123.00
E114,416527,51441.00,51522.00,-81.00
E80,416561,146234.00,146935.00,-701.00
"","","","",""
E53,416587,582689.00,582772.00,-83.00
E66,416598,362499.00,362583.00,-84.00
"","","","",""
E112,416616,57249.00,57377.00,-128.00
E103,416619,70347.00,70468.00,-121.00
E21,416670,154117.00,154201.00,-84.00
E114,416671,51604.00,52733.00,-1129.00
E27,416673,148155.00,148239.00,-84.00
E33,416676,117175.00,120541.00,-3366.00
"","","","",""
E104,416692,69854.00,69976.00,-122.00
"","","","",""
E24,416713,123331.00,123414.00,-83.00
"","","","",""
"","","","",""
E80,416732,146651.00,146935.00,-284.00
"","","","",""
E36,416757,82057.00,82179.00,-122.00
E50,416763,549312.00,549434.00,-122.00
E31,416766,119326.00,120592.00,-1266.00
E32,416768,122510.00,122594.00,-84.00
E28,416787,172294.00,172477.00,-183.00
E106,416790,66081.00,67081.00,-1000.00
E102,416791,71455.00,71536.00,-81.00
E65,416794,343306.00,343387.00,-81.00
E116,416817,50603.00,50686.00,-83.00
E101,416820,74337.00,75201.00,-864.00
E74,416839,285322.00,286294.00,-972.00
E93,416847,73590.00,73672.00,-82.00
E98,416848,73213.00,74329.00,-1116.00
"","","","",""
E25,416864,140608.00,140689.00,-81.00
E108,416911,70014.00,70136.00,-122.00
"","","","",""
E76,416949,280609.00,281616.00,-1007.00
E80,417004,146849.00,146935.00,-86.00
"","","","",""
E64,417057,352378.00,354933.00,-2555.00
E66,417059,363451.00,366026.00,-2575.00
"","","","",""
"","","","",""
"","","","",""
E100,417126,63941.00,64005.00,-64.00
E109,417140,67658.00,68671.00,-1013.00
"","","","",""
E67,417166,362912.00,363029.00,-117.00
E114,417214,52691.00,52733.00,-42.00
"","","","",""
"","","","",""
E69,417266,277717.00,278892.00,-1175.00
E95,417267,48329.00,48415.00,-86.00
E29,417279,104514.00,104600.00,-86.00
"","","","",""
E111,417376,52495.00,53662.00,-1167.00
E22,417395,125233.00,125317.00,-84.00
E38,417397,79555.00,79730.00,-175.00
E38,417409,81190.00,81313.00,-123.00
E101,417491,75319.00,75201.00,118.00
E27,417501,149473.00,149556.00,-83.00
E98,417547,74285.00,74329.00,-44.00
"","","","",""
E24,417599,124483.00,124585.00,-102.00
E110,417616,66096.00,67079.00,-983.00
"","","","",""
"","","","",""
E65,417624,344189.00,345119.00,-930.00
"","","","",""
E106,417663,67304.00,68344.00,-1040.00
E115,417669,52251.00,52332.00,-81.00
E107,417670,65706.00,65824.00,-118.00
"","","","",""
"","","","",""
E32,417723,123795.00,123878.00,-83.00
E28,417733,173720.00,173822.00,-102.00
E48,417758,543659.00,543780.00,-121.00
E93,417763,74810.00,74888.00,-78.00
E109,417853,68550.00,68671.00,-121.00
E104,417858,71250.00,72421.00,-1171.00
E68,417903,282487.00,282608.00,-121.00
E108,417904,71151.00,71275.00,-124.00
"","","","",""
E100,417976,65120.00,65209.00,-89.00
E112,418010,58803.00,59944.00,-1141.00
E51,418015,542323.00,543184.00,-861.00
E103,418034,71650.00,71775.00,-125.00
"","","","",""
E102,418084,72566.00,73399.00,-833.00
E113,418108,64128.00,64210.00,-82.00
E31,418146,121106.00,120592.00,514.00
"","","","",""
"","","","",""
E22,418212,125596.00,128966.00,-3370.00
E145,418306,32166.00,32288.00,-122.00
E59,418359,81050.00,81132.00,-82.00
E117,418451,62428.00,62509.00,-81.00
"","","","",""
E37,418555,76503.00,76502.00,1.00
E36,418569,83978.00,85234.00,-1256.00
"","","","",""
E47,418595,571996.00,572570.00,-574.00
E47,418597,572649.00,572570.00,79.00
E101,418627,76171.00,76898.00,-727.00
E102,418639,73315.00,73399.00,-84.00
E116,418643,53160.00,53242.00,-82.00
E23,418722,130964.00,132028.00,-1064.00
E67,418732,364269.00,364403.00,-134.00
E38,418792,82488.00,82609.00,-121.00
E111,418889,53754.00,54913.00,-1159.00
"","","","",""
E112,418925,59823.00,59944.00,-121.00
E25,418929,141902.00,141985.00,-83.00
E105,418933,67606.00,68770.00,-1164.00
"","","","",""
E22,418969,126374.00,128966.00,-2592.00
E24,419003,125196.00,126297.00,-1101.00
"","","","",""
"","","","",""
E31,419056,122406.00,122489.00,-83.00
E114,419069,54330.00,54412.00,-82.00
E110,419077,67333.00,68539.00,-1206.00
"","","","",""
E95,419081,49490.00,50455.00,-965.00
E44,419113,552115.00,551864.00,251.00
E108,419179,72313.00,72411.00,-98.00
E52,419185,557933.00,558018.00,-85.00
"","","","",""
E113,419262,65080.00,65162.00,-82.00
E65,419269,345038.00,345119.00,-81.00
E47,419271,573264.00,572570.00,694.00
"","","","",""
"","","","",""
E75,419362,287436.00,288500.00,-1064.00
E70,419368,283123.00,284291.00,-1168.00
"","","","",""
E76,419386,282788.00,282910.00,-122.00
E100,419403,66063.00,68623.00,-2560.00
E64,419406,354091.00,354933.00,-842.00
E50,419408,550725.00,550880.00,-155.00
"","","","",""
E74,419432,285322.00,286362.00,-1040.00
E23,419437,131941.00,132028.00,-87.00
"","","","",""
E93,419452,76261.00,77319.00,-1058.00
E116,419466,54303.00,54385.00,-82.00
E102,419470,74463.00,74545.00,-82.00
E101,419477,76981.00,78241.00,-1260.00
E110,419488,68349.00,68539.00,-190.00
E95,419494,50438.00,50455.00,-17.00
E36,419496,85329.00,85409.00,-80.00
E24,419499,126212.00,126297.00,-85.00
"","","","",""
E44,419549,553146.00,553103.00,43.00
"","","","",""
E47,419652,575085.00,574577.00,508.00
E98,419665,76152.00,76835.00,-683.00
"","","","",""
"","","","",""
E33,419713,119675.00,120541.00,-866.00
E31,419716,123716.00,123819.00,-103.00
E93,419723,77237.00,77319.00,-82.00
E59,419769,82430.00,83148.00,-718.00
E32,419780,126285.00,126368.00,-83.00
"","","","",""
"","","","",""
E52,419854,559076.00,559170.00,-94.00
E64,419884,354851.00,354933.00,-82.00
E79,419948,155114.00,156205.00,-1091.00
E105,419949,68900.00,70074.00,-1174.00
E111,419951,54785.00,54913.00,-128.00
E73,419954,286500.00,287500.00,-1000.00
E113,419976,66415.00,66497.00,-82.00
E36,419985,86242.00,86328.00,-86.00
E101,420001,78153.00,78241.00,-88.00
E76,420052,283925.00,284048.00,-123.00
E116,420057,55443.00,55526.00,-83.00
"","","","",""
"","","","",""
E71,420083,274459.00,273359.00,1100.00
E107,420084,67053.00,67174.00,-121.00
"","","","",""
E68,420156,283832.00,283956.00,-124.00
"","","","",""
"","","","",""
E51,420236,544286.00,544472.00,-186.00
E98,420238,76753.00,76835.00,-82.00
E67,420247,365634.00,365834.00,-200.00
E29,420269,107589.00,107677.00,-88.00
E102,420270,75602.00,75686.00,-84.00
"","","","",""
"","","","",""
E69,420325,279211.00,280252.00,-1041.00
E66,420333,365188.00,366026.00,-838.00
"","","","",""
E75,420352,288693.00,289667.00,-974.00
E98,420381,76916.00,77978.00,-1062.00
E21,420388,157181.00,157264.00,-83.00
"","","","",""
E117,420475,65009.00,65091.00,-82.00
E93,420710,78377.00,78455.00,-78.00
E66,420842,365716.00,366026.00,-310.00
E50,420856,552207.00,553213.00,-1006.00
"","","","",""
E31,420907,124979.00,125061.00,-82.00
E32,420909,127435.00,127510.00,-75.00
"","","","",""
E74,421047,289029.00,289999.00,-970.00
"","","","",""
"","","","",""
"","","","",""
E75,421206,289545.00,289667.00,-122.00
E80,421258,148187.00,148218.00,-31.00
E98,421261,77896.00,77978.00,-82.00
E23,421270,133271.00,134498.00,-1227.00
"","","","",""
"","","","",""
E79,421295,156117.00,156205.00,-88.00
E24,421334,127366.00,127449.00,-83.00
E29,421336,108787.00,108876.00,-89.00
"","","","",""
E36,421348,87423.00,88022.00,-599.00
E102,421355,76782.00,76868.00,-86.00
E59,421374,84144.00,84226.00,-82.00
E113,421386,67728.00,67810.00,-82.00
"","","","",""
E68,421503,285134.00,285256.00,-122.00
E114,421505,56655.00,56742.00,-87.00
E47,421507,576544.00,576870.00,-326.00
E108,421523,73634.00,73756.00,-122.00
E27,421554,153396.00,153484.00,-88.00
"","","","",""
"","","","",""
E117,421566,66310.00,66393.00,-83.00
E116,421590,56918.00,57343.00,-425.00
"","","","",""
E48,421673,547442.00,548604.00,-1162.00
E115,421693,54983.00,55079.00,-96.00
E70,421699,"",285417.00,-285417.00
E22,421702,128882.00,128966.00,-84.00
"","","","",""
"","","","",""
"","","","",""
E98,421739,78401.00,78483.00,-82.00
"","","","",""
E80,421780,148375.00,148464.00,-89.00
E66,421794,367219.00,367302.00,-83.00
"","","","",""
E145,421804,34497.00,34619.00,-122.00
E93,421828,79668.00,79750.00,-82.00
E109,421831,72362.00,73396.00,-1034.00
"","","","",""
