startDate,stopDate,Truck
2014-06-11 00:00:00,2014-06-12 00:00:00,444007
2014-06-11 00:00:00,2014-06-12 00:00:00,444008
2014-06-11 00:00:00,2014-06-12 00:00:00,444009
2014-06-11 00:00:00,2014-06-12 00:00:00,444011
2014-06-11 00:00:00,2014-06-12 00:00:00,444012
2014-06-11 00:00:00,2014-06-12 00:00:00,444013
2014-06-11 00:00:00,2014-06-12 00:00:00,444021
2014-06-11 00:00:00,2014-06-12 00:00:00,444022
2014-06-11 00:00:00,2014-06-12 00:00:00,444023
2014-06-11 00:00:00,2014-06-12 00:00:00,444027
2014-06-11 00:00:00,2014-06-12 00:00:00,444028
2014-06-11 00:00:00,2014-06-12 00:00:00,444029
2014-06-11 00:00:00,2014-06-12 00:00:00,444033
2014-06-11 00:00:00,2014-06-12 00:00:00,444034
2014-06-11 00:00:00,2014-06-12 00:00:00,444035
2014-06-11 00:00:00,2014-06-12 00:00:00,444036
2014-06-11 00:00:00,2014-06-12 00:00:00,444037
2014-06-11 00:00:00,2014-06-12 00:00:00,444038
2014-06-11 00:00:00,2014-06-12 00:00:00,444039
2014-06-11 00:00:00,2014-06-12 00:00:00,444040
2014-06-11 00:00:00,2014-06-12 00:00:00,444041
2014-06-11 00:00:00,2014-06-12 00:00:00,444042
2014-06-11 00:00:00,2014-06-12 00:00:00,444043
2014-06-11 00:00:00,2014-06-12 00:00:00,545231
2014-06-11 00:00:00,2014-06-12 00:00:00,545233
2014-06-11 00:00:00,2014-06-12 00:00:00,Anglo - Aux
2014-06-11 00:00:00,2014-06-12 00:00:00,444030
2014-06-11 00:00:00,2014-06-12 00:00:00,444016
