Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
T002,4046,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T003,4047,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T004,4048,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T005,4049,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T007,4051,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T008,4034,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T009,4035,T24 - Revenue - Merensky,40.000,"",2015-09-13,R0.00,R0.00,0,Yes
T021,4001,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T022,4002,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T023,4032,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R8,493.86","R1,528.89",400,Yes
T024,4033,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R8,493.86","R1,528.89",400,Yes
T025,4003,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T037,4004,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T038,4021,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T039,4036,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,No
T040,4040,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T041,4041,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T042,4042,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,No
T043,4043,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R8,609.25","R1,549.67",500,Yes
T044,4022,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R8,609.25","R1,549.67",500,Yes
T045,4023,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R8,609.25","R1,549.67",500,Yes
T046,4024,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R8,609.25","R1,549.67",500,Yes
T047,4005,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T048,4006,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T049,4045,T24 - Revenue MPU Adhoc,40.000,"",2015-09-13,"R7,708.59","R1,387.55",450,Yes
T050,4007,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
T052,4013,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
T053,4016,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
T054,4025,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
T055,4014,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
T056,4008,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
T057,4017,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-13,"R8,177.11","R1,471.88",417,Yes
