Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
D696,"",Goldi-Standerton (Catching),"","",2015-10-15,"R2,438.40",R705.94,27,Yes
D697,"",Goldi-Standerton (Catching),"","",2015-10-15,"R3,092.99",R705.94,150,Yes
D698,"",Goldi-Standerton (Catching),"","",2015-10-15,"R3,092.99",R705.94,150,Yes
D699,31084,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D700,31090,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D701,31085,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D702,31087,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D703,31086,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D704,31089,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D705,31088,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D706,31083,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D707,31097,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D708,31096,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D709,31093,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D710,31095,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D711,31092,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D712,31094,Goldi-Standerton (Catching),"","",2015-10-15,"R4,901.47",R705.94,242,Yes
D713,31091,Goldi-Standerton (Catching),"","",2015-10-15,"R4,801.20",R705.94,308,Yes
