Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M007,5099,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M024,5098,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M031,5049,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M032,5050,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M033,5097,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M034,6001,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M036,6004,Manline Mega,50.000,"",2015-09-03,"R5,980.00",R780.00,120,Yes
M037,4054,Manline Mega,50.000,"",2015-09-03,"R5,980.00",R780.00,120,Yes
M038,6005,Manline Mega,50.000,"",2015-09-03,"R5,980.00",R780.00,120,Yes
M040,4088,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M041,4089,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M043,4091,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M046,4094,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,No
M047,4095,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M048,4096,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M049,4086,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M050,4097,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M053,4083,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,Yes
M057,4100,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,No
M058,4102,Manline Mega,50.000,"",2015-09-03,"R5,740.00",R748.70,205,No
M061,4080,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M062,4081,Manline Mega,50.000,"",2015-09-03,"R6,867.50",R895.76,103,Yes
M073,30187,Manline Mega,50.000,"",2015-09-03,"R5,980.00",R780.00,120,Yes
M074,30192,Manline Mega,50.000,"",2015-09-03,"R5,980.00",R780.00,120,Yes
M075,30190,Manline Mega,50.000,"",2015-09-03,"R5,980.00",R780.00,120,Yes
