Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
156,Hillside Aluminium Ltd,"",2015-08-04 02:00:00,2015-08-04 01:30:00,"1,788.01",12,2015-08-04 01:35:00,223
156,Hillside Aluminium Ltd,"",2015-08-04 04:50:00,2015-08-04 04:50:00,"1,136.47",14,2015-08-04 04:55:00,223
156,Hillside Aluminium Ltd,"",2015-08-04 18:00:00,2015-08-04 09:00:00,"1,723.35",235,2015-08-04 09:05:00,223
236,Buckman New,"",2015-08-04 14:00:00,(none),0.00,1250,(none),1250
E49,Ecosse-Protea Chemicals Mining,"",2015-08-04 12:00:00,2015-08-03 21:00:00,"8,387.86",422,2015-08-04 09:00:00,432
E55,Buckman New,"",2015-08-04 08:00:00,2015-08-04 13:00:00,351.00,313,2015-08-04 13:05:00,200
E65,Total SA Bridging F&V,"",2015-08-03 12:00:00,2015-08-04 07:00:00,"18,255.45",0,2015-08-04 07:53:00,0
E66,Total SA Bridging F&V,"",2015-08-04 14:00:00,2015-08-04 16:15:00,"18,255.45",0,2015-08-04 16:33:00,0
EC945017,Ecosse - Metsep,"",2015-08-04 00:00:00,2015-08-04 00:05:00,"1,420.20",48,2015-08-04 00:10:00,45
EC945017,Ecosse - Metsep,"",2015-08-04 09:05:00,2015-08-04 09:10:00,"1,420.20",48,2015-08-04 09:15:00,45
EC945019,Ecosse - Metsep,"",2015-08-04 00:00:00,2015-08-04 00:05:00,"3,408.48",43,2015-08-04 00:10:00,45
EC945019,Ecosse - Metsep,"",2015-08-04 09:07:00,2015-08-04 09:11:00,"3,550.50",54,2015-08-04 09:17:00,28
EC144029,Ecosse - Metsep,"",2015-08-04 00:00:00,2015-08-04 00:05:00,994.14,19,2015-08-04 00:10:00,30
EC144029,Ecosse - Metsep,"",2015-08-04 09:07:00,2015-08-04 09:12:00,994.14,19,2015-08-04 09:17:00,22
EC144029,Ecosse - Metsep,"",2015-08-04 12:07:00,(none),"3,976.56",28,(none),28
EC144018,Ecosse-Protea Inland Chemicals,"",2015-08-04 18:00:00,(none),"5,340.30",200,(none),200
